key,0,1,2,3,4,5,6,7
2000073,"市场布告板",0,"",0,0,1,0,0
2000074,"",0,"",0,0,0,0,0
2000075,"指定地点",0,"",0,0,1,0,0
2000076,"指定地点",0,"",0,0,1,0,0
2000077,"指定地点",0,"",0,0,1,0,0
2000078,"指定地点",0,"",0,0,1,0,0
2000079,"",0,"",0,0,0,0,0
2000080,"",0,"",0,0,0,0,0
2000081,"",0,"",0,0,0,0,0
2000082,"",0,"",0,0,0,0,0
2000083,"",0,"",0,0,0,0,0
2000084,"",0,"",0,0,0,0,0
2000085,"",0,"",0,0,0,0,0
2000086,"",0,"",0,0,0,0,0
2000087,"客房的门",0,"",0,0,1,0,0
2000088,"舒适的睡床",0,"",0,0,1,0,0
2000089,"荒乱的庭院",0,"",0,0,1,0,0
2000090,"",0,"",0,0,0,0,0
2000091,"",0,"",0,0,0,0,0
2000092,"",0,"",0,0,0,0,0
2000093,"湿润的贴纸",0,"",0,0,1,0,0
2000094,"湿润的贴纸",0,"",0,0,1,0,0
2000095,"湿润的贴纸",0,"",0,0,1,0,0
2000096,"湿润的贴纸",0,"",0,0,1,0,0
2000097,"湿润的贴纸",0,"",0,0,1,0,0
2000098,"湿润的贴纸",0,"",0,0,1,0,0
2000099,"湿润的贴纸",0,"",0,0,1,0,0
2000100,"魔导感光器",0,"",0,0,1,0,0
2000101,"魔导感光器",0,"",0,0,1,0,0
2000102,"魔导感光器",0,"",0,0,1,0,0
2000103,"魔导感光器",0,"",0,0,1,0,0
2000104,"魔导感光器",0,"",0,0,1,0,0
2000105,"魔导感光器",0,"",0,0,1,0,0
2000106,"魔导感光器",0,"",0,0,1,0,0
2000107,"魔导感光器",0,"",0,0,1,0,0
2000108,"魔导感光器",0,"",0,0,1,0,0
2000109,"魔导感光器",0,"",0,0,1,0,0
2000110,"魔导感光器",0,"",0,0,1,0,0
2000111,"",0,"",0,0,1,0,0
2000112,"",0,"",0,0,1,0,0
2000113,"",0,"",0,0,1,0,0
2000114,"",0,"",0,0,1,0,0
2000115,"",0,"",0,0,1,0,0
2000116,"魔导终端",0,"",0,0,1,0,0
2000117,"",0,"",0,0,1,0,0
2000118,"魔导终端",0,"",0,0,1,0,0
2000119,"魔导终端",0,"",0,0,1,0,0
2000120,"",0,"",0,0,1,0,0
2000121,"",0,"",0,0,1,0,0
2000122,"魔导终端",0,"",0,0,1,0,0
2000123,"魔导终端",0,"",0,0,1,0,0
2000124,"",0,"",0,0,1,0,0
2000125,"魔导传送装置",0,"",0,0,1,0,0
2000126,"魔导传送装置",0,"",0,0,1,0,0
2000127,"魔导传送装置",0,"",0,0,1,0,0
2000128,"花粉块",0,"",0,0,1,0,0
2000129,"花粉块",0,"",0,0,1,0,0
2000130,"花粉块",0,"",0,0,1,0,0
2000131,"花粉块",0,"",0,0,1,0,0
2000132,"花粉块",0,"",0,0,1,0,0
2000133,"",0,"",0,0,1,0,0
2000134,"",0,"",0,0,1,0,0
2000135,"",0,"",0,0,1,0,0
2000136,"细微的足迹",0,"",0,0,1,0,0
2000137,"",0,"",0,0,1,0,0
2000138,"",0,"",0,0,1,0,0
2000139,"退出点",0,"",0,0,1,0,0
2000140,"杂草丛",0,"",0,0,1,0,0
2000141,"测量记录册",0,"",0,0,1,0,0
2000142,"杂草丛",0,"",0,0,1,0,0
2000143,"肮脏的路标",0,"",0,0,1,0,0
2000144,"肮脏的路标",0,"",0,0,1,0,0
2000145,"灯火茸",0,"",0,0,1,0,0
2000146,"暖和的麻袋",0,"",0,0,1,0,0
2000147,"测量工具箱",0,"",0,0,1,0,0
2000148,"测量工具箱",0,"",0,0,1,0,0
2000149,"测量用的粗绳",0,"",0,0,1,0,0
2000150,"变色龙蛋",0,"",0,0,1,0,0
2000151,"城内以太之晶",0,"",0,0,1,0,0
2000152,"小钥匙",0,"",0,0,1,0,0
2000153,"城内以太之晶",0,"",0,0,1,0,0
2000154,"城内以太之晶",0,"",0,0,1,0,0
2000155,"城内以太之晶",0,"",0,0,1,0,0
2000156,"城内以太之晶",0,"",0,0,1,0,0
2000157,"城内以太之晶",0,"",0,0,1,0,0
2000158,"",0,"",0,0,1,0,0
2000159,"小钥匙",0,"",0,0,1,0,0
2000160,"被封住的门",0,"",0,0,1,0,0
2000161,"",0,"",0,0,1,0,0
2000162,"升降机的操作杆",0,"",0,0,1,0,0
2000163,"升降机的操作杆",0,"",0,0,1,0,0
2000164,"",0,"",0,0,1,0,0
2000165,"升降机的操作杆",0,"",0,0,1,0,0
2000166,"升降机的操作杆",0,"",0,0,1,0,0
2000167,"",0,"",0,0,1,0,0
2000168,"",0,"",0,0,1,0,0
2000169,"6星司火药",0,"",0,0,1,0,0
2000170,"爆破装置",0,"",0,0,1,0,0
2000171,"",0,"",0,0,1,0,0
2000172,"6星司火药",0,"",0,0,1,0,0
2000173,"被封住的门",0,"",0,0,1,0,0
2000174,"升降机的操作杆",0,"",0,0,1,0,0
2000175,"升降机的操作杆",0,"",0,0,1,0,0
2000176,"升降机的操作杆",0,"",0,0,1,0,0
2000177,"升降机的操作杆",0,"",0,0,1,0,0
2000178,"小钥匙",0,"",0,0,1,0,0
2000179,"6星司火药",0,"",0,0,1,0,0
2000180,"爆破装置",0,"",0,0,1,0,0
2000181,"",0,"",0,0,1,0,0
2000182,"",0,"",0,0,1,0,0
2000183,"",0,"",0,0,1,0,0
2000184,"新型爆破装置",0,"",0,0,1,0,0
2000185,"",0,"",0,0,1,0,0
2000186,"",0,"",0,0,1,0,0
2000187,"退出点",0,"",0,0,1,0,0
2000188,"",0,"",0,0,1,0,0
2000189,"",0,"",0,0,1,0,0
2000190,"",0,"",0,0,1,0,0
2000191,"",0,"",0,0,1,0,0
2000192,"",0,"",0,0,1,0,0
2000193,"",0,"",0,0,1,0,0
2000194,"",0,"",0,0,1,0,0
2000195,"",0,"",0,0,1,0,0
2000196,"",0,"",0,0,1,0,0
2000197,"",0,"",0,0,1,0,0
2000198,"",0,"",0,0,1,0,0
2000199,"",0,"",0,0,1,0,0
2000200,"",0,"",0,0,1,0,0
2000201,"",0,"",0,0,1,0,0
2000202,"",0,"",0,0,1,0,0
2000203,"",0,"",0,0,1,0,0
2000204,"",0,"",0,0,1,0,0
2000205,"",0,"",0,0,1,0,0
2000206,"",0,"",0,0,1,0,0
2000207,"",0,"",0,0,1,0,0
2000208,"",0,"",0,0,1,0,0
2000209,"铁制操纵杆",0,"",0,0,1,0,0
2000210,"",0,"",0,0,1,0,0
2000211,"",0,"",0,0,1,0,0
2000212,"沾有血污的笔记",0,"",0,0,1,0,0
2000213,"蓝珊瑚",0,"",0,0,1,0,0
2000214,"红珊瑚",0,"",0,0,1,0,0
2000215,"绿珊瑚",0,"",0,0,1,0,0
2000216,"隐藏开关",0,"",0,0,1,0,0
2000217,"暗门",0,"",0,0,1,0,0
2000218,"",0,"",0,0,1,0,0
2000219,"",0,"",0,0,1,0,0
2000220,"",0,"",0,0,1,0,0
2000221,"",0,"",0,0,1,0,0
2000222,"",0,"",0,0,1,0,0
2000223,"",0,"",0,0,1,0,0
2000224,"",0,"",0,0,1,0,0
2000225,"舷梯门",0,"",0,0,1,0,0
2000226,"基地的门",0,"",0,0,1,0,0
2000227,"船长室的门",0,"",0,0,1,0,0
2000228,"基地的门",0,"",0,0,1,0,0
2000229,"基地的门",0,"",0,0,1,0,0
2000230,"基地的门",0,"",0,0,1,0,0
2000231,"海人门",0,"",0,0,1,0,0
2000232,"处罚室的门",0,"",0,0,1,0,0
2000233,"",0,"",0,0,1,0,0
2000234,"",0,"",0,0,1,0,0
2000235,"",0,"",0,0,1,0,0
2000236,"舷梯门",0,"",0,0,1,0,0
2000237,"",0,"",0,0,1,0,0
2000238,"",0,"",0,0,1,0,0
2000239,"",0,"",0,0,1,0,0
2000240,"",0,"",0,0,0,0,0
2000241,"",0,"",0,0,0,0,0
2000242,"",0,"",0,0,0,0,0
2000243,"",0,"",0,0,0,0,0
2000244,"",0,"",0,0,0,0,0
2000245,"",0,"",0,0,0,0,0
2000246,"",0,"",0,0,0,0,0
2000247,"",0,"",0,0,0,0,0
2000248,"",0,"",0,0,1,0,0
2000249,"",0,"",0,0,1,0,0
2000250,"船长室的钥匙",0,"",0,0,1,0,0
2000251,"基地的钥匙",0,"",0,0,1,0,0
2000252,"基地的钥匙",0,"",0,0,1,0,0
2000253,"基地的钥匙",0,"",0,0,1,0,0
2000254,"基地的钥匙",0,"",0,0,1,0,0
2000255,"海人门的钥匙",0,"",0,0,1,0,0
2000256,"处罚室的钥匙",0,"",0,0,1,0,0
2000257,"",0,"",0,0,1,0,0
2000258,"",0,"",0,0,1,0,0
2000259,"",0,"",0,0,1,0,0
2000260,"",0,"",0,0,1,0,0
2000261,"",0,"",0,0,1,0,0
2000262,"",0,"",0,0,1,0,0
2000263,"",0,"",0,0,1,0,0
2000264,"",0,"",0,0,1,0,0
2000265,"",0,"",0,0,0,0,0
2000266,"",0,"",0,0,1,0,0
2000267,"",0,"",0,0,1,0,0
2000268,"岩盘的裂痕",0,"",0,0,1,0,0
2000269,"成堆的香草",0,"",0,0,1,0,0
2000270,"",0,"",0,0,1,0,0
2000271,"",0,"",0,0,1,0,0
2000272,"",0,"",0,0,1,0,0
2000273,"",0,"",0,0,1,0,0
2000274,"",0,"",0,0,1,0,0
2000275,"退出点",0,"",0,0,1,0,0
2000276,"",0,"",0,0,1,0,0
2000277,"",0,"",0,0,1,0,0
2000278,"",0,"",0,0,1,0,0
2000279,"",0,"",0,0,1,0,0
2000280,"",0,"",0,0,1,0,0
2000281,"",0,"",0,0,1,0,0
2000282,"",0,"",0,0,0,0,0
2000283,"",0,"",0,0,0,0,0
2000284,"巨型陆蟹的巢穴",0,"",0,0,1,0,0
2000285,"",0,"",0,0,0,0,0
2000286,"翻倒的货车",0,"",0,0,1,0,0
2000287,"翻倒的货车",0,"",0,0,1,0,0
2000288,"指定地点 ",0,"",0,0,1,0,0
2000289,"西盖尔德的水袋",0,"",0,0,1,0,0
2000290,"西盖尔德的皮包",0,"",0,0,1,0,0
2000291,"",0,"",0,0,0,0,0
2000292,"",0,"",0,0,0,0,0
2000293,"",0,"",0,0,0,0,0
2000294,"西盖尔德的手斧",0,"",0,0,1,0,0
2000295,"×ClsExc250：待ち合わせポイント",0,"",0,0,1,0,0
2000296,"装干花的罐子",0,"",0,0,1,0,0
2000297,"装果实的桶",0,"",0,0,1,0,0
2000298,"坏掉的木箱",0,"",0,0,1,0,0
2000299,"翻倒的货车",0,"",0,0,1,0,0
2000300,"带有艾玛吉娜印记的木箱",0,"",0,0,1,0,0
2000301,"小钥匙",0,"",0,0,1,0,0
2000302,"小钥匙",0,"",0,0,1,0,0
2000303,"小钥匙",0,"",0,0,1,0,0
2000304,"小钥匙",0,"",0,0,1,0,0
2000305,"小钥匙",0,"",0,0,1,0,0
2000306,"小钥匙",0,"",0,0,1,0,0
2000307,"小钥匙",0,"",0,0,1,0,0
2000308,"小钥匙",0,"",0,0,1,0,0
2000309,"小钥匙",0,"",0,0,1,0,0
2000310,"小钥匙",0,"",0,0,1,0,0
2000311,"小钥匙",0,"",0,0,1,0,0
2000312,"小钥匙",0,"",0,0,1,0,0
2000313,"小钥匙",0,"",0,0,1,0,0
2000314,"小钥匙",0,"",0,0,1,0,0
2000315,"小钥匙",0,"",0,0,1,0,0
2000316,"小钥匙",0,"",0,0,1,0,0
2000317,"小钥匙",0,"",0,0,1,0,0
2000318,"小钥匙",0,"",0,0,1,0,0
2000319,"小钥匙",0,"",0,0,1,0,0
2000320,"小钥匙",0,"",0,0,1,0,0
2000321,"小钥匙",0,"",0,0,1,0,0
2000322,"小钥匙",0,"",0,0,1,0,0
2000323,"小钥匙",0,"",0,0,1,0,0
2000324,"寄生树钥匙",0,"",0,0,1,0,0
2000325,"黄石竹钥匙",0,"",0,0,1,0,0
2000326,"白百合钥匙",0,"",0,0,1,0,0
2000327,"红蔷薇钥匙",0,"",0,0,1,0,0
2000328,"紧锁的门",0,"",0,0,1,0,0
2000329,"紧锁的门",0,"",0,0,1,0,0
2000330,"紧锁的门",0,"",0,0,1,0,0
2000331,"紧锁的门",0,"",0,0,1,0,0
2000332,"紧锁的门",0,"",0,0,1,0,0
2000333,"紧锁的门",0,"",0,0,1,0,0
2000334,"紧锁的门",0,"",0,0,1,0,0
2000335,"紧锁的门",0,"",0,0,1,0,0
2000336,"紧锁的门",0,"",0,0,1,0,0
2000337,"紧锁的门",0,"",0,0,1,0,0
2000338,"紧锁的门",0,"",0,0,1,0,0
2000339,"紧锁的门",0,"",0,0,1,0,0
2000340,"紧锁的门",0,"",0,0,1,0,0
2000341,"紧锁的门",0,"",0,0,1,0,0
2000342,"紧锁的门",0,"",0,0,1,0,0
2000343,"紧锁的门",0,"",0,0,1,0,0
2000344,"紧锁的门",0,"",0,0,1,0,0
2000345,"紧锁的门",0,"",0,0,1,0,0
2000346,"紧锁的门",0,"",0,0,1,0,0
2000347,"紧锁的门",0,"",0,0,1,0,0
2000348,"紧锁的门",0,"",0,0,1,0,0
2000349,"紧锁的门",0,"",0,0,1,0,0
2000350,"紧锁的门",0,"",0,0,1,0,0
2000351,"紧锁的门",0,"",0,0,1,0,0
2000352,"紧锁的门",0,"",0,0,1,0,0
2000353,"紧锁的门",0,"",0,0,1,0,0
2000354,"红蔷薇门",0,"",0,0,1,0,0
2000355,"寄生树门",0,"",0,0,1,0,0
2000356,"黄石竹门",0,"",0,0,1,0,0
2000357,"白百合门",0,"",0,0,1,0,0
2000358,"怪异的灯",0,"",0,0,1,0,0
2000359,"怪异的灯",0,"",0,0,1,0,0
2000360,"怪异的灯",0,"",0,0,1,0,0
2000361,"怪异的灯",0,"",0,0,1,0,0
2000362,"奇异珠",0,"",0,0,1,0,0
2000363,"奇异珠",0,"",0,0,1,0,0
2000364,"奇异珠",0,"",0,0,1,0,0
2000365,"奇异珠",0,"",0,0,1,0,0
2000366,"怪异的灯",0,"",0,0,1,0,0
2000367,"怪异的灯",0,"",0,0,1,0,0
2000368,"怪异的灯",0,"",0,0,1,0,0
2000369,"怪异的灯",0,"",0,0,1,0,0
2000370,"退出点",0,"",0,0,1,0,0
2000371,"",0,"",0,0,1,0,0
2000372,"鼹鼠冢",0,"",0,0,1,0,0
2000373,"鼹鼠冢",0,"",0,0,1,0,0
2000374,"鼹鼠冢",0,"",0,0,1,0,0
2000375,"",0,"",0,0,0,0,0
2000376,"",0,"",0,0,0,0,0
2000377,"满是划痕的银矿石",0,"",0,0,1,0,0
2000378,"满是划痕的银矿石",0,"",0,0,1,0,0
2000379,"满是划痕的银矿石",0,"",0,0,1,0,0
2000380,"满是划痕的银矿石",0,"",0,0,1,0,0
2000381,"",0,"",0,0,0,0,0
2000382,"マンドラアクセスその２",0,"",0,0,1,0,0
2000383,"",0,"",0,0,0,0,0
2000384,"指控之门",0,"",0,0,1,0,0
2000385,"拷问之门",0,"",0,0,1,0,0
2000386,"",0,"",0,0,1,0,0
2000387,"",0,"",0,0,1,0,0
2000388,"",0,"",0,0,1,0,0
2000389,"",0,"",0,0,1,0,0
2000390,"",0,"",0,0,1,0,0
2000391,"",0,"",0,0,1,0,0
2000392,"",0,"",0,0,1,0,0
2000393,"",0,"",0,0,1,0,0
2000394,"×陰山テスト検索ポイント1",0,"",0,0,1,0,0
2000395,"×陰山テスト検索ポイント2",0,"",0,0,1,0,0
2000396,"×陰山テスト検索ポイント3",0,"",0,0,1,0,0
2000397,"",0,"",0,0,1,0,0
2000398,"",0,"",0,0,1,0,0
2000399,"",0,"",0,0,1,0,0
2000400,"",0,"",0,0,1,0,0
2000401,"传唤铃",0,"",0,0,1,0,0
2000402,"市场布告板",0,"",0,0,1,0,0
2000403,"传唤铃",0,"",0,0,1,0,0
2000404,"",0,"",0,0,1,0,0
2000405,"奇怪的涟漪",0,"",0,0,1,0,0
2000406,"奇怪的涟漪",0,"",0,0,1,0,0
2000407,"奇怪的涟漪",0,"",0,0,1,0,0
2000408,"奇怪的涟漪",0,"",0,0,1,0,0
2000409,"",0,"",0,0,1,0,0
2000410,"",0,"",0,0,1,0,0
2000411,"",0,"",0,0,1,0,0
2000412,"",0,"",0,0,1,0,0
2000413,"",0,"",0,0,1,0,0
2000414,"审理石碑",0,"",0,0,1,0,0
2000415,"魔力圣火像",0,"",0,0,1,0,0
2000416,"智慧果实像",0,"",0,0,1,0,0
2000417,"财富金刚像",0,"",0,0,1,0,0
2000418,"武力头盔像",0,"",0,0,1,0,0
2000419,"雕像底座",0,"",0,0,1,0,0
2000420,"魔力之门",0,"",0,0,1,0,0
2000421,"雕像底座",0,"",0,0,1,0,0
2000422,"智慧之门",0,"",0,0,1,0,0
2000423,"雕像底座",0,"",0,0,1,0,0
2000424,"财富之门",0,"",0,0,1,0,0
2000425,"雕像底座",0,"",0,0,1,0,0
2000426,"武力之门",0,"",0,0,1,0,0
2000427,"审理之左秤盘",0,"",0,0,1,0,0
2000428,"审理之右秤盘",0,"",0,0,1,0,0
2000429,"审理之门",0,"",0,0,1,0,0
2000430,"",0,"",0,0,1,0,0
2000431,"被封印的门",0,"",0,0,1,0,0
2000432,"被封印的门",0,"",0,0,1,0,0
2000433,"被封印的门",0,"",0,0,1,0,0
2000434,"被封印的大门",0,"",0,0,1,0,0
2000435,"被封印的门",0,"",0,0,1,0,0
2000436,"祈祷所大门",0,"",0,0,1,0,0
2000437,"地下神殿大门",0,"",0,0,1,0,0
2000438,"应门",0,"",0,0,1,0,0
2000439,"传唤铃",0,"",0,0,1,0,0
2000440,"市场布告板",0,"",0,0,1,0,0
2000441,"传唤铃",0,"",0,0,1,0,0
2000442,"市场布告板",0,"",0,0,1,0,0
2000443,"",0,"",0,0,1,0,0
2000444,"",0,"",0,0,1,0,0
2000445,"",0,"",0,0,1,0,0
2000446,"",0,"",0,0,1,0,0
2000447,"",0,"",0,0,1,0,0
2000448,"",0,"",0,0,1,0,0
2000449,"",0,"",0,0,1,0,0
2000450,"遇袭的货车",0,"",0,0,1,0,0
2000451,"",0,"",0,0,1,0,0
2000452,"",0,"",0,0,1,0,0
2000453,"",0,"",0,0,1,0,0
2000454,"",0,"",0,0,1,0,0
2000455,"",0,"",0,0,1,0,0
2000456,"",0,"",0,0,1,0,0
2000457,"",0,"",0,0,1,0,0
2000458,"魔导传送装置",0,"",0,0,1,0,0
2000459,"",0,"",0,0,1,0,0
2000460,"流沙",0,"",0,0,1,0,0
2000461,"流沙",0,"",0,0,1,0,0
2000462,"",0,"",0,0,1,0,0
2000463,"",0,"",0,0,1,0,0
2000464,"流沙",0,"",0,0,1,0,0
2000465,"流沙",0,"",0,0,1,0,0
2000466,"流沙",0,"",0,0,1,0,0
2000467,"",0,"",0,0,1,0,0
2000468,"",0,"",0,0,1,0,0
2000469,"流沙",0,"",0,0,1,0,0
2000470,"部队储物柜",0,"",0,0,1,0,0
2000471,"",0,"",0,0,1,0,0
2000472,"",0,"",0,0,1,0,0
2000473,"",0,"",0,0,1,0,0
2000474,"魔导传送装置",0,"",0,0,1,0,0
2000475,"",0,"",0,0,1,0,0
2000476,"魔导终端1号",0,"",0,0,1,0,0
2000477,"魔导终端2号",0,"",0,0,1,0,0
2000478,"魔导终端3号",0,"",0,0,1,0,0
2000479,"魔导终端4号",0,"",0,0,1,0,0
2000480,"魔导终端5号",0,"",0,0,1,0,0
2000481,"魔导终端6号",0,"",0,0,1,0,0
2000482,"魔导终端7号",0,"",0,0,1,0,0
2000483,"魔导终端8号",0,"",0,0,1,0,0
2000484,"魔导终端9号",0,"",0,0,1,0,0
2000485,"魔导终端10号",0,"",0,0,1,0,0
2000486,"",0,"",0,0,1,0,0
2000487,"",0,"",0,0,1,0,0
2000488,"",0,"",0,0,1,0,0
2000489,"×川瀬実験EOBJ",0,"",0,0,1,0,0
2000490,"",0,"",0,0,1,0,0
2000491,"",0,"",0,0,1,0,0
2000492,"",0,"",0,0,1,0,0
2000493,"退出点",0,"",0,0,1,0,0
2000494,"",0,"",0,0,1,0,0
2000495,"",0,"",0,0,1,0,0
2000496,"",0,"",0,0,1,0,0
2000497,"",0,"",0,0,1,0,0
2000498,"",0,"",0,0,1,0,0
2000499,"",0,"",0,0,1,0,0
2000500,"魔力的奔流",0,"",0,0,1,0,0
2000501,"魔力的奔流",0,"",0,0,1,0,0
2000502,"谒见厅的门",0,"",0,0,1,0,0
2000503,"",0,"",0,0,1,0,0
2000504,"",0,"",0,0,1,0,0
2000505,"",0,"",0,0,1,0,0
2000506,"",0,"",0,0,1,0,0
2000507,"",0,"",0,0,1,0,0
2000508,"",0,"",0,0,1,0,0
2000509,"",0,"",0,0,1,0,0
2000510,"",0,"",0,0,1,0,0
2000511,"",0,"",0,0,1,0,0
2000512,"",0,"",0,0,1,0,0
2000513,"",0,"",0,0,1,0,0
2000514,"",0,"",0,0,1,0,0
2000515,"",0,"",0,0,1,0,0
2000516,"",0,"",0,0,1,0,0
2000517,"",0,"",0,0,1,0,0
2000518,"",0,"",0,0,1,0,0
2000519,"",0,"",0,0,1,0,0
2000520,"",0,"",0,0,1,0,0
2000521,"",0,"",0,0,1,0,0
2000522,"",0,"",0,0,1,0,0
2000523,"",0,"",0,0,1,0,0
2000524,"",0,"",0,0,1,0,0
2000525,"",0,"",0,0,1,0,0
2000526,"",0,"",0,0,1,0,0
2000527,"",0,"",0,0,1,0,0
2000528,"",0,"",0,0,1,0,0
2000529,"",0,"",0,0,1,0,0
2000530,"",0,"",0,0,1,0,0
2000531,"",0,"",0,0,1,0,0
2000532,"",0,"",0,0,1,0,0
2000533,"",0,"",0,0,1,0,0
2000534,"",0,"",0,0,1,0,0
2000535,"",0,"",0,0,1,0,0
2000536,"",0,"",0,0,1,0,0
2000537,"",0,"",0,0,1,0,0
2000538,"",0,"",0,0,1,0,0
2000539,"",0,"",0,0,1,0,0
2000540,"",0,"",0,0,1,0,0
2000541,"",0,"",0,0,1,0,0
2000542,"",0,"",0,0,1,0,0
2000543,"",0,"",0,0,1,0,0
2000544,"",0,"",0,0,1,0,0
2000545,"",0,"",0,0,1,0,0
2000546,"",0,"",0,0,1,0,0
2000547,"",0,"",0,0,1,0,0
2000548,"",0,"",0,0,1,0,0
2000549,"",0,"",0,0,1,0,0
2000550,"",0,"",0,0,1,0,0
2000551,"",0,"",0,0,1,0,0
2000552,"",0,"",0,0,1,0,0
2000553,"",0,"",0,0,1,0,0
2000554,"",0,"",0,0,1,0,0
2000555,"",0,"",0,0,1,0,0
2000556,"",0,"",0,0,1,0,0
2000557,"",0,"",0,0,1,0,0
2000558,"",0,"",0,0,1,0,0
2000559,"",0,"",0,0,1,0,0
2000560,"",0,"",0,0,1,0,0
2000561,"",0,"",0,0,1,0,0
2000562,"",0,"",0,0,1,0,0
2000563,"",0,"",0,0,1,0,0
2000564,"警戒终端",0,"",0,0,1,0,0
2000565,"",0,"",0,0,1,0,0
2000566,"",0,"",0,0,1,0,0
2000567,"警戒终端",0,"",0,0,1,0,0
2000568,"警戒终端",0,"",0,0,1,0,0
2000569,"",0,"",0,0,1,0,0
2000570,"37式炸药",0,"",0,0,1,0,0
2000571,"引爆地点",0,"",0,0,1,0,0
2000572,"",0,"",0,0,1,0,0
2000573,"",0,"",0,0,1,0,0
2000574,"引爆地点",0,"",0,0,1,0,0
2000575,"",0,"",0,0,1,0,0
2000576,"",0,"",0,0,1,0,0
2000577,"",0,"",0,0,1,0,0
2000578,"",0,"",0,0,1,0,0
2000579,"",0,"",0,0,1,0,0
2000580,"警戒终端",0,"",0,0,1,0,0
2000581,"警戒终端",0,"",0,0,1,0,0
2000582,"魔导终端",0,"",0,0,1,0,0
2000583,"魔导终端",0,"",0,0,1,0,0
2000584,"",0,"",0,0,1,0,0
2000585,"",0,"",0,0,1,0,0
2000586,"",0,"",0,0,1,0,0
2000587,"",0,"",0,0,1,0,0
2000588,"",0,"",0,0,1,0,0
2000589,"",0,"",0,0,1,0,0
