key,0
20,"工程兵仍然在评估暮卫塔的损伤情况，但是损害已经远超估算的范围，
任何人都能一眼看出这座城塞已经无法再坚持下去了。
动摇的士兵开始提议放弃这里，撤回到皇都之中。
然而尤埃尔默里克指挥官是一位勇敢而忠诚的人，他拒绝下令撤退。
“我们是守卫皇都的坚盾，我们要坚守到最后一刻！”
他的决心鼓舞了士兵的情绪，所有人都听从了他的命令。"
21,"我们清理瓦砾并救出了一部分幸存者，他们都已经奄奄一息了。
库尔札斯的气候变得犹如凛冬一般寒冷，可皇都的补给迟迟未到。
尤埃尔默里克指挥官仍然不肯松口，我们仍然在坚守自己的使命。
我从管家那里得知指挥官经常会在礼拜堂中向战争女神祈祷。
可有一次我偶然遇到指挥官祈祷，他死盯着女神像头上的宝石，
嘴里轻声说着一些我甚至不敢写下来的话……"
22,"暮卫塔已经完全被冰雪封锁住了，储备的食物已经消耗一空。
指挥官最为信任的几名骑士因为无法忍受寒冷与饥饿而举起了反旗。
为了重整军心，他亲手将反叛的骑士就地正法。
后来尤埃尔默里克指挥官在召唤我到礼拜堂中去见他。
我对他说，如果再没有食物补充，我们绝对无法坚持超过两周了。
他微笑着对我说，女神已经回应他了，我们很快会有食物补给。"
23,"女神啊，请原谅我所犯下的罪行吧……
我在恐惧的支配下度过了太长的时间，懦弱令我无法讲述出真相。
可是我所做的一切都是为了生存下去。
如今我已经无法活着回家去见我的孩子们了吧。
活着……多么诡异的词语，到底怎样才算是活着呢？
现在在暮卫塔里游荡的那些家伙……他们应该已经死了才对啊！"
24,"第一展示品　日常生活科技
本展示品会为您介绍魔科学产品在亚拉戈人日常生活中所起到的重要作用。"
25,"第二展示品　军事科技
现如今，无论是帝国正规军的装备，还是皇家亲卫队的仪式装备，魔科学技术已经遍及军事领域的各个角落。"
26,"第三展示品　机械兵器“幻影光”
这款多手型战斗指挥兵器用于指挥及监视失控风险比较高的合成生物。"
27,"第四展示品　合成生物“镜骑士”
这种第二代合成兽融合了熊的强韧肉体与枭的夜视能力，不过智能方面仍需进一步优化调整。"
28,"第五展示品　合成生物“沙布提”
应用了克隆技术的第四代合成兽，再生能力与智能都很出众，性能十分优秀。"
29,"第六展示品　人工妖异“那迦”
研究妖异时的试验品，人工合成的小型妖异，这一领域今后可能会有很高的发展性。"
30,"第七展示品　合成生物“改造鸟人”
亚拉戈帝国空降师团使用的高智能合成兽，不过很难适应环境变化，并且容易产生基因异常问题。"
31,"第六星历1522年，加雷马进入帝国时期。
这一年开始社会阶级发生了相当大的变动。
从这个时期内人们的名字格式变化就能看出其影响之深。
皇室：佐斯——皇帝；
耶——皇族；维尔——贵族
军人：范——军团长；
托尔——幕僚长或幕僚；萨斯——军政官或阵营官；
雷姆——首席千夫长或千夫长；库奥——第一百夫长或百夫长；
皮尔——副官、传令官或十夫长；恩——兵长或军团兵
技术者：南——首席机械师或机械师；
玛尔——军医长或魔导技师长；鲁克斯——军医或魔导技师；
其尔——医疗兵长或技术兵长；简——医疗兵或技术兵"
32,"公职：伊尔——独裁官或首席元老；
赫特——执政官、裁判官、保民官、市政官或财务官；
苟——监察官；达斯——执法吏；菲、埃尔——不明
即使是在平民百姓中，这套格式也有所应用。
比如人数最多的二级市民所使用的是“巴斯”，
而上级市民则会用“申”这个字。
最低级的非市民则被强制使用“安”作为阶级名。
“安”级的人都是加雷马帝国军事侵占的土地上的居民，
他们的祖国被吸纳进帝国成为行省，自身也沦落为侍奉帝国人的奴隶。
阶级名为“安”的非市民也有获得市民权成为“巴斯”或“申”的机会，
不过条件非常苛刻，只有对帝国做出“特别的贡献”，
或者服20年以上苛刻的兵役才行。"
33,"第一章　六行相生
落雷生火，燃火生土，覆土生冰，
融冰生水，浮水生风，阴风生雷。
第二章　无尽相克
积土吸尽落雷，涌水蚀尽积土，落雷激尽涌水。

第三章　无止相冲
燃火熄于高风，寒冰融于燃火，高风止于寒冰。

第四章　尽归两极
六属相生相克，皆于灵极之上，皆于星极之下，如是而已。"
34,"发现抵达西方新大陆的安全航线有着重大的历史意义，
我想白银之沙的梅尔维布·布鲁菲斯维因所取得的成就，
是不会有人质疑的吧。
从此，前往新大陆再也不是一个听天由命的旅程了。
即使成功登上新大陆，也绝对不可疏忽大意。
生活在新大陆上的诸多原住民，皆是好战之辈。
其中名为辉鳞的种族尤其野蛮凶狠，此外魔物与野兽也是极大的威胁。
不过我相信传说中新大陆上的黄金乡一定是真实存在的，
我一定会亲自找到它。"
35,"人们常说，美丽的玫瑰都是带刺的。
是的，上级的妖异也都是妖艳而美丽的！
作为追求美丽的人，我从未见过任何人或物能如此令我着迷。
费了一番手脚之后，我终于获得了满足条件的容器。
接下来只需要进行仪式的准备了……
美丽的妖异啊，我马上就将你从虚无界召唤过来。
为了不让附身的妖异失控，我将容器用铁链绑在了床上。
接下来就是见证奇迹的时刻了，我亲爱的梦魔，
一起来迎接我们的蜜月时间吧！"
36,"我失败了……
触须……好多触须……床上那个妖异的脸上全是触须……
到底是哪里出了问题……天啊，我该怎么办……
我的梦想……我美丽的梦魔……"
37,"这是一座丧失了行动能力的守护者雕像。"
38,"胸口及两手的红宝石，
似乎是石像变为守护者所需的魔力来源。"
39,"现在魔力已经消失，石像无法动弹。
应该不会再构成威胁了……"
40,"本来就有不好的预感……
这个工作需要相当强的腕力。
所以进度一直很缓慢……
最终跟预想的一样，没能发掘出什么……
可以说这次的工作算是失败了……
但下次一定要成功！以上为这次工作的结果报告。"
41,"人的梦想真的很脆弱……感觉好悲凉啊……"
42,"很久很久以前，在某个地方住着一位贫穷但心地善良的少年。
他最喜欢在森林里和宠物陆行鸟一起玩耍。
不过有一天，一群强盗突然闯入家门把他绑走了！
强盗们带着少年前往大山深处，
没想到途中却突然出现了龙族，少年不小心跌到悬崖下面去了。
更不幸的是，悬崖底下到处都是可怕的魔物。
少年感到十分害怕，这样下去就要被魔物吃掉了！
于是他慌慌张张地四处逃跑。
为了躲避魔物，他藏到了一个洞窟里。
在洞窟深处，少年遇到了一个受欺负的小龙。
少年与小龙在崖底互相帮助，渐渐地，他们成为了朋友。
终于有一天，少年乘着长大的龙族，飞向天空，回到了自己的家。"
43,"神啊！为什么我会作为鲁加族而生，
又为什么偏偏会喜欢上了她呢……

短短的四肢，大大的脑袋，亮晶晶的眼睛……
她的一切都让我痴狂。
究竟怎样才能跨越种族的界限呢？
我好想你啊，亲爱的人儿。
我每天都在掰着手指头数你还有几天来利姆萨·罗敏萨采购，
只是等待已经快让我疯了！
亲爱的人儿，布雷福洛克斯！
快到我的身边来吧……"
44,"在新大陆，版图最大的国家是由辉鳞人建立的“辉鳞蛮国”。
但是要注意，辉鳞人并不是单一的种族。
而是由多个种族所组成的集合体。
其中“霍比格族”的特征是茶褐色的鳞片和大大的鸡冠，
拥有蓝色鳞片和巨大眼睛的则是“布涅瓦族”，
另外还有鳞片上带有斑点花纹的“朵普罗族”……
据说辉鳞人很少与外族人结婚，不过偶尔也会有例外发生，
同时这种例外的结合还经常会带来双头个体的诞生。
辉鳞人们认为他们是受到祝福的人，从小就会作为领主培养。
现在，权力最大的“蛮王”就是一位双头辉鳞人，
所有种族都以他为中心，紧密团结在一起。"
45,"我们大家都很喜欢吃山羊肉。
那是因为我们知道山羊肉很美味。
那么，我们人类又是如何得知山羊肉的味道呢？
自不必说，那是因为有第一个吃山羊的人。
那么，我要向正在读这篇文章的你问一个问题。
矿爬虫好吃吗？
为什么是矿爬虫？为什么不能是矿爬虫呢？！
为了名留艾欧泽亚美食史，我决定亲口尝一尝。
千里之行从吃开始！
——就这样，我的哥哥去往了另一个世界。
正如大家所知，矿爬虫的触手是有毒的。
在尝试未知食材之前，先去图书馆好好调查一下吧。"
46,"第284次无限城白魔法师大会会议记录
议题“继愈疗后的高级治愈魔法的名称”

关于这次新开发出来的高级治愈魔法的名称，
各个派别分别提出了多种备选提案。
例如“诊疗”“护疗”“圣疗”“医疗”等等。
不过还有更为激进的人认为，
现有的名字格式如果再继续发展下去只会遇到词穷的窘境，
应该改变整体的规则，采用层层递进的命名格式。
不过这种思路的提案也并没有达成共识，
有人提议只需要在“治疗”前面加上初中高超四个级别便可以，
也有人说可以用更简单的“治疗1”“治疗2”这种数字形式。
在各派进行了激烈的辩论后，大会开始了全体投票。
结果显示，层级递进的命名格式并没有获得广泛赞同，
最终传统格式的“圣疗”仅凭几票之差取得了胜利成为正式名字。"
47,"在库尔札斯的一个贫穷村庄里，住着一位心地善良的放羊少年。
然而有一天，被奴隶商人雇佣的强盗突然闯进他的家，
二话不说就把他抓走了。
强盗们在运送少年给奴隶商人的路上，
遭遇了龙族的袭击，四散奔逃……
但这绝不是偶然。
因为这条龙是少年的朋友，
察觉到了少年的危险，便前来救助……
但是，在慌乱之中少年不小心摔下了山崖。
为了拯救身受重伤的少年，
龙族将自己的血分给少年，让他饮下。
最终，少年成为了龙族的眷属，不知飞向了何方。"
48,"我接过递过来的外形简陋的木质勺子，
将只用豆子做的汤放入口中。
虽然味道很淡，但还是能感受到些微豆子的清香。
这个味道来自用于泡发干燥荚状豆子的水。
而且只是加水去泡发少量的豆子，然后喝泡出来汤而已。
或许是经过多次的兑水，总之味道已经变得很淡了。
对于这个国家的贫穷村落来说就连岩盐都是贵重品吧。
嘴里几乎感觉不到任何咸味。
听说这个汤从做出来已经过了1个月。
半数的村民已经被饿死，活下来的人们距离被饿死也只差一步。
即使是狮子战争早已结束的今天，
战火所留下的爪印却仍未消失。"
49,"目标是我族传说中的奇幻浮游大陆……
失落的乐园“阿亚特兰”。"
50,"但是在超高空飞行时，被空贼袭击并中弹。
在经过漂流之后，到达了类似古代遗迹的地方。
如果这里能有修复气球的材料就好了……"
51,"跳下去吧！"
52,"手持神之剑的后世探求者啊，
此塔与天同高，率领……的守护者将会吞噬你们的灵魂。"
53,"所谓“倍数”，就是一个整数乘上另一个整数的积。
3的倍数……3……6……9……12……
4的倍数……4……8……12……
就是因为有连这么单纯的数学计算都会出错的家伙设计守护者，
守护者才会马上就失去控制的！"
54,"所谓“质数”，就是除了1和自身以外无法被其它自然数整除的数。
2……3……5……7……还有很多。
是谁说过质数是孤独的？
11……13……17……19……23……29……31……
怎么可能呢，它们根本无穷无尽！"
55,""
56,""
57,""
58,""
