key,0
68,"智力值增加24点"
69,"自身与召唤兽除自动攻击外的技能造成的伤害提高至基本值的1.3倍，恢复技能的恢复量也提高至基本值的1.3倍"
70,"发动以太超流时，自身会附加三档<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>以太超流<UIGlow>01</UIGlow><UIForeground>01</UIForeground>状态"
71,"搭档的力量提高5%"
72,"搭档的最大体力提高10%"
73,"搭档的命中率提高5%"
74,"搭档的暴击发动力提高15%"
75,"搭档的力量提高5%"
76,"搭档的最大体力提高10%"
77,"搭档的力量提高5%"
78,"搭档的最大体力提高5%"
79,"搭档的命中率提高5%"
80,"搭档的暴击发动力提高15%"
81,"搭档的力量提高10%"
82,"搭档的攻击速度提高10%"
83,"搭档的精神提高10%"
84,"搭档的最大体力提高5%"
85,"搭档的命中率提高5%"
86,"搭档的暴击发动力提高15%"
87,"搭档的精神提高10%"
88,"搭档的最大体力提高5%"
89,"灵巧值增加8点"
90,"降低从高处下落时受到的伤害"
91,"灵巧值增加16点"
92,"灵巧值增加24点"
93,"提升自身的移动速度"
94,"在采集不存在优质属性的道具时采集数量增多
发动条件可通过<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>筹备<UIGlow>01</UIGlow><UIForeground>01</UIForeground>来确认"
95,"有时能够发现矿脉及石场的隐藏特殊性质"
96,"利用潜行可以回避的怪物等级提高到54级"
97,"利用潜行可以回避的怪物等级提高到57级"
98,"利用潜行可以回避的怪物等级提高到60级"
99,"在采集不存在优质属性的道具时采集数量增多
发动条件可通过<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>筹备<UIGlow>01</UIGlow><UIForeground>01</UIForeground>来确认"
100,"有时能够发现良材及草场的隐藏特殊性质"
101,"利用潜行可以回避的怪物等级提高到54级"
102,"利用潜行可以回避的怪物等级提高到57级"
103,"利用潜行可以回避的怪物等级提高到60级"
104,"能够发现最高55级的鱼洞"
105,"能够发现最高60级的鱼洞"
106,"在浮岛钓场也能抛竿钓鱼"
107,"利用潜行可以回避的怪物等级提高到54级"
108,"利用潜行可以回避的怪物等级提高到57级"
109,"利用潜行可以回避的怪物等级提高到60级"
110,"在熔岩钓场也能抛竿钓鱼"
111,"在魔泉钓场也能抛竿钓鱼"
112,"耐力值增加8点"
113,"耐力值增加16点"
114,"耐力值增加24点"
115,"灵巧值增加8点"
116,"灵巧值增加16点"
117,"除自动攻击外的技能造成的伤害提高至基本伤害的1.1倍，自身设置的浮空炮塔造成的伤害也提高至基本伤害的1.1倍"
118,"灵巧值增加24点"
119,"除自动攻击外的技能造成的伤害提高至基本伤害的1.2倍，自身设置的浮空炮塔造成的伤害也提高至基本伤害的1.2倍"
120,"精神值增加8点"
121,"精神值增加16点"
122,"除自动攻击外的技能造成的伤害提高至基本值的1.1倍，恢复技能的恢复量也提高至基本值的1.1倍"
123,"精神值增加24点"
124,"下次咏唱的福星必定发动暴击
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>持续时间：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>15秒
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>发动条件：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>吉星（发动几率15%）"
125,"除自动攻击外的技能造成的伤害提高至基本值的1.3倍，恢复技能的恢复量也提高至基本值的1.3倍"
126,"利用潜行可以回避的怪物等级提高到64级"
127,"利用潜行可以回避的怪物等级提高到67级"
128,"利用潜行可以回避的怪物等级提高到70级"
129,"利用潜行可以回避的怪物等级提高到64级"
130,"利用潜行可以回避的怪物等级提高到67级"
131,"利用潜行可以回避的怪物等级提高到70级"
132,"利用潜行可以回避的怪物等级提高到64级"
133,"利用潜行可以回避的怪物等级提高到67级"
134,"利用潜行可以回避的怪物等级提高到70级"
135,"在盐湖钓场也能抛竿钓鱼"
136,"能够发现最高65级的鱼洞"
137,"能够发现最高70级的鱼洞"
138,"出现<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>高品质<UIGlow>01</UIGlow><UIForeground>01</UIForeground>状态的几率略微提高"
139,"出现<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>高品质<UIGlow>01</UIGlow><UIForeground>01</UIForeground>状态的几率略微提高"
140,"出现<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>高品质<UIGlow>01</UIGlow><UIForeground>01</UIForeground>状态的几率略微提高"
141,"出现<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>高品质<UIGlow>01</UIGlow><UIForeground>01</UIForeground>状态的几率略微提高"
142,"出现<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>高品质<UIGlow>01</UIGlow><UIForeground>01</UIForeground>状态的几率略微提高"
143,"出现<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>高品质<UIGlow>01</UIGlow><UIForeground>01</UIForeground>状态的几率略微提高"
144,"出现<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>高品质<UIGlow>01</UIGlow><UIForeground>01</UIForeground>状态的几率略微提高"
145,"出现<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>高品质<UIGlow>01</UIGlow><UIForeground>01</UIForeground>状态的几率略微提高"
146,"开始制作后第二回合有一定几率附加<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>魔匠的闪念<UIGlow>01</UIGlow><UIForeground>01</UIForeground>状态，可以提高最大制作力
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>装备专家之证时：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>必定触发"
147,"开始制作后第二回合有一定几率附加<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>魔匠的闪念<UIGlow>01</UIGlow><UIForeground>01</UIForeground>状态，可以提高最大制作力
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>装备专家之证时：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>必定触发"
148,"开始制作后第二回合有一定几率附加<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>魔匠的闪念<UIGlow>01</UIGlow><UIForeground>01</UIForeground>状态，可以提高最大制作力
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>装备专家之证时：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>必定触发"
149,"开始制作后第二回合有一定几率附加<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>魔匠的闪念<UIGlow>01</UIGlow><UIForeground>01</UIForeground>状态，可以提高最大制作力
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>装备专家之证时：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>必定触发"
150,"开始制作后第二回合有一定几率附加<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>魔匠的闪念<UIGlow>01</UIGlow><UIForeground>01</UIForeground>状态，可以提高最大制作力
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>装备专家之证时：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>必定触发"
151,"开始制作后第二回合有一定几率附加<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>魔匠的闪念<UIGlow>01</UIGlow><UIForeground>01</UIForeground>状态，可以提高最大制作力
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>装备专家之证时：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>必定触发"
152,"开始制作后第二回合有一定几率附加<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>魔匠的闪念<UIGlow>01</UIGlow><UIForeground>01</UIForeground>状态，可以提高最大制作力
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>装备专家之证时：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>必定触发"
153,"开始制作后第二回合有一定几率附加<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>魔匠的闪念<UIGlow>01</UIGlow><UIForeground>01</UIForeground>状态，可以提高最大制作力
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>装备专家之证时：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>必定触发"
154,"转职为捕鱼人后自动获得鱼群测定的状态"
155,"能够发现渔场的特殊性质"
156,"在保护状态下替队员承受的伤害减轻20%"
157,"战嚎的复唱时间缩短5秒
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>发动条件：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>原初之魂、钢铁旋风、裂石飞环、地毁人亡命中敌人时，部分特定敌人除外"
158,"可获得<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>暗血<UIGlow>01</UIGlow><UIForeground>01</UIForeground>量值
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>发动条件：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>特定技能命中时"
159,"可获得<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>暗血<UIGlow>01</UIGlow><UIForeground>01</UIForeground>量值
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>发动条件：<UIGlow>01</UIGlow><UIForeground>01</UIForeground><UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>嗜血<UIGlow>01</UIGlow><UIForeground>01</UIForeground>状态中发动战技或魔法命中时"
160,"对自身附加<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>斗气<UIGlow>01</UIGlow><UIForeground>01</UIForeground>状态
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>发动条件：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>战技暴击时（发动几率50%）"
161,"罗刹冲变为积蓄技能
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>积蓄次数：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>2"
162,"<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>龙牙龙爪<UIGlow>01</UIGlow><UIForeground>01</UIForeground>命中时可以使用一次<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>龙尾大回旋<UIGlow>01</UIGlow><UIForeground>01</UIForeground>，<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>龙尾大回旋<UIGlow>01</UIGlow><UIForeground>01</UIForeground>命中时可以使用一次<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>龙牙龙爪<UIGlow>01</UIGlow><UIForeground>01</UIForeground>，并且此时的威力上升100"
163,"对自身附加<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>龙眼<UIGlow>01</UIGlow><UIForeground>01</UIForeground>状态
在龙眼累积到第二阶段的状态下使用武神枪，苍天龙血就会变为<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>红莲龙血<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
在红莲龙血的状态下武神枪会变为<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>死者之岸<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
持续时间结束后，红莲龙血会恢复成苍天龙血
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>发动条件：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>在<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>苍天龙血<UIGlow>01</UIGlow><UIForeground>01</UIForeground>状态下发动幻象冲"
164,"自身发动除自动攻击外的技能造成的物理伤害提高5%"
165,"发动时获得5点<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>忍气<UIGlow>01</UIGlow><UIForeground>01</UIForeground>量值
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>发动条件：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>战技命中时或连击成功时"
166,"重置缩地的复唱时间
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>发动条件：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>对敌人发动火遁之术、雷遁之术、冰遁之术时，部分特定敌人除外"
167,"获得40点<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>忍气<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>发动条件：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>夺取命中时"
168,"毒咬箭变为烈毒咬箭，风蚀箭变为狂风蚀箭"
169,"发动贤者的叙事谣、军神的赞美歌、放浪神的小步舞曲的追加效果
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>发动条件：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>正在使用贤者的叙事谣、军神的赞美歌、放浪神的小步舞曲任意一种，且九天连箭命中时"
170,"分裂弹变为热分裂弹，独头弹变为热独头弹，狙击弹变为热狙击弹
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>发动条件：<UIGlow>01</UIGlow><UIForeground>01</UIForeground><UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>枪管热度<UIGlow>01</UIGlow><UIForeground>01</UIForeground>50以上"
171,"闪雷变为暴雷"
172,"震雷变为霹雷"
173,"核爆的消耗魔力减为2/3
发动时消耗全部<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>灵极心<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>发动条件：<UIGlow>01</UIGlow><UIForeground>01</UIForeground><UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>灵极心<UIGlow>01</UIGlow><UIForeground>01</UIForeground>状态下"
174,"对自身附加<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>通晓<UIGlow>01</UIGlow><UIForeground>01</UIForeground>状态
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>发动条件：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>令<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>天语<UIGlow>01</UIGlow><UIForeground>01</UIForeground>状态持续30秒
另外，<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>天语<UIGlow>01</UIGlow><UIForeground>01</UIForeground>的效果量提高到10%"
175,"毒菌变为猛毒菌"
176,"对自身附加<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>毁坏强化<UIGlow>01</UIGlow><UIForeground>01</UIForeground>状态
毁坏变为毁绝
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>最多可积累到4档<UIGlow>01</UIGlow><UIForeground>01</UIForeground>　<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>持续时间：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>永久
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>发动条件：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>发动灵攻I攻击技能时"
177,"猛毒菌变为剧毒菌，瘴气变为瘴暍"
178,"自身<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>附体深度<UIGlow>01</UIGlow><UIForeground>01</UIForeground>加深1档
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>发动条件：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>龙神附体状态结束时"
179,"飞石变为坚石"
180,"疾风变为烈风"
181,"坚石变为垒石"
182,"垒石变为崩石"
183,"庇护所及法令的复唱时间缩短5秒
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>发动条件：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>治疗和救疗暴击时（发动几率20%）"
184,"气炎法变为魔炎法
并将毁坏的威力提高到180"
185,"以太超流的复唱时间缩短5秒
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>发动条件：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>发动需要消耗以太超流的技能时"
186,"烧灼变为炽灼"
187,"凶星变为灾星"
188,"灾星变为祸星"
189,"光速的复唱时间缩短到90秒"
190,"采集开始时可以触及到所有隐藏资源
目标：60级以下的采集地点"
191,"采集开始时可以触及到所有隐藏资源
目标：60级以下的采集地点"
192,"采集力的自动恢复量基本值提高1点"
193,"采集力的自动恢复量基本值提高1点"
194,"采集力的自动恢复量基本值提高1点"
195,"摇荡变为震荡
将赤闪雷和赤疾风的威力提高到370
将赤火炎和赤飞石的威力提高到300"
196,"对自身附加<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>治疗百合<UIGlow>01</UIGlow><UIForeground>01</UIForeground>状态
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>最多可积累到3档<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>发动条件：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>自身进入战斗状态后每经过30秒"
197,"智力值增加8点"
198,"智力值增加16点"
199,"智力值增加24点"
200,"除自动攻击外的技能造成的伤害提高至基本值的1.1倍，恢复技能的恢复量也提高至基本值的1.1倍"
201,"除自动攻击外的技能造成的伤害提高至基本值的1.3倍，恢复技能的恢复量也提高至基本值的1.3倍"
202,"力量值增加8点"
203,"力量值增加16点"
204,"力量值增加24点"
205,"自身发动除自动攻击外的技能造成的物理伤害提高20%"
206,"对自身附加<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>冲击预备<UIGlow>01</UIGlow><UIForeground>01</UIForeground>状态
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>发动条件：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>震荡命中时"
207,"自身发动的全部魔法的魔力消耗减少50%，且咏唱不会被敌人的攻击打断"
208,"可以追加获得<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>剑气<UIGlow>01</UIGlow><UIForeground>01</UIForeground>量值
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>发动条件：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>除居合术之外的战技命中时"
209,"发动时获得5点<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>忠义<UIGlow>01</UIGlow><UIForeground>01</UIForeground>量值
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>发动条件：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>自动攻击命中时"
210,"精神值增加8点"
211,"精神值增加16点"
212,"精神值增加24点"
213,"内力迸发的复唱时间缩短到120秒"
214,"毁灭变为气炎法
并将毁坏和破阵法的威力提高到160"
215,"可获得<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>剑气<UIGlow>01</UIGlow><UIForeground>01</UIForeground>量值
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>发动条件：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>特定战技命中时"
216,"发动有咏唱时间的魔法时，对自身附加<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>连续咏唱<UIGlow>01</UIGlow><UIForeground>01</UIForeground>状态
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>连续咏唱效果：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>下次咏唱魔法不需要咏唱时间
若在持续时间中发动自动攻击或能力之外的技能，会立即解除连续咏唱状态"
217,"毁灭变为毁荡"
218,"狂暴变为原初的解放"
219,"击倒特定的敌人时有机会学会青魔法技能
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>习得条件：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>敌人在战斗中使用了有机会学习的技能"
220,"除自动攻击外的技能造成的伤害提高至基本值的1.1倍，恢复技能的恢复量也提高至基本值的1.1倍"
221,"除自动攻击外的技能造成的伤害提高至基本值的1.2倍，恢复技能的恢复量也提高至基本值的1.2倍"
222,"除自动攻击外的技能造成的伤害提高至基本值的1.3倍，恢复技能的恢复量也提高至基本值的1.3倍"
223,"除自动攻击外的技能造成的伤害提高至基本值的1.4倍，恢复技能的恢复量也提高至基本值的1.4倍"
224,"除自动攻击外的技能造成的伤害提高至基本值的1.5倍，恢复技能的恢复量也提高至基本值的1.5倍"
225,"利用潜行可以回避的怪物等级提高到74级"
226,"利用潜行可以回避的怪物等级提高到77级"
227,"利用潜行可以回避的怪物等级提高到80级"
228,"利用潜行可以回避的怪物等级提高到74级"
229,"利用潜行可以回避的怪物等级提高到77级"
230,"利用潜行可以回避的怪物等级提高到80级"
231,"利用潜行可以回避的怪物等级提高到74级"
232,"利用潜行可以回避的怪物等级提高到77级"
233,"利用潜行可以回避的怪物等级提高到80级"
234,"能够发现最高75级的鱼洞"
235,"能够发现最高80级的鱼洞"
236,"采集力的自动恢复量基本值提高2点，采集成功时采集力的恢复量基本值提高1点"
237,"采集力的自动恢复量基本值提高2点，采集成功时采集力的恢复量基本值提高1点"
238,"采集力的自动恢复量基本值提高2点"
239,""
240,""
241,""
242,""
243,""
244,""
245,"对自身附加<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>斗气<UIGlow>01</UIGlow><UIForeground>01</UIForeground>状态的几率上升到70%
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>发动条件：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>战技暴击时"
246,"暴乱剑与深奥之灵可恢复魔力"
247,"精准刺威力提高至290，贯通刺威力提高至140，开膛枪威力提高至150
另外，在使用龙牙龙爪命中后使用龙尾大回旋时，或在使用龙尾大回旋命中后使用龙牙龙爪时，若攻击正确的方向，会对自身附加<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>龙眼雷电预备<UIGlow>01</UIGlow><UIForeground>01</UIForeground>状态
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>持续时间：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>10秒
效果时间内，精准刺变为<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>龙眼雷电<UIGlow>01</UIGlow><UIForeground>01</UIForeground>"
248,""
249,"可获得<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>兽魂<UIGlow>01</UIGlow><UIForeground>01</UIForeground>量值
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>发动条件：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>凶残裂与暴风斩连击成功时"
250,"<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>生杀予夺<UIGlow>01</UIGlow><UIForeground>01</UIForeground>状态中火遁之术与冰遁之术分别变为<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>劫火灭却之术<UIGlow>01</UIGlow><UIForeground>01</UIForeground>与<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>冰晶乱流之术<UIGlow>01</UIGlow><UIForeground>01</UIForeground>"
