key,0,1,2,3,4,5
62,"<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>对<If(PlayerParameter(8))><Sheet(ObjStr,PlayerParameter(8),0)/><Else/>ObjectParameter(3)</If>进行了训练。",4,12,0,7,11
63,"<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>将“<Sheet(Item,IntegerParameter(2),0)/>”设置到了<Value>IntegerParameter(1)</Value>号转轴上。",16,14,1,5,11
64,"<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>将<Value>IntegerParameter(1)</Value>号转轴上的“<Sheet(Item,IntegerParameter(2),0)/>”撤了下来。",16,14,1,5,11
65,"<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>从<Value>IntegerParameter(1)</Value>号转轴上获取了“<Sheet(Item,IntegerParameter(2),0)/>”。",16,14,1,5,11
66,"<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>转换了“<Sheet(Item,IntegerParameter(1),0)/>”，将“<Sheet(CompanyAction,IntegerParameter(2),0)/>”储备了下来。",16,14,1,4,9
67,"<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>增建了部队工房。",16,0,0,8,15
68,"<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>拆除了部队工房。",16,0,0,8,15
69,"<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>使用部队合建设备启动了“<Sheet(Item,IntegerParameter(1),0)/>”的制作工程。",16,14,0,8,15
70,"推进“<Sheet(Item,IntegerParameter(1),0)/>”工程所必须的素材已经全部准备就绪。",0,14,0,8,15
71,"“<Sheet(Item,IntegerParameter(1),0)/>”<Switch(IntegerParameter(2))><Case(1)>的工程有所进展。</Case><Case(2)>的工程取得很大进展，合建设备的状态变为“良好”。</Case><Case(3)>的工程取得极大进展，合建设备的状态变为“最佳”。</Case></Switch>",0,14,1,8,15
72,"<Switch(IntegerParameter(2))><Case(1)>工程有所进展</Case><Case(2)>工程取得很大进展</Case><Case(3)>工程取得极大进展</Case></Switch>，<Sheet(Item,IntegerParameter(1),0)/>制作完成。",0,14,1,8,15
73,"<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>从部队合建设备中回收了“<Sheet(Item,IntegerParameter(1),0)/>”。",16,14,0,8,15
74,"<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>中断了部队合建设备中的制作工程。",16,0,0,8,15
75,"<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>绘制出了“<Sheet(CompanyCraftDraft,IntegerParameter(1),0)/>”。",16,0,1,8,15
76,"<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>将第<Value>IntegerParameter(1)</Value>架飞空艇登记为“<If(PlayerParameter(8))><Sheet(ObjStr,PlayerParameter(8),0)/><Else/>ObjectParameter(3)</If>”。",16,15,1,9,14
77,"<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>将第<Value>IntegerParameter(1)</Value>架飞空艇的名字更改为“<If(PlayerParameter(8))><Sheet(ObjStr,PlayerParameter(8),0)/><Else/>ObjectParameter(3)</If>”。",16,15,1,9,14
78,"<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>拆解了登记为“<If(PlayerParameter(8))><Sheet(ObjStr,PlayerParameter(8),0)/><Else/>ObjectParameter(3)</If>”的第<Value>IntegerParameter(1)</Value>架飞空艇。",16,15,1,9,14
79,"<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>派出了飞空艇“<If(PlayerParameter(8))><Sheet(ObjStr,PlayerParameter(8),0)/><Else/>ObjectParameter(3)</If>”去进行探索。",16,15,0,9,14
80,"<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>中止了飞空艇“<If(PlayerParameter(8))><Sheet(ObjStr,PlayerParameter(8),0)/><Else/>ObjectParameter(3)</If>”的探索。",16,15,0,9,14
81,"<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>接受了“<If(PlayerParameter(8))><Sheet(ObjStr,PlayerParameter(8),0)/><Else/>ObjectParameter(3)</If>”探索完成的报告。",16,15,0,9,14
82,"飞空艇“<If(PlayerParameter(8))><Sheet(ObjStr,PlayerParameter(8),0)/><Else/>ObjectParameter(3)</If>”升为<Value>IntegerParameter(1)</Value>级。",16,15,1,9,14
83,"通过飞空艇“<If(PlayerParameter(8))><Sheet(ObjStr,PlayerParameter(8),0)/><Else/>ObjectParameter(3)</If>”的探索，工房可以登记第<Value>IntegerParameter(1)</Value>架飞空艇了。",16,15,1,9,14
84,"<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>消耗<Format(IntegerParameter(1),FF022C)/>点部队战绩换取了<Value>IntegerParameter(3)</Value>个“<Sheet(Item,IntegerParameter(2),0)/>”。",16,22,1,1,0
85,"<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>提供了<If(Equal(IntegerParameter(3),1))><Else/><Value>IntegerParameter(3)</Value>次</If>必需素材“<Sheet(Item,IntegerParameter(2),0)/>”，贡献了60%以上的该素材以制作“<Sheet(Item,IntegerParameter(1),0)/>”。",16,22,1,8,15
86,"<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>发现了“云冠群岛夜晚探索”的航线！",16,0,0,9,14
87,"因为长时间没有使用，<Sheet(PlaceName,IntegerParameter(1),,0)/>第<Value>IntegerParameter(2)</Value>区<Value>IntegerParameter(3)</Value>号土地已被回收，部分资产由住宅区管理员代为保管。",0,7,0,5,11
88,"<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>回到了房屋中，自动拆除准备已经取消。",16,0,0,5,11
89,"因为资产回收期限已过，从<Sheet(PlaceName,IntegerParameter(1),,0)/>第<Value>IntegerParameter(2)</Value>区<Value>IntegerParameter(3)</Value>号土地回收的资产已全部销毁。",0,7,0,5,11
90,"<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>在花盆中播下了<Sheet(Item,IntegerParameter(1),0)/>。",16,14,0,6,13
91,"<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>对花盆里的作物浇了些水。",16,0,0,6,13
92,"<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>从花盆里的作物中收获了<Value>IntegerParameter(1)</Value>个<Sheet(Item,IntegerParameter(2),0)/>。",16,14,1,6,13
93,"<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>将花盆里的作物处理掉了。",16,0,0,6,13
94,"<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>将房屋搬迁到了<Sheet(PlaceName,IntegerParameter(1),0)/>第<Value>IntegerParameter(2)</Value>区<Value>IntegerParameter(3)</Value>号土地。",4,7,0,5,11
95,"<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>将第<Value>IntegerParameter(1)</Value>艘潜水艇登记为“<If(PlayerParameter(8))><Sheet(ObjStr,PlayerParameter(8),0)/><Else/>ObjectParameter(3)</If>”。",16,15,1,9,14
96,"<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>将第<Value>IntegerParameter(1)</Value>艘潜水艇的名字更改为“<If(PlayerParameter(8))><Sheet(ObjStr,PlayerParameter(8),0)/><Else/>ObjectParameter(3)</If>”。",16,15,1,9,14
97,"<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>拆解了登记为“<If(PlayerParameter(8))><Sheet(ObjStr,PlayerParameter(8),0)/><Else/>ObjectParameter(3)</If>”的第<Value>IntegerParameter(1)</Value>艘潜水艇。",16,15,1,9,14
98,"<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>派出了潜水艇“<If(PlayerParameter(8))><Sheet(ObjStr,PlayerParameter(8),0)/><Else/>ObjectParameter(3)</If>”去进行探索。",16,15,0,9,14
99,"<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>中止了潜水艇“<If(PlayerParameter(8))><Sheet(ObjStr,PlayerParameter(8),0)/><Else/>ObjectParameter(3)</If>”的探索。",16,15,0,9,14
100,"<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>接受了“<If(PlayerParameter(8))><Sheet(ObjStr,PlayerParameter(8),0)/><Else/>ObjectParameter(3)</If>”探索完成的报告。",16,15,0,9,14
101,"潜水艇“<If(PlayerParameter(8))><Sheet(ObjStr,PlayerParameter(8),0)/><Else/>ObjectParameter(3)</If>”升为<Value>IntegerParameter(1)</Value>级。",16,15,1,9,14
102,"通过潜水艇“<If(PlayerParameter(8))><Sheet(ObjStr,PlayerParameter(8),0)/><Else/>ObjectParameter(3)</If>”的探索，工房可以登记第<Value>IntegerParameter(1)</Value>艘潜水艇了。",16,15,1,9,14
103,"<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>删除了<If(PlayerParameter(8))><Sheet(ObjStr,PlayerParameter(8),0)/><Else/>ObjectParameter(3)</If>的留言。",16,23,0,5,11
104,"<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>修改了交流簿的设置。",16,0,0,5,11
105,"<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>设定了房屋宣传标签。",16,0,0,5,11
106,"<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>改建了“<If(PlayerParameter(8))><Sheet(ObjStr,PlayerParameter(8),0)/><Else/>ObjectParameter(3)</If>”的内部。",16,15,0,5,11
107,"",0,0,0,0,0
