key,0,1,2,3,4,5,6,7,8,9,10
19.0,14583,2,4,3,4,3,52,53,8,2,242534
19.1,14585,2,1,2,1,1,0,0,1,43,242535
19.2,14586,1,1,2,1,1,131,0,1,1,242536
20.0,14587,3,1,3,3,2,41,42,4,248,242537
20.1,14588,1,1,1,1,1,0,0,4,42,242538
20.2,14589,1,1,1,1,1,45,0,4,42,242539
20.3,14590,2,1,2,2,2,44,0,4,42,242540
20.4,14591,3,1,3,3,2,43,0,5,1,242541
21.0,14592,5,5,5,5,4,57,58,0,1,242542
21.1,14595,2,2,3,2,1,59,0,4,230,242543
22.0,14596,1,3,3,3,2,81,82,8,210,242544
23.0,14599,2,3,3,3,3,108,109,9,1,242545
23.1,14600,1,1,1,1,1,113,0,9,41,242545
23.2,14601,2,2,1,1,2,110,0,9,244,242546
23.3,14602,2,2,5,1,1,114,111,5,248,242547
24.0,14603,2,3,3,3,3,76,77,2,234,242548
24.1,14605,2,1,1,1,2,78,0,7,34,242549
25.0,14606,3,3,3,3,3,120,121,1,16,242550
25.1,14607,1,2,5,1,1,122,0,1,40,242551
26.0,14608,4,3,4,5,3,75,74,0,1,242552
27.0,14610,1,3,3,3,4,88,87,4,15,242553
27.1,14611,1,1,1,1,1,0,0,4,35,242554
27.2,14612,2,1,2,1,2,83,0,4,39,242555
27.3,14613,2,2,3,1,3,86,0,4,39,242556
27.4,14614,1,2,1,1,2,89,0,4,39,242557
27.5,14616,1,1,1,1,1,84,85,8,39,242559
28.0,14617,3,4,4,3,3,123,124,6,1,242560
29.0,14618,1,3,3,2,4,103,0,7,222,242561
29.1,14619,1,1,1,1,1,112,0,7,166,242562
29.2,14620,1,2,1,1,2,104,0,7,52,242563
29.3,14621,2,2,2,1,2,106,0,5,249,242564
29.4,14622,1,1,2,2,2,107,0,5,38,242565
30.0,14623,3,3,3,2,3,61,62,2,15,242566
30.1,14624,1,2,1,1,2,60,0,2,244,242567
30.2,14625,1,1,1,1,1,63,64,2,244,242568
30.3,14626,1,1,1,1,1,65,66,1,244,242569
30.4,14627,1,1,1,1,1,67,0,6,6,242570
31.0,14628,4,5,4,5,3,97,98,3,1,242571
31.1,14629,1,3,5,1,1,99,0,6,226,242572
32.0,14631,2,3,2,3,2,132,133,3,210,242573
32.1,14632,1,2,5,1,1,134,0,3,37,242574
33.0,14633,2,4,3,4,3,135,136,9,210,242575
33.1,14634,2,2,1,2,2,137,160,6,60,242576
34.0,14638,3,3,3,2,3,95,96,5,210,242577
34.1,14639,1,1,1,1,1,94,0,2,242,242578
34.2,14640,1,1,1,1,1,93,92,2,233,242579
34.3,14641,1,2,5,1,1,90,91,0,37,242580
35.0,14642,1,3,3,3,5,139,140,7,1,242581
35.1,14643,1,2,1,1,1,141,0,8,166,242582
35.2,14644,2,1,1,1,1,0,0,8,166,242583
35.3,14645,1,2,5,2,1,143,0,2,3,242584
35.4,14646,1,2,5,2,1,142,0,4,3,242585
35.5,14647,1,2,5,2,1,144,0,3,3,242586
35.6,14648,1,2,1,2,1,145,0,8,42,242587
35.7,14649,3,2,3,2,2,146,147,5,2,242588
36.0,14651,3,2,3,3,3,68,69,2,16,242589
36.1,14653,2,1,2,1,1,70,71,1,60,242590
36.2,14655,2,1,3,2,2,0,0,6,66,242591
36.3,14656,1,1,1,1,1,72,73,7,37,242592
37.0,14657,3,4,4,5,4,100,101,1,234,242593
37.1,14659,1,1,1,1,2,102,0,7,40,242594
38.0,14660,4,3,3,4,3,148,149,8,1,242595
38.1,14661,1,1,2,2,2,150,161,8,140,242596
38.2,14662,4,1,3,1,2,151,162,1,77,242603
39.0,14663,4,4,4,4,3,105,138,6,1,242597
40.0,14665,1,3,3,3,3,163,164,9,1,242598
41.0,14670,3,2,3,2,3,125,126,1,222,242603
41.1,14671,1,1,1,1,1,127,128,1,117,242604
41.2,14672,1,1,5,2,4,130,0,3,5,242605
41.3,14673,1,1,5,2,4,129,0,2,5,242606
42.0,14674,2,1,3,2,1,0,0,4,204,242607
42.1,14675,2,1,3,2,1,152,153,4,16,242608
42.2,14676,1,2,2,3,3,154,0,7,81,242610
42.3,14677,1,2,2,3,3,155,0,7,81,242609
42.4,14678,1,2,2,3,1,174,176,7,81,242610
42.5,14679,1,2,2,3,1,173,175,7,81,242609
42.6,14680,3,2,4,3,1,158,159,4,223,242611
42.7,14681,1,2,2,3,1,177,0,6,3,242612
42.8,14683,2,1,3,3,1,156,157,6,3,242613
43.0,14684,4,4,5,4,3,165,166,3,2,242614
43.1,14685,2,1,3,1,2,167,0,4,39,242615
43.2,14686,1,1,5,1,1,168,0,3,37,242574
44.0,14688,2,4,4,5,3,169,170,5,1,242618
44.1,14691,3,1,3,1,3,171,0,2,169,242617
44.2,14692,1,2,1,2,1,172,178,5,44,242618
45.0,14693,5,5,5,5,5,115,116,0,1,242619
45.1,14699,2,2,4,3,1,117,0,4,230,242615
