key,0,1,2,3,4,5,6,7
220,43,65535,512,12,10,2,"对队友的召唤兽及搭档发动的技能","可可正在咏唱“护盾”。
可可中断了咏唱“护盾”。"
221,44,65535,512,12,11,2,"对队友的召唤兽及搭档使用的道具","可可使用了“圣灵药”。
可可中断了使用“圣灵药”。"
222,45,65535,512,12,12,2,"队友的召唤兽及搭档接受恢复","   波可恢复了9999点体力。"
223,46,65535,512,12,13,2,"队友的召唤兽及搭档接收他人的强化状态","   对波可附加了“护盾”的效果。"
224,47,65535,512,12,14,2,"队友的召唤兽及搭档接收他人的弱化状态","   对波可附加了“沉默”的效果。"
225,48,65535,512,12,15,2,"队友的召唤兽及搭档的强化状态效果消失","波可的“护盾”状态效果消失了。"
226,49,65535,512,12,16,2,"队友的召唤兽及搭档的弱化状态效果消失","波可的“沉默”状态效果消失了。"
227,0,0,0,0,0,0,"",""
228,0,0,0,0,0,0,"",""
229,0,0,0,0,0,0,"",""
230,0,0,0,0,0,0,"",""
231,41,1024,65535,13,1,0,"团队队友的召唤兽及搭档造成伤害","波可发动攻击  魔界花受到了9999点伤害。"
232,42,1024,65535,13,2,0,"团队队友的召唤兽及搭档的攻击落空","波可发动攻击  失误了！"
233,43,1024,65535,13,3,0,"团队队友的召唤兽及搭档的技能","波可正在咏唱“核爆”。
波可中断了咏唱“核爆”。"
234,44,1024,65535,13,4,0,"团队队友的召唤兽及搭档的道具","波可正在使用“圣灵药”。
波可中断了使用“圣灵药”。"
235,45,1024,65535,13,5,0,"团队队友的召唤兽及搭档进行恢复","   波可恢复了9999点体力。"
236,46,1024,65535,13,6,0,"团队队友的召唤兽及搭档给他人附加强化状态","   对波可附加了“护盾”的效果。"
237,47,1024,65535,13,7,0,"团队队友的召唤兽及搭档给他人附加弱化状态","   对魔界花附加了“失明”的效果。"
238,41,65535,1024,13,8,0,"团队队友的召唤兽及搭档受到伤害","魔界花发动攻击  波可受到了9999点伤害。"
239,42,65535,1024,13,9,0,"团队队友的召唤兽及搭档回避了攻击","魔界花发动攻击  失误了！"
240,43,65535,1024,13,10,0,"对团队队友的召唤兽及搭档发动的技能","可可正在咏唱“护盾”。
可可中断了咏唱“护盾”。"
241,44,65535,1024,13,11,0,"对团队队友的召唤兽及搭档使用的道具","可可使用了“圣灵药”。
可可中断了使用“圣灵药”。"
242,45,65535,1024,13,12,0,"团队队友的召唤兽及搭档接受恢复","   波可恢复了9999点体力。"
243,46,65535,1024,13,13,0,"团队队友的召唤兽及搭档接收他人的强化状态","   对波可附加了“护盾”的效果。"
244,47,65535,1024,13,14,0,"团队队友的召唤兽及搭档接收他人的弱化状态","   对波可附加了“沉默”的效果。"
245,48,65535,1024,13,15,0,"团队队友的召唤兽及搭档的强化状态效果消失","波可的“护盾”状态效果消失了。"
246,49,65535,1024,13,16,0,"团队队友的召唤兽及搭档的弱化状态效果消失","波可的“沉默”状态效果消失了。"
247,0,0,0,0,0,0,"",""
248,0,0,0,0,0,0,"",""
249,0,0,0,0,0,0,"",""
250,0,0,0,0,0,0,"",""
251,41,2048,65535,14,1,0,"他人的召唤兽及搭档造成伤害","波可发动攻击  魔界花受到了9999点伤害。"
252,42,2048,65535,14,2,0,"他人的召唤兽及搭档的攻击落空","波可发动攻击  失误了！"
253,43,2048,65535,14,3,0,"他人的召唤兽及搭档的技能","波可正在咏唱“核爆”。
波可中断了咏唱“核爆”。"
254,44,2048,65535,14,4,0,"他人的召唤兽及搭档的道具","波可正在使用“圣灵药”。
波可中断了使用“圣灵药”。"
255,45,2048,65535,14,5,0,"他人的召唤兽及搭档进行恢复","   波可恢复了9999点体力。"
256,46,2048,65535,14,6,0,"他人的召唤兽及搭档给他人附加强化状态","   对波可附加了“护盾”的效果。"
257,47,2048,65535,14,7,0,"他人的召唤兽及搭档给他人附加弱化状态","   对魔界花附加了“失明”的效果。"
258,41,65535,2048,14,8,0,"他人的召唤兽及搭档受到伤害","魔界花发动攻击  波可受到了9999点伤害。"
259,42,65535,2048,14,9,0,"他人的召唤兽及搭档回避了攻击","魔界花发动攻击  失误了！"
260,43,65535,2048,14,10,0,"对他人的召唤兽及搭档发动的技能","可可正在咏唱“护盾”。
可可中断了咏唱“护盾”。"
261,44,65535,2048,14,11,0,"对他人的召唤兽及搭档使用的道具","可可使用了“圣灵药”。
可可中断了使用“圣灵药”。"
262,45,65535,2048,14,12,0,"他人的召唤兽及搭档接受恢复","   波可恢复了9999点体力。"
263,46,65535,2048,14,13,0,"他人的召唤兽及搭档接收他人的强化状态","   对波可附加了“护盾”的效果。"
264,47,65535,2048,14,14,0,"他人的召唤兽及搭档接收他人的弱化状态","   对波可附加了“沉默”的效果。"
265,48,65535,2048,14,15,0,"他人的召唤兽及搭档的强化状态效果消失","波可的“护盾”状态效果消失了。"
266,49,65535,2048,14,16,0,"他人的召唤兽及搭档的弱化状态效果消失","波可的“沉默”状态效果消失了。"
267,0,0,0,0,0,0,"",""
268,0,0,0,0,0,0,"",""
269,0,0,0,0,0,0,"",""
270,0,0,0,0,0,0,"",""
300,101,65535,65535,1,11,1,"跨服通讯贝2","[跨服贝2]<瑞姆> 你好！"
301,102,65535,65535,1,12,1,"跨服通讯贝3","[跨服贝3]<吉坦> 你好！"
302,103,65535,65535,1,13,1,"跨服通讯贝4","[跨服贝4]<文森特> 你好！"
303,104,65535,65535,1,14,1,"跨服通讯贝5","[跨服贝5]<奎斯缇丝> 你好！"
304,105,65535,65535,1,15,1,"跨服通讯贝6","[跨服贝6]<斯坦纳> 你好！"
305,106,65535,65535,1,16,1,"跨服通讯贝7","[跨服贝7]<西德·海温德> 你好！"
306,107,65535,65535,1,17,1,"跨服通讯贝8","[跨服贝8]<艾可> 你好！"
