key,0,1,2,3,4,5,6
16,1,1,150812,1,"
在任务的最后一步时，目标角色的头上会显示出表示<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>任务终点<UIGlow>01</UIGlow><UIForeground>01</UIForeground>的符号。

按<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>确认键<UIGlow>01</UIGlow><UIForeground>01</UIForeground>选择人物会开始任务相关对话，并在完成任务之后获得经验值及金币等相应的<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>报酬<UIGlow>01</UIGlow><UIForeground>01</UIForeground>。","
在任务的最后一步时，目标角色的头上会显示出表示<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>任务终点<UIGlow>01</UIGlow><UIForeground>01</UIForeground>的符号。

按<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>确认键<UIGlow>01</UIGlow><UIForeground>01</UIForeground>选择人物会开始任务相关对话，并在完成任务之后获得经验值及金币等相应的<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>报酬<UIGlow>01</UIGlow><UIForeground>01</UIForeground>。","
在任务的最后一步时，目标角色的头上会显示出表示<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>任务终点<UIGlow>01</UIGlow><UIForeground>01</UIForeground>的符号。

按<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>确认键<UIGlow>01</UIGlow><UIForeground>01</UIForeground>选择人物会开始任务相关对话，并在完成任务之后获得经验值及金币等相应的<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>报酬<UIGlow>01</UIGlow><UIForeground>01</UIForeground>。"
17,0,0,0,0,"","",""
18,0,0,0,0,"","",""
19,0,0,0,0,"","",""
20,1,0,150141,0,"
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>快捷指令<UIGlow>01</UIGlow><UIForeground>01</UIForeground>中可以使用游戏里的各种常用功能。

例如，选择<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>角色<UIGlow>01</UIGlow><UIForeground>01</UIForeground>可以查看当前的装备及状态，选择<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>日志<UIGlow>01</UIGlow><UIForeground>01</UIForeground>可以查看当前接受的任务的具体情况和已经完成的任务履历。","",""
21,1,0,150142,0,"
选择<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>系统<UIGlow>01</UIGlow><UIForeground>01</UIForeground>可以打开系统菜单，其中不但包括能对键盘进行调整的<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>键位设置<UIGlow>01</UIGlow><UIForeground>01</UIForeground>，还有能对操作类型及视角等进行调整的<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>角色设置<UIGlow>01</UIGlow><UIForeground>01</UIForeground>等功能。

已经查看过的<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>指南<UIGlow>01</UIGlow><UIForeground>01</UIForeground>内容也可以在系统菜单中的<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>新手指南<UIGlow>01</UIGlow><UIForeground>01</UIForeground>里再次确认。","",""
22,1,0,150143,0,"
游戏中的状态会自动保存到服务器上。

为了防止出现意外丢失游戏进度，强烈建议在游戏中选择<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>退出游戏<UIGlow>01</UIGlow><UIForeground>01</UIForeground>来退出。

此外，其他的快捷指令也都对应着各种便利的功能。","",""
23,0,0,0,0,"","",""
24,0,0,0,0,"","",""
25,1,0,150131,0,"
发动<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>返回<UIGlow>01</UIGlow><UIForeground>01</UIForeground>魔法可以马上回到<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>返回点<UIGlow>01</UIGlow><UIForeground>01</UIForeground>。

在快捷指令的<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>地图&移动<UIGlow>01</UIGlow><UIForeground>01</UIForeground>分类中也有<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>返回<UIGlow>01</UIGlow><UIForeground>01</UIForeground>的按钮，可以很方便地咏唱魔法。

<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>※此魔法使用一次之后要等待地球时间15分钟才能再次使用。<UIGlow>01</UIGlow><UIForeground>01</UIForeground>","",""
26,1,0,150132,0,"
每颗以太之光都可以进行<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>返回点<UIGlow>01</UIGlow><UIForeground>01</UIForeground>设置，不过每次只能设置在一个地方，无法设置多个返回点，所以推荐设置在来往频率最高的地区。

用<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>鼠标右键<UIGlow>01</UIGlow><UIForeground>01</UIForeground>点击以太之光打开菜单可以进行返回点的设置。","",""
27,1,0,150131,0,"
发动<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>返回<UIGlow>01</UIGlow><UIForeground>01</UIForeground>魔法可以马上回到<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>返回点<UIGlow>01</UIGlow><UIForeground>01</UIForeground>。

在快捷指令的<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>地图&移动<UIGlow>01</UIGlow><UIForeground>01</UIForeground>分类中也有<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>返回<UIGlow>01</UIGlow><UIForeground>01</UIForeground>的按钮，可以很方便地咏唱魔法。

<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>※此魔法使用一次之后要等待地球时间15分钟才能再次使用。<UIGlow>01</UIGlow><UIForeground>01</UIForeground>","",""
28,1,0,150133,0,"
每颗以太之光都可以进行<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>返回点<UIGlow>01</UIGlow><UIForeground>01</UIForeground>设置，不过每次只能设置在一个地方，无法设置多个返回点，所以推荐设置在来往频率最高的地区。

选中以太之光后按下<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>确认键<UIGlow>01</UIGlow><UIForeground>01</UIForeground>打开菜单可以进行返回点的设置。","",""
29,0,0,0,0,"","",""
30,1,1,150041,0,"
在执行任务的过程中，地图上会显示出该任务的目的地。

点击快捷指令<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>地图&移动<UIGlow>01</UIGlow><UIForeground>01</UIForeground>分类中的<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>地图<UIGlow>01</UIGlow><UIForeground>01</UIForeground>按钮，或者按下键盘上的<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>M键<UIGlow>01</UIGlow><UIForeground>01</UIForeground>，都可以打开地图窗口进行确认。","",""
31,1,1,150042,0,"
点击目的列表中的<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>当前目的<UIGlow>01</UIGlow><UIForeground>01</UIForeground>也可以打开地图窗口，同时会直观地显示出接下来的目标区域。

只要按照地图上的指示前进，就不用担心在任务途中迷失方向了。","",""
32,1,1,150041,0,"
在执行任务的过程中，地图上会显示出该任务的目的地。

选择快捷指令<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>地图&移动<UIGlow>01</UIGlow><UIForeground>01</UIForeground>分类中的地图<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>按钮<UIGlow>01</UIGlow><UIForeground>01</UIForeground>键可以打开地图窗口进行确认。","",""
33,1,1,150042,0,"
选择目的列表中的<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>当前目的<UIGlow>01</UIGlow><UIForeground>01</UIForeground>也可以打开地图窗口，同时会直观地显示出接下来的目标区域。

只要按照地图上的指示前进，就不用担心在任务途中迷失方向了。","",""
34,0,0,0,0,"","",""
35,1,0,150181,0,"
在快捷指令中点击<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>角色<UIGlow>01</UIGlow><UIForeground>01</UIForeground>按钮或者按下键盘上的<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>C键<UIGlow>01</UIGlow><UIForeground>01</UIForeground>可以打开<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>角色画面<UIGlow>01</UIGlow><UIForeground>01</UIForeground>。

<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>角色画面<UIGlow>01</UIGlow><UIForeground>01</UIForeground>中可以查看当前的装备情况。","",""
36,1,0,150182,0,"
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>角色画面<UIGlow>01</UIGlow><UIForeground>01</UIForeground>中还可以更换玩家自身的装备。

选中装备栏的特定部位会打开<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>兵装库<UIGlow>01</UIGlow><UIForeground>01</UIForeground>的窗口，每种装备都单独分为一类，只需切换部位便可快速进行装备的更换。","",""
37,1,0,150181,0,"
在快捷指令中选择<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>角色<UIGlow>01</UIGlow><UIForeground>01</UIForeground>可以打开<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>角色画面<UIGlow>01</UIGlow><UIForeground>01</UIForeground>。

<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>角色画面<UIGlow>01</UIGlow><UIForeground>01</UIForeground>中可以查看当前的装备情况。","",""
38,0,0,0,0,"","",""
39,0,0,0,0,"","",""
40,1,0,150221,0,"
与城内的<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>邮差莫古力<UIGlow>01</UIGlow><UIForeground>01</UIForeground>对话，或者查看自己住宅庭院中的<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>莫古信箱<UIGlow>01</UIGlow><UIForeground>01</UIForeground>，都可以开启<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>莫古力速递<UIGlow>01</UIGlow><UIForeground>01</UIForeground>的服务。

利用莫古力速递，可以方便快捷地向登录到好友名单中的朋友发送邮件。","",""
41,1,0,150222,0,"
点击莫古力速递窗口右上的<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>写新邮件<UIGlow>01</UIGlow><UIForeground>01</UIForeground>按钮，可以打开<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>编写新邮件<UIGlow>01</UIGlow><UIForeground>01</UIForeground>的窗口并写入邮件内容。

<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>道具<UIGlow>01</UIGlow><UIForeground>01</UIForeground>及<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>金币<UIGlow>01</UIGlow><UIForeground>01</UIForeground>等物品也可以以附件的形式随文本一起发送给对方。","",""
42,1,0,150222,0,"
选择莫古力速递窗口右上的<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>写新邮件<UIGlow>01</UIGlow><UIForeground>01</UIForeground>按钮，可以打开<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>编写新邮件<UIGlow>01</UIGlow><UIForeground>01</UIForeground>的窗口并写入邮件内容。

<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>道具<UIGlow>01</UIGlow><UIForeground>01</UIForeground>及<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>金币<UIGlow>01</UIGlow><UIForeground>01</UIForeground>等物品也可以以附件的形式随文本一起发送给对方。","",""
43,0,0,0,0,"","",""
44,0,0,0,0,"","",""
45,1,0,150191,0,"
与<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>城内以太之晶<UIGlow>01</UIGlow><UIForeground>01</UIForeground>进行共鸣后可以使用<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>都市传送网<UIGlow>01</UIGlow><UIForeground>01</UIForeground>的功能。

通过都市传送网，可以在城内的以太之晶之间自由来往。","",""
46,0,0,0,0,"","",""
47,0,0,0,0,"","",""
48,0,0,0,0,"","",""
49,0,0,0,0,"","",""
50,1,0,150151,0,"
通过与城市之外的以太之光进行共鸣，可以学会<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>传送<UIGlow>01</UIGlow><UIForeground>01</UIForeground>这一魔法。

在快捷指令的<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>地图&移动<UIGlow>01</UIGlow><UIForeground>01</UIForeground>分类中选择<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>传送<UIGlow>01</UIGlow><UIForeground>01</UIForeground>，可以瞬间前往任何一个已经共鸣过的以太之光所在地。","",""
51,1,0,150152,0,"
进行传送时会消耗相应的<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>金币<UIGlow>01</UIGlow><UIForeground>01</UIForeground>。

具体消耗情况则随每个地点而有所不同。","",""
52,1,0,150153,0,"
以太之光可以添加到<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>收藏夹<UIGlow>01</UIGlow><UIForeground>01</UIForeground>中，收藏之后，传送到该地点时所需要的金币会减少。

收藏夹中最多可以保存三处以太之光。

将平时使用较多的以太之光收藏起来会比较方便。","",""
53,0,0,0,0,"","",""
54,0,0,0,0,"","",""
55,0,0,0,0,"","",""
56,0,0,0,0,"","",""
57,0,0,0,0,"","",""
58,0,0,0,0,"","",""
59,0,0,0,0,"","",""
60,1,1,150031,0,"
接受任务之后，可以在<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>目的列表<UIGlow>01</UIGlow><UIForeground>01</UIForeground>中查看当前的任务进行状况。

列表中最多可以显示5个任务，可以很直观地看到接下来的任务要求。","",""
61,1,1,150032,0,"
点击目的列表中显示的<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>任务标题<UIGlow>01</UIGlow><UIForeground>01</UIForeground>可以快速打开该任务的<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>日志<UIGlow>01</UIGlow><UIForeground>01</UIForeground>窗口。

任务日志中记录了该任务的任务目的、详细情况以及完成奖励等各种具体信息。","",""
62,1,1,150032,0,"
选择目的列表中显示的<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>任务标题<UIGlow>01</UIGlow><UIForeground>01</UIForeground>可以快速打开该任务的<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>日志<UIGlow>01</UIGlow><UIForeground>01</UIForeground>窗口。

任务日志中记录了该任务的任务目的、详细情况以及完成奖励等各种具体信息。","",""
63,0,0,0,0,"","",""
64,0,0,0,0,"","",""
65,1,1,150051,0,"
在执行该任务时，需要使用<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>任务道具<UIGlow>01</UIGlow><UIForeground>01</UIForeground>。

右键点击任务目标会打开任务道具窗口，之后再用右键点击道具并选择<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>使用<UIGlow>01</UIGlow><UIForeground>01</UIForeground>即可发动效果。","",""
66,1,1,150051,0,"
在执行该任务时，需要使用<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>任务道具<UIGlow>01</UIGlow><UIForeground>01</UIForeground>。

选中任务目标会打开任务道具窗口，之后对相应道具打开次级指令菜单并选择<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>使用<UIGlow>01</UIGlow><UIForeground>01</UIForeground>即可发动效果。","",""
67,0,0,0,0,"","",""
68,0,0,0,0,"","",""
69,0,0,0,0,"","",""
70,1,1,150061,0,"
在执行该任务时，需要对<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>场景物体<UIGlow>01</UIGlow><UIForeground>01</UIForeground>进行操作。

右键单击场景物体便可以继续推进任务。","",""
71,1,1,150061,0,"
在执行该任务时，需要对<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>场景物体<UIGlow>01</UIGlow><UIForeground>01</UIForeground>进行操作。

选择场景物体便可以继续推进任务。","",""
72,0,0,0,0,"","",""
73,0,0,0,0,"","",""
74,0,0,0,0,"","",""
75,0,0,0,0,"","",""
76,0,0,0,0,"","",""
77,0,0,0,0,"","",""
78,0,0,0,0,"","",""
79,0,0,0,0,"","",""
80,1,1,150381,0,"
利用各种<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>情感动作<UIGlow>01</UIGlow><UIForeground>01</UIForeground>能够表现出当前的心情和情绪。

选中目标角色后，从快捷指令的<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>社交<UIGlow>01</UIGlow><UIForeground>01</UIForeground>分类中点击<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>情感动作<UIGlow>01</UIGlow><UIForeground>01</UIForeground>可以打开窗口选择想要表达的情感。","",""
81,1,1,150382,1,"
打开情感动作窗口之后会列出很多种表情以及动作，根据时机和场合做出合适的选择会令游戏增添很多乐趣。

现在就来试试吧，请选中<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>罗丝温<UIGlow>01</UIGlow><UIForeground>01</UIForeground>，并作出<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>下跪<UIGlow>01</UIGlow><UIForeground>01</UIForeground>的动作。","
打开情感动作窗口之后会列出很多种表情以及动作，根据时机和场合做出合适的选择会令游戏增添很多乐趣。

现在就来试试吧，请选中<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>奥妮莉<UIGlow>01</UIGlow><UIForeground>01</UIForeground>，并作出<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>行礼<UIGlow>01</UIGlow><UIForeground>01</UIForeground>的动作。","
打开情感动作窗口之后会列出很多种表情以及动作，根据时机和场合做出合适的选择会令游戏增添很多乐趣。

现在就来试试吧，请选中<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>茱莉安娜<UIGlow>01</UIGlow><UIForeground>01</UIForeground>，并作出<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>欢迎<UIGlow>01</UIGlow><UIForeground>01</UIForeground>的动作。"
82,1,1,150383,0,"
情感动作也能够设置到<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>热键栏<UIGlow>01</UIGlow><UIForeground>01</UIForeground>里，这样就可以随时方便快捷地表达自己的情绪了。

<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>※另外，道具和宏指令也可以设置到热键栏里。<UIGlow>01</UIGlow><UIForeground>01</UIForeground>","",""
83,1,1,150382,1,"
打开情感动作窗口之后会列出很多种表情以及动作，根据时机和场合做出合适的选择会令游戏增添很多乐趣。

现在就来试试吧，请选中<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>罗丝温<UIGlow>01</UIGlow><UIForeground>01</UIForeground>，并作出<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>下跪<UIGlow>01</UIGlow><UIForeground>01</UIForeground>的动作。","
打开情感动作窗口之后会列出很多种表情以及动作，根据时机和场合做出合适的选择会令游戏增添很多乐趣。

现在就来试试吧，请选中<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>奥妮莉<UIGlow>01</UIGlow><UIForeground>01</UIForeground>，并作出<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>行礼<UIGlow>01</UIGlow><UIForeground>01</UIForeground>的动作。","
打开情感动作窗口之后会列出很多种表情以及动作，根据时机和场合做出合适的选择会令游戏增添很多乐趣。

现在就来试试吧，请选中<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>茱莉安娜<UIGlow>01</UIGlow><UIForeground>01</UIForeground>，并作出<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>欢迎<UIGlow>01</UIGlow><UIForeground>01</UIForeground>的动作。"
84,0,0,0,0,"","",""
85,0,0,0,0,"","",""
86,0,0,0,0,"","",""
87,0,0,0,0,"","",""
88,0,0,0,0,"","",""
89,0,0,0,0,"","",""
90,1,0,150161,0,"
体力变为0时会陷入<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>无法战斗<UIGlow>01</UIGlow><UIForeground>01</UIForeground>状态。

此时无法进行任何操作，只能回到<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>返回点<UIGlow>01</UIGlow><UIForeground>01</UIForeground>或任务中的<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>开始地点<UIGlow>01</UIGlow><UIForeground>01</UIForeground>重新开始。

不过如果有其他玩家在场，也可以请其使用幻术的<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>复活<UIGlow>01</UIGlow><UIForeground>01</UIForeground>等魔法令自己再次站起来。","",""
91,1,0,150162,0,"
陷入无法战斗状态时，所穿装备的<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>耐久度<UIGlow>01</UIGlow><UIForeground>01</UIForeground>会下降。

耐久度降为0%时，该装备的性能将会完全无法发挥出来。

<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>※不过，9级以下或是处于部分特殊任务中的玩家即使陷入无法战斗状态，也不会减少装备的耐久度。<UIGlow>01</UIGlow><UIForeground>01</UIForeground>","",""
92,0,0,0,0,"","",""
93,0,0,0,0,"","",""
94,0,0,0,0,"","",""
95,0,0,0,0,"","",""
96,0,0,0,0,"","",""
97,0,0,0,0,"","",""
98,0,0,0,0,"","",""
99,0,0,0,0,"","",""
100,0,0,0,0,"","",""
101,0,0,0,0,"","",""
102,0,0,0,0,"","",""
103,0,0,0,0,"","",""
104,0,0,0,0,"","",""
105,1,0,150572,0,"
退出迷宫有两种方法，既可以通过任务搜索器的<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>退出<UIGlow>01</UIGlow><UIForeground>01</UIForeground>按钮离开，也可以从出发地点的入口离开，不过这样一来离开的同时也会退出小队。

另一种方法是与队友合力一起打倒最深处的强力敌人，之后在现场会出现退出点。利用退出点可以随全队一起退出迷宫。","",""
106,1,0,150573,0,"
在迷宫中有着复数的强力敌人，而且通常都处于特定的房间内。

在战斗开始的一段时间之后房间会被封锁起来，所以千万要等到队员都集合之后再开始战斗。","",""
107,1,0,150574,0,"
在战斗中被打倒时，可以在原地等待其他玩家的救援，或返回到迷宫的出发点重新出发。

只要不放弃，在限制时间内可以不断进行挑战，队友之间的配合是非常重要的！","",""
108,0,0,0,0,"","",""
109,0,0,0,0,"","",""
110,1,0,150111,0,"
职业是根据当前<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>主手<UIGlow>01</UIGlow><UIForeground>01</UIForeground>上的装备决定的。

更换主手装备便可轻松完成<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>转职<UIGlow>01</UIGlow><UIForeground>01</UIForeground>。","",""
111,1,0,150112,0,"学会了新职业之后，请务必记得<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>保存新加的套装<UIGlow>01</UIGlow><UIForeground>01</UIForeground>。

使用套装功能，
即可瞬间更换全身的装备。","",""
112,0,0,0,0,"","",""
113,0,0,0,0,"","",""
114,0,0,0,0,"","",""
