key,0,1,2,3,4
60,"黑衣森林支线任务",3,1,3,0
61,"萨纳兰支线任务",3,1,3,0
62,"库尔札斯支线任务",3,1,3,0
63,"摩杜纳支线任务",3,1,3,0
64,"伊修加德支线任务",3,1,3,0
65,"阿巴拉提亚支线任务",3,1,3,0
66,"龙堡支线任务",3,1,3,0
67,"魔大陆支线任务",3,1,3,0
68,"基拉巴尼亚支线任务",3,1,3,0
69,"奥萨德支线任务",3,1,3,0
70,"远东之国支线任务",3,1,3,0
71,"雷克兰德支线任务",3,1,3,0
72,"珂露西亚岛支线任务",3,1,3,0
73,"安穆·艾兰支线任务",3,1,3,0
74,"伊尔美格支线任务",3,1,3,0
75,"拉凯提卡大森林支线任务",3,1,3,0
76,"黑风海支线任务",3,1,3,4
77,"萨雷安支线任务",3,1,3,0
78,"萨维奈岛支线任务",3,1,3,0
79,"加雷马支线任务",3,1,3,0
80,"叹息海支线任务",3,1,3,7
81,"厄尔庇斯支线任务",3,1,3,9
82,"天外天垓支线任务",3,1,3,8
83,"尤卡图拉尔支线任务",3,1,3,0
84,"萨卡图拉尔支线任务",3,1,3,0
85,"无失世界支线任务",3,1,3,27
86,"战斗精英职业任务",2,1,6,0
87,"魔法导师职业任务",2,1,6,0
88,"能工巧匠职业任务",2,1,6,0
89,"大地使者职业任务",2,1,6,0
90,"中庸工艺馆交易职业任务",2,1,6,0
91,"萨雷安魔法大学交易职业任务",2,1,6,0
92,"珠串万货街交易职业任务",2,1,6,0
93,"战斗精英特职任务",2,1,6,0
94,"魔法导师特职任务",2,1,6,0
95,"职能任务",2,1,6,0
96,"军队任务",2,1,7,0
97,"季节活动",2,1,7,0
98,"其他任务",2,1,7,0
99,"佣兵理符",3,2,8,0
100,"采矿理符",3,2,8,0
101,"园艺理符",3,2,8,0
102,"钓鱼理符",3,2,8,0
103,"木工理符",3,2,8,0
104,"锻冶理符",3,2,8,0
105,"铸甲理符",3,2,8,0
106,"雕金理符",3,2,8,0
107,"制革理符",3,2,8,0
108,"裁缝理符",3,2,8,0
109,"炼金理符",3,2,8,0
110,"烹调理符",3,2,8,0
111,"神殿骑士团佣兵理符",3,2,8,0
112,"神殿骑士团采矿理符",3,2,8,0
113,"神殿骑士团园艺理符",3,2,8,0
114,"神殿骑士团钓鱼理符",3,2,8,0
115,"神殿骑士团木工理符",3,2,8,0
116,"神殿骑士团锻冶理符",3,2,8,0
117,"神殿骑士团铸甲理符",3,2,8,0
118,"神殿骑士团雕金理符",3,2,8,0
119,"神殿骑士团制革理符",3,2,8,0
120,"神殿骑士团裁缝理符",3,2,8,0
121,"神殿骑士团炼金理符",3,2,8,0
122,"神殿骑士团烹调理符",3,2,8,0
123,"特殊部队理符",2,2,8,0
124,"军队理符",2,2,8,0
125,"副本任务：重生之境",2,3,9,0
126,"副本任务：苍穹之禁城",2,3,9,0
127,"副本任务：红莲之狂潮",2,3,9,0
128,"副本任务：暗影之逆焰",2,3,9,0
129,"副本任务：晓月之终途",2,3,9,0
130,"副本任务：金曦之遗辉",2,3,9,0
131,"遗产任务",2,4,7,0
