key,0,1,2,3,4
31,"丰渔：谢尔达莱群岛","达成条件：小队全体在谢尔达莱群岛合计钓到10种以上的鱼类。",110,65920,16
32,"丰渔：谢尔达莱群岛","达成条件：小队全体在谢尔达莱群岛合计钓到9种以上的鱼类。（已根据小队人数进行调整）",110,65920,17
33,"丰渔：谢尔达莱群岛","达成条件：小队全体在谢尔达莱群岛合计钓到8种以上的鱼类。（已根据小队人数进行调整）",110,65920,18
34,"丰渔：绯汐海","达成条件：小队全体在绯汐海合计钓到10种以上的鱼类。",110,65921,25
35,"丰渔：绯汐海","达成条件：小队全体在绯汐海合计钓到9种以上的鱼类。（已根据小队人数进行调整）",110,65921,26
36,"丰渔：绯汐海","达成条件：小队全体在绯汐海合计钓到8种以上的鱼类。（已根据小队人数进行调整）",110,65921,27
37,"丰渔：罗斯利特湾","达成条件：小队全体在罗斯利特湾合计钓到10种以上的鱼类。",110,65922,28
38,"丰渔：罗斯利特湾","达成条件：小队全体在罗斯利特湾合计钓到9种以上的鱼类。（已根据小队人数进行调整）",110,65922,29
39,"丰渔：罗斯利特湾","达成条件：小队全体在罗斯利特湾合计钓到8种以上的鱼类。（已根据小队人数进行调整）",110,65922,30
40,"四海大宝贝","达成条件：小队全体合计钓到350只以上的贝类。",130,65930,52
41,"鱿型中队精英","达成条件：小队全体合计钓到400只以上的鱿鱼。",130,65931,53
42,"大虾可重新来过","达成条件：个人合计钓到50只以上的虾类。",120,65932,54
43,"丰渔：妖歌海","达成条件：小队全体在妖歌海合计钓到10种以上的鱼类。",110,65926,40
44,"丰渔：妖歌海","达成条件：小队全体在妖歌海合计钓到9种以上的鱼类。（已根据小队人数进行调整）",110,65926,41
45,"丰渔：妖歌海","达成条件：小队全体在妖歌海合计钓到8种以上的鱼类。（已根据小队人数进行调整）",110,65926,42
46,"丰渔：黄金港","达成条件：小队全体在黄金港合计钓到10种以上的鱼类。",110,65927,43
47,"丰渔：黄金港","达成条件：小队全体在黄金港合计钓到9种以上的鱼类。（已根据小队人数进行调整）",110,65927,44
48,"丰渔：黄金港","达成条件：小队全体在黄金港合计钓到8种以上的鱼类。（已根据小队人数进行调整）",110,65927,45
49,"丰渔：红玉海","达成条件：小队全体在红玉海合计钓到10种以上的鱼类。",110,65928,46
50,"丰渔：红玉海","达成条件：小队全体在红玉海合计钓到9种以上的鱼类。（已根据小队人数进行调整）",110,65928,47
51,"丰渔：红玉海","达成条件：小队全体在红玉海合计钓到8种以上的鱼类。（已根据小队人数进行调整）",110,65928,48
52,"丰渔：无二江","达成条件：小队全体在无二江合计钓到10种以上的鱼类。",110,65929,49
53,"丰渔：无二江","达成条件：小队全体在无二江合计钓到9种以上的鱼类。（已根据小队人数进行调整）",110,65929,50
54,"丰渔：无二江","达成条件：小队全体在无二江合计钓到8种以上的鱼类。（已根据小队人数进行调整）",110,65929,51
