key,0,1,2,3,4,5,6
87,"","",0,0,0,0,False
88,"","",0,0,0,0,False
89,"","",0,0,0,0,False
90,"","",0,0,0,0,False
91,"","",0,0,0,0,False
92,"","",0,0,0,0,False
93,"","",0,0,0,0,False
94,"","",0,0,0,0,False
95,"","",0,0,0,0,False
96,"","",0,0,0,0,False
97,"","",0,0,0,0,False
98,"","",0,0,0,0,False
99,"","",0,0,0,0,False
100,"","",0,0,0,0,False
