key,0,1,2,3,4,5
40,"完成裁衣匠的3种月球D类探索任务",2,3,23,50,43
41,"完成裁衣匠的4种月球C类探索任务",2,4,23,100,44
42,"获得裁衣匠的3种月球B类探索任务的金星奖励",2,3,23,200,45
43,"完成炼金术士的3种月球D类探索任务",2,3,27,50,46
44,"完成炼金术士的4种月球C类探索任务",2,4,27,100,47
45,"获得炼金术士的3种月球B类探索任务的金星奖励",2,3,27,200,48
46,"完成烹调师的3种月球D类探索任务",2,3,31,50,49
47,"完成烹调师的4种月球C类探索任务",2,4,31,100,50
48,"获得烹调师的3种月球B类探索任务的金星奖励",2,3,31,200,51
49,"完成园艺工的3种月球D类探索任务",2,3,39,50,55
50,"完成园艺工的4种月球C类探索任务",2,4,39,100,56
51,"获得园艺工的3种月球B类探索任务的金星奖励",2,3,39,200,57
52,"完成采矿工的3种月球D类探索任务",2,3,35,50,52
53,"完成采矿工的4种月球C类探索任务",2,4,35,100,53
54,"获得采矿工的3种月球B类探索任务的金星奖励",2,3,35,200,54
55,"完成捕鱼人的3种月球D类探索任务",2,3,43,50,58
56,"完成捕鱼人的4种月球C类探索任务",2,4,43,100,59
57,"获得捕鱼人的3种月球B类探索任务的金星奖励",2,3,43,200,60
58,"挑战5次月球的宇宙好运道",2,5,1,300,61
59,"挑战30次月球的宇宙好运道",2,30,1,600,62
60,"挑战100次月球的宇宙好运道",2,100,1,900,63
61,"完成5种月球的紧急探索任务",2,5,2,1000,19
62,"完成15种月球的紧急探索任务",2,15,2,2000,20
63,"完成33种月球的紧急探索任务",2,33,2,3000,21
64,"完成10次法恩娜行星探索任务",2,10,1,500,6
65,"完成50次法恩娜行星探索任务",2,50,1,800,7
66,"完成100次法恩娜行星探索任务",2,100,1,1600,8
67,"完成500次法恩娜行星探索任务",2,500,1,2500,9
68,"完成10种法恩娜行星探索任务",2,10,1,500,10
69,"完成50种法恩娜行星探索任务",2,50,1,1500,11
70,"完成100种法恩娜行星探索任务",2,100,1,4000,12
71,"获得10种法恩娜行星探索任务的金星奖励",2,10,1,500,13
72,"获得50种法恩娜行星探索任务的金星奖励",2,50,1,1500,14
73,"获得100种法恩娜行星探索任务的金星奖励",2,100,1,4000,15
74,"完成1次法恩娜行星的紧急探索任务",2,1,47,500,16
75,"完成10次法恩娜行星的紧急探索任务",2,10,47,1000,17
76,"完成30次法恩娜行星的紧急探索任务",2,30,47,3000,18
77,"以驾驶员身份参加并完成1次法恩娜行星的机甲行动",2,1,1,1500,22
78,"以驾驶员身份参加并完成5次法恩娜行星的机甲行动",2,5,1,3000,23
79,"以驾驶员身份参加并完成10次法恩娜行星的机甲行动",2,10,1,4500,24
80,"以协助员身份参加并完成5次法恩娜行星的机甲行动",2,5,1,300,25
81,"以协助员身份参加并完成20次法恩娜行星的机甲行动",2,20,1,900,26
82,"以协助员身份参加并完成50次法恩娜行星的机甲行动",2,50,1,2100,27
83,"完成刻木匠的5种法恩娜行星探索任务",2,5,3,75,28
84,"完成刻木匠的10种法恩娜行星探索任务",2,10,3,150,29
85,"完成刻木匠的15种法恩娜行星探索任务",2,15,3,300,30
86,"完成锻铁匠的5种法恩娜行星探索任务",2,5,7,75,31
87,"完成锻铁匠的10种法恩娜行星探索任务",2,10,7,150,32
88,"完成锻铁匠的15种法恩娜行星探索任务",2,15,7,300,33
89,"完成铸甲匠的5种法恩娜行星探索任务",2,5,11,75,34
90,"完成铸甲匠的10种法恩娜行星探索任务",2,10,11,150,35
91,"完成铸甲匠的15种法恩娜行星探索任务",2,15,11,300,36
92,"完成雕金匠的5种法恩娜行星探索任务",2,5,15,75,37
93,"完成雕金匠的10种法恩娜行星探索任务",2,10,15,150,38
94,"完成雕金匠的15种法恩娜行星探索任务",2,15,15,300,39
95,"完成制革匠的5种法恩娜行星探索任务",2,5,19,75,40
96,"完成制革匠的10种法恩娜行星探索任务",2,10,19,150,41
97,"完成制革匠的15种法恩娜行星探索任务",2,15,19,300,42
98,"完成裁衣匠的5种法恩娜行星探索任务",2,5,23,75,43
99,"完成裁衣匠的10种法恩娜行星探索任务",2,10,23,150,44
100,"完成裁衣匠的15种法恩娜行星探索任务",2,15,23,300,45
101,"完成炼金术士的5种法恩娜行星探索任务",2,5,27,75,46
102,"完成炼金术士的10种法恩娜行星探索任务",2,10,27,150,47
103,"完成炼金术士的15种法恩娜行星探索任务",2,15,27,300,48
104,"完成烹调师的5种法恩娜行星探索任务",2,5,31,75,49
105,"完成烹调师的10种法恩娜行星探索任务",2,10,31,150,50
106,"完成烹调师的15种法恩娜行星探索任务",2,15,31,300,51
107,"完成园艺工的5种法恩娜行星探索任务",2,5,39,75,55
108,"完成园艺工的10种法恩娜行星探索任务",2,10,39,150,56
109,"完成园艺工的15种法恩娜行星探索任务",2,15,39,300,57
110,"完成采矿工的5种法恩娜行星探索任务",2,5,35,75,52
111,"完成采矿工的10种法恩娜行星探索任务",2,10,35,150,53
112,"完成采矿工的15种法恩娜行星探索任务",2,15,35,300,54
113,"完成捕鱼人的5种法恩娜行星探索任务",2,5,43,75,58
114,"完成捕鱼人的10种法恩娜行星探索任务",2,10,43,150,59
115,"完成捕鱼人的15种法恩娜行星探索任务",2,15,43,300,60
116,"挑战5次法恩娜行星的宇宙好运道",2,5,1,500,61
117,"挑战30次法恩娜行星的宇宙好运道",2,30,1,1000,62
118,"挑战100次法恩娜行星的宇宙好运道",2,100,1,1500,63
119,"完成5种法恩娜行星的紧急探索任务",2,5,47,1000,19
120,"完成15种法恩娜行星的紧急探索任务",2,15,47,2000,20
121,"完成33种法恩娜行星的紧急探索任务",2,33,47,3000,21
122,"",0,0,0,0,0
123,"",0,0,0,0,0
124,"",0,0,0,0,0
125,"",0,0,0,0,0
126,"",0,0,0,0,0
127,"",0,0,0,0,0
128,"",0,0,0,0,0
129,"",0,0,0,0,0
130,"",0,0,0,0,0
131,"",0,0,0,0,0
132,"",0,0,0,0,0
133,"",0,0,0,0,0
134,"",0,0,0,0,0
135,"",0,0,0,0,0
136,"",0,0,0,0,0
137,"",0,0,0,0,0
138,"",0,0,0,0,0
139,"",0,0,0,0,0
140,"",0,0,0,0,0
141,"",0,0,0,0,0
142,"",0,0,0,0,0
143,"",0,0,0,0,0
144,"",0,0,0,0,0
145,"",0,0,0,0,0
146,"",0,0,0,0,0
147,"",0,0,0,0,0
148,"",0,0,0,0,0
149,"",0,0,0,0,0
150,"",0,0,0,0,0
151,"",0,0,0,0,0
152,"",0,0,0,0,0
153,"",0,0,0,0,0
154,"",0,0,0,0,0
155,"",0,0,0,0,0
156,"",0,0,0,0,0
157,"",0,0,0,0,0
158,"",0,0,0,0,0
159,"",0,0,0,0,0
160,"",0,0,0,0,0
161,"",0,0,0,0,0
162,"",0,0,0,0,0
163,"",0,0,0,0,0
164,"",0,0,0,0,0
165,"",0,0,0,0,0
166,"",0,0,0,0,0
167,"",0,0,0,0,0
168,"",0,0,0,0,0
169,"",0,0,0,0,0
170,"",0,0,0,0,0
171,"",0,0,0,0,0
172,"",0,0,0,0,0
173,"",0,0,0,0,0
174,"",0,0,0,0,0
175,"",0,0,0,0,0
176,"",0,0,0,0,0
177,"",0,0,0,0,0
178,"",0,0,0,0,0
179,"",0,0,0,0,0
180,"",0,0,0,0,0
181,"",0,0,0,0,0
182,"",0,0,0,0,0
