key,0,1,2,3,4
329,3,29,"","我们把小队解散了怎么样？","womenbaxiaoduijiesanlezenmeyang?"
330,3,30,"","来加入我们的通讯贝吗？","laijiaruwomendetongxunbeima?"
331,3,31,"","能让我加入通讯贝吗？","nengrangwojiarutongxunbeima?"
332,3,32,"","来加入我们的部队吗？","laijiaruwomendebuduima?"
333,3,33,"","能让我加入部队吗？","nengrangwojiarubuduima?"
334,3,34,"","你在干什么？","nizaiganshenme?"
335,3,35,"","来进行卡片对局吗？","laijinxingkapianduijuma?"
336,3,36,"","我们改变一下规则好吗？","womengaibianyixiaguizehaoma?"
337,3,37,"","来进行大赛对局吗？","laijinxingdasaiduijuma?"
338,3,38,"","魔力够用吗？","moligouyongma?"
339,3,39,"","有什么不明白的地方吗？","youshenmebumingbaidedifangma?"
340,3,40,"","看到了吗？","kandaolema?"
341,3,41,"","知道怎么打吗？","zhidaozenmedama?"
342,3,42,"","能说说打法吗？","nengshuoshuodafama?"
343,3,43,"","要来共同骑乘吗？","yaolaigongtongqichengma?"
344,3,44,"","能让我共同骑乘吗？","nengrangwogongtongqichengma?"
400,4,0,"@","【回答】","huida."
401,4,1,"","我不知道。","wobuzhidao"
402,4,2,"","不，谢了。","buxiele"
403,4,3,"","好的，拜托了。","haodebaituole"
404,4,4,"","拜托您了。","baituoninle"
405,4,5,"","明白。","mingbai"
406,4,6,"","抱歉，我现在很忙。","baoqianwoxianzaihenmang"
407,4,7,"","我现在想独自一人活动。","woxianzaixiangduziyirenhuodong"
408,4,8,"","我不知道该怎么回答这个问题。","wobuzhidaogaizenmehuidazhegewenti"
409,4,9,"","原来如此。","yuanlairuci"
410,4,10,"","谢谢你的提案，不过还是算了。","xiexienidetianbuguohaishisuanle"
411,4,11,"","听起来有意思。","tingqilaiyouyisi"
412,4,12,"","嗯……","en"
413,4,13,"","啊？！","a?!"
414,4,14,"","真的？","zhende?"
415,4,15,"","唔。","wu"
416,4,16,"","一会还有别的事。","yihuihaiyoubiedeshi"
417,4,17,"","再来一局。","zailaiyiju"
418,4,18,"","结束对局吧。","jieshuduijuba"
419,4,19,"","我想暂停一会儿。","woxiangzantingyihuier"
420,4,20,"","有可能。","youkeneng"
500,5,0,"@","【理由】","liyou."
501,5,1,"","正在咏唱。","zhengzaiyongchang"
502,5,2,"","该工作了。","gaigongzuole"
503,5,3,"","我约了人。","woyueleren"
504,5,4,"","我困了。","wokunle"
505,5,5,"","我累了。","woleile"
506,5,6,"","有事要办，先走一步！","youshiyaobanxianzouyibu"
507,5,7,"","身体有点不舒服。","shentiyoudianbushufu"
508,5,8,"","我不是很有兴趣。","wobushihenyouxingqu"
509,5,9,"","我有兴趣。","woyouxingqu"
510,5,10,"","我现在正在任务里。","woxianzaizhengzairenwuli"
511,5,11,"","正在战斗中！","zhengzaizhandouzhong"
512,5,12,"","我想挣钱。","woxiangzhengqian"
513,5,13,"","我不记得了。","wobujidele"
514,5,14,"","我不知道。","wobuzhidao"
515,5,15,"","刚用掉了……","gangyongdiaole"
516,5,16,"","我想挣经验值。","woxiangzhengjingyanzhi"
517,5,17,"","我错了。","wocuole"
518,5,18,"","已经有人邀请我了。","yijingyourenyaoqingwole"
519,5,19,"","我已经有一个了。","woyijingyouyigele"
520,5,20,"","招募已经结束了。","zhaomuyijingjieshule"
521,5,21,"","我正在做准备。","wozhengzaizuozhunbei"
522,5,22,"","现在无法脱身。","xianzaiwufatuoshen"
523,5,23,"","我在和人聊天。","wozaiherenliaotian"
524,5,24,"","我没有在用键盘。","womeiyouzaiyongjianpan"
525,5,25,"","我正在查资料。","wozhengzaichaziliao"
600,6,0,"@","【交易】","jiaoyi."
601,6,1,"","能卖给我吗？","nengmaigeiwoma?"
602,6,2,"","能帮我个忙吗？","nengbangwogemangma?"
603,6,3,"","能便宜些吗？","nengpianyixiema?"
604,6,4,"","要购买吗？","yaogoumaima?"
605,6,5,"","要出售吗？","yaochushouma?"
606,6,6,"","能交换吗？","nengjiaohuanma?"
607,6,7,"","你需要吗？","nixuyaoma?"
608,6,8,"","你能制作吗？","ninengzhizuoma?"
609,6,9,"","你有吗？","niyouma?"
610,6,10,"","需要什么必要的素材？","xuyaoshenmebiyaodesucai?"
611,6,11,"","没钱！","meiqian"
612,6,12,"","我没有那个道具。","womeiyounagedaoju"
613,6,13,"","我没什么能给你的。","womeishenmenenggeinide"
614,6,14,"","给你这个。","geinizhege"
615,6,15,"","请。","qing"
616,6,16,"","报酬：","baochou"
617,6,17,"","价格：","jiage"
618,6,18,"","发送物品","fasongwupin"
700,7,0,"@","【组织】","zuzhi."
701,7,1,"","寻找同伴中。","xunzhaotongbanzhong"
702,7,2,"","请集合。","qingjihe"
703,7,3,"","组队怎么样？","zuduizenmeyang?"
704,7,4,"","你是一个人吗？","nishiyigerenma?"
705,7,5,"","有空位吗？","youkongweima?"
706,7,6,"","请邀请我。","qingyaoqingwo"
707,7,7,"","请让我加入。","qingrangwojiaru"
708,7,8,"","谁是队长？","shuishiduizhang?"
709,7,9,"","就一会儿也可以。","jiuyihuieryekeyi"
710,7,10,"","我们小队满了。","womenxiaoduimanle"
711,7,11,"","请帮个忙。","qingbanggemang"
712,7,12,"","小队解散。","xiaoduijiesan"
713,7,13,"","暂时离开一下。","zanshilikaiyixia"
714,7,14,"","希望组队。","xiwangzudui"
715,7,15,"","轻锐小队","qingruixiaodui"
716,7,16,"","满编小队","manbianxiaodui"
717,7,17,"","我还没有适应。","wohaimeiyoushiying"
718,7,18,"","要补充队员吗？","yaobuchongduiyuanma?"
800,8,0,"@","【战术】","zhanshu."
801,8,201,"","请跟上。","qinggenshang"
802,8,202,"","我会跟上的。","wohuigenshangde"
803,8,203,"","调查看看。","diaochakankan"
804,8,204,"","我找到了！","wozhaodaole"
805,8,1,"","全力攻击！","quanligongji"
806,8,2,"","稍微退后些。","shaoweituihouxie"
807,8,3,"","请留意仇恨值。","qingliuyichouhenzhi"
808,8,4,"","先干掉这个！","xiangandiaozhege"
809,8,5,"","请不要攻击。","qingbuyaogongji"
810,8,6,"","拉住那只怪！","lazhunazhiguai"
811,8,7,"","请使它无效化。","qingshitawuxiaohua"
812,8,8,"","治疗！","zhiliao"
813,8,9,"","快加上！","kuaijiashang"
814,8,10,"","快跑！","kuaipao"
815,8,11,"","救命！","jiuming"
816,8,12,"","停止！","tingzhi"
817,8,13,"","待命中。","daimingzhong"
818,8,14,"","没剩下了。","meishengxiale"
819,8,15,"","没有了。","meiyoule"
820,8,16,"","请节约一点。","qingjieyueyidian"
821,8,17,"","我会节约的。","wohuijieyuede"
822,8,18,"","装备的耐久度下降了。","zhuangbeidenaijiuduxiajiangle"
823,8,19,"","准备完毕！","zhunbeiwanbi"
824,8,100,"","请标记怪物。","qingbiaojiguaiwu"
825,8,20,"","用这个吧。","yongzhegeba"
826,8,205,"","休息一下吧。","xiuxiyixiaba"
827,8,21,"","我去引敌人过来。","woquyindirenguolai"
828,8,22,"","我去吸引敌人。","woquxiyindiren"
829,8,206,"","请等一下。","qingdengyixia"
830,8,207,"","在那边集合吧。","zainabianjiheba"
831,8,208,"","我们走吧。","womenzouba"
832,8,209,"","请到那边去。","qingdaonabianqu"
833,8,210,"","我现在过去。","woxianzaiguoqu"
834,8,211,"","马上回来。","mashanghuilai"
835,8,212,"","请快点掷骰。","qingkuaidianzhitou"
836,8,300,"","弱点：","ruodian"
837,8,301,"","注意：","zhuyi"
838,8,302,"","推荐：","tuijian"
839,8,303,"","讨伐顺序：","taofashunxu"
840,8,304,"","所需物品：","suoxuwupin"
841,8,23,"","请保持住敌人的仇恨。","qingbaochizhudirendechouhen"
842,8,24,"","敌人正在靠近！","direnzhengzaikaojin"
843,8,25,"","请不要在意。","qingbuyaozaiyi"
844,8,26,"","请不要管那个。","qingbuyaoguannage"
845,8,1105,"","交换。","jiaohuan"
846,8,27,"","换我来！","huanwolai"
847,8,28,"","我先上！","woxianshang"
848,8,200,"","我们慢点打。","womenmandianda"
849,8,30,"","快做！","kuaizuo"
850,8,305,"","方向：","fangxiang"
851,8,31,"","快回避！","kuaihuibi"
852,8,32,"","请朝后。","qingchaohou"
853,8,33,"","快去吃伤害。","kuaiquchishanghai"
854,8,34,"","让敌人离远点。","rangdirenliyuandian"
855,8,35,"","离远点。","liyuandian"
856,8,36,"","离近点。","lijindian"
857,8,37,"","带走。","daizou"
859,8,39,"","快切断！","kuaiqieduan"
860,8,40,"","继续维持！","jixuweichi"
861,8,41,"","一起打倒吧！","yiqidadaoba"
862,8,42,"","躲起来！","duoqilai"
863,8,43,"","搭乘了！","dachengle!"
864,8,44,"","请搭乘！","qingdacheng!"
900,9,0,"@","【职能】","zhineng."
901,9,1,"","队长","duizhang"
902,9,2,"","管理员","guanliyuan"
903,9,10,"","战斗精英","zhandoujingying"
904,9,11,"","魔法导师","mofadaoshi"
905,9,12,"","大地使者","dadishizhe"
906,9,13,"","能工巧匠","nenggongqiaojiang"
907,9,20,"","防护职业","fanghuzhiye"
908,9,23,"","近战职业","jinzhanzhiye"
909,9,24,"","远程职业","yuanchengzhiye"
910,9,21,"","治疗职业","zhiliaozhiye"
911,9,26,"","强化职业","qianghuazhiye"
912,9,25,"","魔法职业","mofazhiye"
913,9,22,"","进攻职业","jingongzhiye"
950,10,0,"@","【位置】","weizhi."
951,10,1,"","位置","weizhi"
952,10,13,"","北","bei"
953,10,12,"","南","nan"
954,10,10,"","东","dong"
955,10,11,"","西","xi"
956,10,20,"","上","shang"
957,10,21,"","下","xia"
958,10,23,"","右","you"
959,10,22,"","左","zuo"
960,10,30,"","前面","qianmian"
961,10,31,"","后面","houmian"
962,10,43,"","旁边","pangbian"
963,10,40,"","正面","zhengmian"
964,10,46,"","中央","zhongyang"
965,10,41,"","侧面","cemian"
966,10,44,"","内侧","neice"
967,10,45,"","外侧","waice"
968,10,50,"","这边","zhebian"
969,10,51,"","远处","yuanchu"
970,10,52,"","那边","nabian"
971,10,53,"","再近一些","zaijinyixie"
972,10,54,"","再远一些","zaiyuanyixie"
973,10,60,"","入口","rukou"
974,10,61,"","出口","chukou"
975,10,42,"","背面","beimian"
976,10,70,"","一点","yidian"
977,10,71,"","两点","liangdian"
978,10,72,"","三点","sandian"
979,10,73,"","四点","sidian"
980,10,74,"","五点","wudian"
981,10,75,"","六点","liudian"
982,10,76,"","七点","qidian"
983,10,77,"","八点","badian"
984,10,78,"","九点","jiudian"
985,10,79,"","十点","shidian"
986,10,80,"","十一点","shiyidian"
987,10,81,"","十二点","shierdian"
1000,11,0,"@","【时间】","shijian."
1001,11,3,"","前天","qiantian"
1002,11,2,"","昨天","zuotian"
1003,11,1,"","今天","jintian"
1004,11,4,"","明天","mingtian"
1005,11,5,"","后天","houtian"
1006,11,11,"","上周","shangzhou"
1007,11,10,"","这周","zhezhou"
1008,11,12,"","下周","xiazhou"
1009,11,20,"","上午","shangwu"
1010,11,21,"","下午","xiawu"
1011,11,30,"","早晨","zaochen"
1012,11,31,"","中午","zhongwu"
1013,11,32,"","晚上","wanshang"
1014,11,40,"","星期","xingqi"
1015,11,41,"","星期日","xingqiri"
1016,11,42,"","星期一","xingqiyi"
1017,11,43,"","星期二","xingqier"
1018,11,44,"","星期三","xingqisan"
1019,11,45,"","星期四","xingqisi"
1020,11,46,"","星期五","xingqiwu"
1021,11,47,"","星期六","xingqiliu"
1022,11,50,"","假日","jiari"
1023,11,51,"","休息","xiuxi"
1024,11,60,"","长期","changqi"
1025,11,61,"","短期","duanqi"
1026,11,70,"","日期","riqi"
1027,11,75,"","秒","miao"
1028,11,74,"","分钟","fenzhong"
1029,11,71,"","小时","xiaoshi"
1030,11,73,"","月","yue"
1031,11,72,"","年","nian"
1032,11,120,"","1月","yiyue"
1033,11,121,"","2月","eryue"
1034,11,122,"","3月","sanyue"
1035,11,123,"","4月","siyue"
1036,11,124,"","5月","wuyue"
1037,11,125,"","6月","liuyue"
1038,11,126,"","7月","qiyue"
1039,11,127,"","8月","bayue"
1040,11,128,"","9月","jiuyue"
1041,11,129,"","10月","shiyue"
1042,11,130,"","11月","shiyiyue"
1043,11,131,"","12月","shieryue"
1044,11,81,"","上个月","shanggeyue"
1045,11,80,"","这个月","zhegeyue"
1046,11,82,"","下个月","xiageyue"
1047,11,84,"","去年","qunian"
1048,11,83,"","今年","jinnian"
1049,11,85,"","明年","mingnian"
1050,11,90,"","现在","xianzai"
1051,11,91,"","马上","mashang"
1052,11,92,"","任何时候","renheshihou"
1053,11,100,"","最初","zuichu"
1054,11,101,"","最后","zuihou"
1055,11,110,"","等待时间","dengdaishijian"
1056,11,111,"","剩余时间","shengyushijian"
1057,11,112,"","结束时间","jieshushijian"
1058,11,140,"","第六星历","diliuxingli"
1059,11,141,"","第七灵灾","diqilingzai"
1060,11,142,"","第七星历","diqixingli"
1061,11,93,"","之前","zhiqian"
1062,11,94,"","之后","zhihou"
1150,13,0,"@","【移动方式】","yidongfangshi."
1151,13,2,"","行走","xingzou"
1152,13,1,"","奔跑","benpao"
1153,13,3,"","跟随","gensui"
1154,13,10,"","陆行鸟","luxingniao"
1155,13,11,"","专属陆行鸟","zhuanshuluxingniao"
1156,13,12,"","租借陆行鸟","zujieluxingniao"
1157,13,13,"","陆行鸟运输","luxingniaoyunshu"
1158,13,20,"","坐骑","zuoqi"
1159,13,30,"","传送","chuansong"
1160,13,31,"","返回","fanhui"
1161,13,33,"","都市传送网","dushichuansongwang"
1162,13,34,"","飞空艇","feikongting"
1163,13,32,"","返回点","fanhuidian"
1164,13,35,"","定期船","dingqichuan"
1165,13,21,"","飞行坐骑","feixingzuoqi"
1200,14,0,"@","【设施】","sheshi."
1201,14,10,"","以太之光","yitaizhiguang"
1202,14,11,"","城内以太之晶","chengneiyitaizhijing"
1203,14,20,"","冒险者行会","maoxianzhehanghui"
1204,14,21,"","行会","hanghui"
1205,14,30,"","商店","shangdian"
1206,14,31,"","陆行鸟栏","luxingniaolan"
1207,14,90,"","旅馆","lvguan"
1208,14,32,"","客房","kefang"
1209,14,42,"","休息区","xiuxiqu"
1210,14,39,"","行会理符发行处","hanghuilifufaxingchu"
1211,14,40,"","通讯贝办理处","tongxunbeibanlichu"
1212,14,33,"","市场布告板","shichangbugaoban"
1213,14,41,"","雇员窗口","guyuanchuangkou"
1214,14,34,"","修理工","xiuligong"
1215,14,71,"","飞艇坪","feitingping"
1216,14,35,"","邮差莫古力","youchaimoguli"
1217,14,72,"","码头","matou"
1218,14,73,"","渡轮码头","dulunmatou"
1219,14,70,"","搭乘点","dachengdian"
1220,14,80,"","黑涡军令部","heiwojunlingbu"
1221,14,81,"","蛇巢司令部","shechaosilingbu"
1222,14,82,"","恒辉作战总部","henghuizuozhanzongbu"
1223,14,91,"","冒险者住宅区","maoxianzhezhuzhaiqu"
1224,14,60,"","竞技场接待处","jingjichangjiedaichu"
1225,14,36,"","怪物狩猎告示板","guaiwushouliegaoshiban"
1226,14,37,"","天气预报员","tianqiyubaoyuan"
1227,14,100,"","美容师传唤铃","meirongshichuanhuanling"
1228,14,92,"","扩建区","kuojianqu"
1229,14,101,"","管弦乐琴","guanxianyueqin"
1230,14,50,"","木人","muren"
1231,14,38,"","魔晶石师傅","mojingshishifu"
1232,14,93,"","公寓","gongyu"
1233,14,102,"","投影台","touyingtai"
1234,14,110,"","交流簿","jiaoliubu"
1235,14,103,"","收藏柜","shoucanggui"
1236,14,104,"","旅行笔录","lvxingbilu"
1250,15,0,"@","【大国防联军】","daguofanglianjun."
1251,15,1,"","大国防联军","daguofanglianjun"
1252,15,2,"","军衔","junxian"
1253,15,3,"","军需品","junxupin"
1254,15,4,"","补给品","bujipin"
1255,15,5,"","稀有品","xiyoupin"
1256,15,6,"","黑涡团","heiwotuan"
1257,15,7,"","双蛇党","shuangshedang"
1258,15,8,"","恒辉队","henghuidui"
1270,16,0,"@","【部队】","budui."
1271,16,1,"","部队","budui"
1272,16,2,"","署名","shuming"
1273,16,3,"","部队公告","buduigonggao"
1274,16,4,"","部队储物柜","buduichuwugui"
1275,16,5,"","部队队徽","buduiduihui"
1276,16,6,"","部队特效","buduitexiao"
1277,16,7,"","部队合建","buduihejian"
1278,16,8,"","部队工房","buduigongfang"
1279,16,9,"","飞空艇探索","feikongtingtansuo"
1280,16,10,"","潜水艇探索","qianshuitingtansuo"
1300,17,0,"@","【游戏系统】","youxixitong."
1301,17,1,"","职业","zhiye"
1302,17,2,"","转职","zhuanzhi"
1303,17,3,"","特职","tezhi"
1304,17,4,"","转换特职","zhuanhuantezhi"
1305,17,6,"","灵魂水晶","linghunshuijing"
1306,17,10,"","等级","dengji"
1307,17,11,"","经验值","jingyanzhi"
1308,17,500,"","守护神","shouhushen"
1309,17,501,"","民族","minzu"
1310,17,502,"","部族","buzu"
1311,17,700,"","地区","diqu"
1312,17,5,"","兵装","bingzhuang"
1313,17,23,"","道具","daoju"
1314,17,801,"","套装","taozhuang"
1315,17,12,"","休息奖励","xiuxijiangli"
1316,17,50,"","单人","danren"
1317,17,51,"","小队","xiaodui"
1318,17,200,"","坐骑","zuoqi"
1319,17,201,"","宠物","chongwu"
1320,17,202,"","雇员","guyuan"
1321,17,20,"","战斗","zhandou"
1322,17,21,"","制作","zhizuo"
1323,17,22,"","采集","caiji"
1324,17,24,"","耐久度","naijiudu"
1325,17,25,"","精炼度","jingliandu"
1326,17,26,"","装备适性","zhuangbeishixing"
1327,17,60,"","宝箱","baoxiang"
1328,17,210,"","目标","mubiao"
1329,17,213,"","锁定","suoding"
1330,17,211,"","焦点目标","jiaodianmubiao"
1331,17,214,"","目标标记","mubiaobiaoji"
1332,17,800,"","菜单","caidan"
1333,17,803,"","地图","ditu"
1334,17,810,"","服务台","fuwutai"
1335,17,820,"","截图","jietu"
1336,17,811,"","返回标题画面","fanhuibiaotihuamian"
1337,17,812,"","退出游戏","tuichuyouxi"
1338,17,813,"","关闭","guanbi"
1339,17,821,"","定型文","dingxingwen"
1340,17,802,"","情感动作","qinggandongzuo"
1341,17,80,"","成就","chengjiu"
1342,17,81,"","称号","chenghao"
1343,17,100,"","货币","huobi"
1344,17,101,"","金币","jinbi"
1345,17,91,"","交易","jiaoyi"
1346,17,90,"","调查","diaocha"
1347,17,92,"","自动跟随","zidonggensui"
1348,17,52,"","团队","tuandui"
1349,17,380,"","房屋","fangwu"
1350,17,391,"","友好度","youhaodu"
1351,17,392,"","友好关系等级","youhaoguanxidengji"
1352,17,70,"","最优队员","zuiyouduiyuan"
1353,17,150,"","亚拉戈神典石","yalageshendianshi"
1356,17,73,"","投票驱逐","toupiaoquzhu"
1357,17,72,"","放弃任务投票","fangqirenwutoupiao"
1358,17,215,"","场景标记","changjingbiaoji"
1359,17,212,"","地面目标","dimianmubiao"
1360,17,350,"","武具投影","wujutouying"
1362,17,351,"","美容师","meirongshi"
1363,17,302,"","雇员探险","guyuantanxian"
1364,17,400,"","魂晶","hunjing"
1365,17,410,"","黄道武器","huangdaowuqi"
1366,17,401,"","星光变石","xingguangbianshi"
1367,17,412,"","魂灵","hunling"
1368,17,413,"","新星","xinxing"
1369,17,103,"","同盟徽章","tongmenghuizhang"
1370,17,300,"","怪物通缉令","guaiwutongjiling"
1371,17,301,"","法外战区","fawaizhanqu"
1372,17,550,"","超越之力","chaoyuezhili"
1373,17,381,"","饲养陆行鸟","siyangluxingniao"
1374,17,303,"","天气预报","tianqiyubao"
1375,17,154,"","亚拉戈诗学神典石","yalageshixueshendianshi"
1376,17,390,"","贡献值","gongxianzhi"
1377,17,102,"","军票","junpiao"
1378,17,105,"","狼印战绩","langyinzhanji"
1379,17,411,"","天极","tianji"
1380,17,414,"","镇魂","zhenhun"
1381,17,104,"","兵团徽章","bingtuanhuizhang"
1384,17,63,"","队长分配","duizhangfenpei"
1385,17,62,"","仅限贪婪","jinxiantanlan"
1386,17,61,"","通常分配","tongchangfenpei"
1387,17,420,"","元灵武器","yuanlingwuqi"
1389,17,352,"","永结同心","yongjietongxin"
1390,17,12,"","物品品级","wupinpinji"
1391,17,13,"","等级调整","dengjitiaozheng"
1392,17,353,"","天书奇谈","tianshuqitan"
1396,17,71,"","解除限制","jiechuxianzhi"
1397,17,354,"","乐器演奏","yueqiyanzou"
1398,17,356,"","时尚品鉴","shishangpinjian"
1400,18,0,"@","【战斗】","zhandou."
1401,18,1,"","攻击","gongji"
1402,18,2,"","技能","jineng"
1403,18,6,"","共通技能","gongtongjineng"
1404,18,26,"","特性","texing"
1405,18,3,"","特职技能","tezhijineng"
1406,18,5,"","额外技能","ewaijineng"
1407,18,22,"","魔法","mofa"
1408,18,21,"","战技","zhanji"
1409,18,23,"","能力","nengli"
1410,18,24,"","咏唱时间","yongchangshijian"
1411,18,25,"","复唱时间","fuchangshijian"
1412,18,27,"","行动适性","xingdongshixing"
1413,18,56,"","链接","lianjie"
1414,18,31,"","召唤兽","zhaohuanshou"
1415,18,32,"","搭档","dadang"
1416,18,53,"","仇恨","chouhen"
1417,18,54,"","主动","zhudong"
1418,18,55,"","被动","beidong"
1419,18,59,"","无法战斗","wufazhandou"
1420,18,70,"","战利品","zhanlipin"
1421,18,72,"","分配","fenpei"
1422,18,71,"","掷骰","zhitou"
1423,18,29,"","抗性","kangxing"
1424,18,28,"","习得","xide"
1425,18,57,"","索敌","suodi"
1426,18,58,"","范围","fanwei"
1427,18,7,"","极限技","jixianji"
1428,18,50,"","敌人","diren"
1429,18,51,"","魔物","mowu"
1430,18,52,"","恶名精英","emingjingying"
1432,18,81,"","连锁奖励","liansuojiangli"
1433,18,80,"","兵装转换奖励","bingzhuangzhuanhuanjiangli"
1434,18,83,"","等级同步","dengjitongbu"
1435,18,8,"","对战技能","duizhanjineng"
1436,18,102,"","范围攻击","fanweigongji"
1437,18,104,"","前方范围攻击","qianfangfanweigongji"
1438,18,105,"","后方范围攻击","houfangfanweigongji"
1439,18,103,"","全体攻击","quantigongji"
1440,18,300,"","前哨","qianshao"
1441,18,301,"","庄园遗迹","zhuangyuanyiji"
1442,18,302,"","据点","judian"
1443,18,303,"","军旗","junqi"
1444,18,304,"","占领","zhanling"
1445,18,305,"","中立化","zhonglihua"
1446,18,306,"","战术值","zhanshuzhi"
1447,18,307,"","市场遗迹","shichangyiji"
1448,18,308,"","太阳神殿","taiyangshendian"
1449,18,30,"","连击","lianji"
1450,18,20,"","奋战技","fenzhanji"
1451,18,100,"","单体攻击","dantigongji"
1452,18,90,"","弩炮","nupao"
1453,18,309,"","亚拉戈石文","yalageshiwen"
1454,18,200,"","利爪队","lizhuadui"
1455,18,201,"","尖牙队","jianyadui"
1456,18,203,"","战章","zhanzhang"
1458,18,206,"","危急时刻","weijishike"
1462,18,210,"","奋战补给箱","fenzhanbujixiang"
1466,18,211,"","奋战道具包","fenzhandaojubao"
1467,18,214,"","补给箱","bujixiang"
1468,18,215,"","击晕","jiyun"
1469,18,216,"","击倒","jidao"
1470,18,217,"","助攻","zhugong"
1471,18,101,"","连续攻击","lianxugongji"
1472,18,106,"","突进攻击","tujingongji"
1473,18,107,"","击退","jitui"
1474,18,108,"","吸引","xiyin"
1475,18,310,"","冰封的石文","bingfengdeshiwen"
1476,18,311,"","情报值","qingbaozhi"
