7,86804,"<UIForeground>08</UIForeground><UIGlow>04</UIGlow>来体验新的冒险——挑战迷宫吧！<UIGlow>01</UIGlow><UIForeground>01</UIForeground>

挑战迷宫时需要和<UIForeground>0F</UIForeground>其他的玩家<UIForeground>01</UIForeground>或<UIForeground>0F</UIForeground>非玩家角色<UIForeground>01</UIForeground>合作，一路讨伐魔物、解开机关，最终<UIForeground>0F</UIForeground>打倒迷宫深处的强敌后可以获得奖励<UIForeground>01</UIForeground>。
此外，<UIForeground>0F</UIForeground>推进部分剧情进展时，需要成功完成对应的迷宫挑战<UIForeground>01</UIForeground>。
挑战迷宫时会设有时间限制，挑战途中无法变更职业或特职。
下一页将说明如何进入迷宫。
"
8,86805,"<UIForeground>08</UIForeground><UIGlow>04</UIGlow>前往迷宫吧——关于进入迷宫的两种方法<UIGlow>01</UIGlow><UIForeground>01</UIForeground>

第一种是<UIForeground>0F</UIForeground>和辅助队员组成小队单独进入迷宫<UIForeground>01</UIForeground>，
第二种是<UIForeground>0F</UIForeground>利用匹配功能与其他玩家组成小队进入迷宫<UIForeground>01</UIForeground>。

当然，玩家也可以在进入迷宫前，事先与其他玩家组成小队共同参与迷宫挑战。
<UIForeground>0F</UIForeground>不管以上述何种方式进入迷宫，均可参与迷宫挑战<UIForeground>01</UIForeground>。"
9,86806,"<UIForeground>08</UIForeground><UIGlow>04</UIGlow>前往迷宫吧——善用辅助队员挑战迷宫<UIGlow>01</UIGlow><UIForeground>01</UIForeground>

作为玩家，你可以凭借<UIForeground>0F</UIForeground>辅助队员<UIForeground>01</UIForeground>的协助，<UIForeground>0F</UIForeground>独自挑战迷宫<UIForeground>01</UIForeground>。
我们将这个系统称呼为<UIForeground>0F</UIForeground>剧情辅助器<UIForeground>01</UIForeground>。

可以使用剧情辅助器的迷宫，在入口处会设有<UIForeground>0F</UIForeground>进入点和剧情辅助器可用的图标<UIForeground>01</UIForeground>。"
10,86807,"<UIForeground>08</UIForeground><UIGlow>04</UIGlow>前往迷宫吧——善用辅助队员挑战迷宫·续<UIGlow>01</UIGlow><UIForeground>01</UIForeground>

访问进入点，选择<UIForeground>0F</UIForeground>和辅助队员进入<UIForeground>01</UIForeground>后，
将会打开<UIForeground>0F</UIForeground>剧情辅助器窗口<UIForeground>01</UIForeground>。

<UIForeground>0F</UIForeground>辅助队员的职业或特职<UIForeground>01</UIForeground>会根据你当前的职业或特职<UIForeground>0F</UIForeground>自动调整<UIForeground>01</UIForeground>为最佳组合。
<UIForeground>0F</UIForeground>按下进入按钮后<UIForeground>01</UIForeground>就可以与非玩家角色一同挑战迷宫了！"
11,86808,"<UIForeground>08</UIForeground><UIGlow>04</UIGlow>前往迷宫吧——与其他玩家组队挑战迷宫<UIGlow>01</UIGlow><UIForeground>01</UIForeground>

<UIForeground>0F</UIForeground>任务搜索器<UIForeground>01</UIForeground>是供<UIForeground>0F</UIForeground>不同玩家<UIForeground>01</UIForeground>组成小队
一起挑战迷宫等任务的<UIForeground>0F</UIForeground>便利功能<UIForeground>01</UIForeground>。

访问进入点，选择<UIForeground>0F</UIForeground>与其他玩家一同进入<UIForeground>01</UIForeground>后，
将会打开<UIForeground>0F</UIForeground>任务搜索器窗口<UIForeground>01</UIForeground>。
<UIForeground>0F</UIForeground>勾选想要挑战的迷宫名称<UIForeground>01</UIForeground>，然后<UIForeground>0F</UIForeground>按下参加按钮<UIForeground>01</UIForeground>，
系统就会自动地将参加相同任务的玩家组成小队。
这个过程被称为<UIForeground>0F</UIForeground>匹配<UIForeground>01</UIForeground>。"
12,86809,"<UIForeground>08</UIForeground><UIGlow>04</UIGlow>前往迷宫吧——与其他玩家组队挑战迷宫·续<UIGlow>01</UIGlow><UIForeground>01</UIForeground>

在<UIForeground>0F</UIForeground>匹配完成<UIForeground>01</UIForeground>时会有<UIForeground>0F</UIForeground>声音提示，并弹出窗口<UIForeground>01</UIForeground>。
<UIForeground>0F</UIForeground>按下出发按钮<UIForeground>01</UIForeground>就可以进行挑战了！

通过匹配与你组成小队的是<UIForeground>0F</UIForeground>同样在这个世界展开冒险的其他玩家<UIForeground>01</UIForeground>。
还请不要忘记向对方打声招呼问候，比如“你好”“请多关照”之类的，
与队友齐心协力一起完成迷宫挑战吧！"
13,86810,"<UIForeground>08</UIForeground><UIGlow>04</UIGlow>可以挑战的迷宫数量将会不断增加！<UIGlow>01</UIGlow><UIForeground>01</UIForeground>

随着你的冒险不断推进，可以挑战的迷宫数量也会不断增加。
<UIForeground>0F</UIForeground>当前不可使用剧情辅助器的迷宫及任务<UIForeground>01</UIForeground>请多<UIForeground>0F</UIForeground>利用任务搜索器<UIForeground>01</UIForeground>参与挑战！

此外成功挑战过的迷宫也可以重复进行挑战。
可以从<UIForeground>0F</UIForeground>快捷指令<UIForeground>01</UIForeground>的<UIForeground>0F</UIForeground>任务情报<UIForeground>01</UIForeground>菜单选择<UIForeground>0F</UIForeground>任务搜索器<UIForeground>01</UIForeground>
或<UIForeground>0F</UIForeground>剧情辅助器<UIForeground>01</UIForeground>再次进行挑战。"
14,86810,"<UIForeground>08</UIForeground><UIGlow>04</UIGlow>想要再次查看说明时<UIGlow>01</UIGlow><UIForeground>01</UIForeground>

打开任务搜索器或剧情辅助器窗口，
<UIForeground>0F</UIForeground>按下“？”按钮<UIForeground>01</UIForeground>即可查看之前说明的内容。

以上两项功能对推进剧情能起到重要的帮助！
请充分利用这些功能，享受愉快的冒险旅程吧！"
15,86812,"<UIForeground>08</UIForeground><UIGlow>04</UIGlow>开放了新型任务——多变迷宫！<UIGlow>01</UIGlow><UIForeground>01</UIForeground>

<UIForeground>0F</UIForeground>多变迷宫<UIForeground>01</UIForeground>需要和相关人物一起探索迷宫内的<UIForeground>0F</UIForeground>分歧路线<UIForeground>01</UIForeground>，
找出藏在迷宫内的<UIForeground>0F</UIForeground>故事<UIForeground>01</UIForeground>。

找到的故事会一个一个记载到多变迷宫专用的笔记或记录册上。

迷宫中会有一些隐藏的分歧路线。
发现所有的路线，找出藏在迷宫中的故事吧。"
16,86812,"<UIForeground>08</UIForeground><UIGlow>04</UIGlow>一起探索的人数<UIGlow>01</UIGlow><UIForeground>01</UIForeground>

多变迷宫可以以任意人数进行探索，但最多不得超过4人。
难度将会根据探索人数进行<UIForeground>0F</UIForeground>自动调整<UIForeground>01</UIForeground>。

可以和熟知的同伴组队进行探索，
也可以通过自动匹配，与其他玩家组队进行探索。
当然，也可以单人进行探索，但是迷宫的难度可能会相对难一些。"
17,86813,"<UIForeground>08</UIForeground><UIGlow>04</UIGlow>多变技能<UIGlow>01</UIGlow><UIForeground>01</UIForeground>

在多变迷宫内可以使用“<UIForeground>0F</UIForeground>多变技能<UIForeground>01</UIForeground>”，
以方便冒险者通过任意职业构成探索迷宫。

无论是防护职业还是进攻职业，都可以使用<UIForeground>0F</UIForeground>特殊的治疗和复活<UIForeground>01</UIForeground>来担任治疗职业的职责，
当然，其他的职业同样也准备了不同的<UIForeground>0F</UIForeground>特殊技能<UIForeground>01</UIForeground>。

探索时可以使用2种不同的多变技能，也可以随时通过专用的窗口更换多变技能。"
18,86813,"<UIForeground>08</UIForeground><UIGlow>04</UIGlow>进入方法<UIGlow>01</UIGlow><UIForeground>01</UIForeground>

进入多变迷宫时，需要与<UIForeground>0F</UIForeground>入口处的非玩家角色对话<UIForeground>01</UIForeground>，
或者选择快捷指令“任务情报”的“<UIForeground>0F</UIForeground>特殊迷宫探索器<UIForeground>01</UIForeground>”，
打开专用的窗口进入多变迷宫。

有关多变技能的设置、阅读已发现的故事以及特殊迷宫探索相关的内容，
均可以在此专用窗口中进行操作。"
19,86811,"<UIForeground>08</UIForeground><UIGlow>04</UIGlow>开拓无人岛是可以让你在专属于自己的小岛上自由地享受慢生活的玩法！<UIGlow>01</UIGlow><UIForeground>01</UIForeground>

你可以在岛上探险寻找绝美的景点，也可以耕种一些作物或饲养一些动物。
在南方的岛上做自己喜欢做的事情，过上理想中的生活吧！"
20,86811,"<UIForeground>08</UIForeground><UIGlow>04</UIGlow>■不存在职业/特职的限制<UIGlow>01</UIGlow><UIForeground>01</UIForeground>

就算没有开放能工巧匠和大地使者职业，
也能不受限制地享受这里的生活。

请穿上最喜欢的服装开始开拓自己的无人岛吧！"
21,86811,"<UIForeground>08</UIForeground><UIGlow>04</UIGlow>■开拓经验值与开拓等级<UIGlow>01</UIGlow><UIForeground>01</UIForeground>

在无人岛内进行活动会获得开拓经验值，
当开拓经验值积攒到一定程度后，将会提升开拓等级。

开拓等级上升后，能在岛内做的事情也会逐渐变多。"
22,86811,"<UIForeground>08</UIForeground><UIGlow>04</UIGlow>■开拓目标<UIGlow>01</UIGlow><UIForeground>01</UIForeground>

在无人岛内会显示出开拓目标作为下一步行动的指引。

当不知道接下来该做什么的时候，请参考开拓目标。"
23,86814,"<UIForeground>08</UIForeground><UIGlow>04</UIGlow>解锁了初学者学堂！<UIGlow>01</UIGlow><UIForeground>01</UIForeground>

初学者学堂为单人任务，在这里，你可以学到组队时各个职能所必需的基本操作。

该任务可从快捷指令的“任务情报”或“冒险者指导教官”处进入。

通关初学者学堂后即可获得新的装备，请多多学习，为今后的冒险打下基础吧！"
24,86815,"<UIForeground>08</UIForeground><UIGlow>04</UIGlow>初学者学堂增加了新的训练！<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
新增的训练为单人训练。你可以在训练中学习战斗中常见的攻击预兆，以及对应的处理方法。

该任务可从快捷指令的“任务情报”或“冒险者指导教官”处进入。
点击初学者学堂内的对应按钮即可挑战新的训练。

请积极尝试，多多学习，为今后的冒险打下基础吧！"
25,86817,"<UIForeground>08</UIForeground><UIGlow>04</UIGlow>■追加了新的探索型任务“蜃景幻界新月岛”！<UIGlow>01</UIGlow><UIForeground>01</UIForeground>

在以探索被特殊魔法结界覆盖的秘密岛屿为目标的任务<UIForeground>0F</UIForeground>“蜃景幻界新月岛”<UIForeground>01</UIForeground>中，
玩家既能参与多人协作与强敌展开大规模战斗，也可以少数人与岛上栖息的怪物连续厮杀，
这是一个能让每位玩家都找到自己的方法来游玩的探索任务。
让我们在了解过任务的特点后，一起解开蜃景幻界的谜团吧！

※在下一页中，将会介绍的是“蜃景幻界新月岛”独有的特殊的规则。
请务必仔细阅读，以便充分体验新的大规模任务。"
26,86818,"<UIForeground>08</UIForeground><UIGlow>04</UIGlow>■用100级以上的战斗职业参与任务！<UIGlow>01</UIGlow><UIForeground>01</UIForeground>

蜃景幻界新月岛中，只要<UIForeground>0F</UIForeground>等级达到100级的战斗职业<UIForeground>01</UIForeground>即可参加。
进入任务需要装备的平均品级达到690级，
在参加任务时，当前装备品级将被同步到700级。

另外，进入任务后，
可以随意切换其他等级达到了100级的战斗职业。"
27,86819,"<UIForeground>08</UIForeground><UIGlow>04</UIGlow>■首先要提高知见等级！①<UIGlow>01</UIGlow><UIForeground>01</UIForeground>

在蜃景幻界新月岛中，
有任务专用的等级系统<UIForeground>0F</UIForeground>“知见等级”<UIForeground>01</UIForeground>。
通过在任务中成功挑战大规模战斗，
打败岛内的怪物即可获得<UIForeground>0F</UIForeground>“知见”<UIForeground>01</UIForeground>经验值。
攒够一定数量即可提升知见等级。"
28,86819,"<UIForeground>08</UIForeground><UIGlow>04</UIGlow>■首先要提高知见等级！②<UIGlow>01</UIGlow><UIForeground>01</UIForeground>

知见等级将会极大程度地对玩家与岛内怪物的战斗结果造成影响。
想要在岛内自由探索，首先就需要提高知见等级！

※通过降低战斗中的知见等级差距，可以大幅增减造成和受到的伤害，
因此选择对手时请务必深思熟虑。"
29,86820,"<UIForeground>08</UIForeground><UIGlow>04</UIGlow>■参加大规模战斗！<UIGlow>01</UIGlow><UIForeground>01</UIForeground>

在岛内还会发生被称为<UIForeground>0F</UIForeground>“紧急遭遇战”<UIForeground>01</UIForeground>的，
最多能有72人参加的大规模战斗。
在战斗中取胜，便能获得大量的“知见”以及品种繁多的其他报酬。
紧急遭遇战并不会受到知见等级影响，还请积极参加！

另外，在岛上，“返回”会变成专用的<UIForeground>0F</UIForeground>“亚返回”<UIForeground>01</UIForeground>，想返回据点时不再受复唱时间限制。"
30,0,""
31,86816,"<UIForeground>08</UIForeground><UIGlow>04</UIGlow>参加了宇宙探索计划！<UIGlow>01</UIGlow><UIForeground>01</UIForeground>

<UIForeground>0F</UIForeground>宇宙探索<UIForeground>01</UIForeground>是与同服务器的玩家齐心协力，
在月球及其他星球上进行探索和发展的任务！

运用制作和采集的技术，推进宇宙探索计划吧！

随着计划推进，探索场景上会增加各种有助探索的新设施，
同时，景观也会发生变化。"
32,86816,"<UIForeground>08</UIForeground><UIGlow>04</UIGlow>■职业和等级调整<UIGlow>01</UIGlow><UIForeground>01</UIForeground>

宇宙探索是面向能工巧匠及大地使者的任务。

其中最为重要的“探索任务”拥有<UIForeground>0F</UIForeground>等级调整<UIForeground>01</UIForeground>功能，
会根据玩家的等级调整任务的难度和报酬量。"
33,86816,"<UIForeground>08</UIForeground><UIGlow>04</UIGlow>■探索场景中的特殊规则<UIGlow>01</UIGlow><UIForeground>01</UIForeground>

在中控水晶的影响下，宇宙探索中，能工巧匠及大地使者的“冲刺”会变为“宇宙冲刺”，
移动速度和持续时间都得到了加强。"
34,86816,"<UIForeground>08</UIForeground><UIGlow>04</UIGlow>■使用探索触控板吧！<UIGlow>01</UIGlow><UIForeground>01</UIForeground>

在宇宙探索中，除了探索任务外，还有各种各样的内容。
这些内容的玩法可以在<UIForeground>0F</UIForeground>探索触控板<UIGlow>01</UIGlow><UIForeground>01</UIForeground>的<UIForeground>0F</UIForeground>宇宙探索说明<UIGlow>01</UIGlow><UIForeground>01</UIForeground>中查看。

如果有不明白的地方，就看看探索触控板吧！"
35,86816,"<UIForeground>08</UIForeground><UIGlow>04</UIGlow>■进入探索场景<UIGlow>01</UIGlow><UIForeground>01</UIForeground>

宇宙探索在专用的“探索场景”中进行。

和叹息海最佳威兔洞的“驾行威”对话，
便能前往宇宙探索的各探索场景。
另外，通过最佳威兔洞的以太之光，
也可以前往最新的探索场景。
探索场景在过于拥挤时，会生成多个副本区。"
