key,0,1,2,3,4,5,6,7,8
37,191407,82092,5,149,0,0,0,3207,"第1赛季水晶冲突：白银"
38,191408,82092,5,150,0,0,0,3206,"第1赛季水晶冲突：黄金"
39,191409,82092,5,151,0,0,0,3205,"第1赛季水晶冲突：白金"
40,191410,82092,5,152,0,0,0,3204,"第1赛季水晶冲突：钻石"
41,191411,82092,5,153,0,0,0,3203,"第1赛季水晶冲突：水晶"
42,191901,82092,7,154,1032,1034,1036,4000,"随身神典石1"
43,191902,82092,7,155,1033,1035,1037,4001,"随身神典石2"
44,191701,82092,4,319,0,0,0,2500,"巴哈姆特绝境战"
45,191702,82092,4,320,0,0,0,2501,"究极神兵绝境战"
46,191703,82092,4,321,0,0,0,2502,"亚历山大绝境战"
47,191704,82092,4,322,0,0,0,2503,"幻想龙诗绝境战"
48,191412,82092,5,323,0,0,0,3209,"第2赛季水晶冲突：王者"
49,191413,82092,5,324,0,0,0,3210,"第2赛季水晶冲突：勇者"
50,191414,82092,5,325,0,0,0,3211,"第2赛季水晶冲突：获奖者"
51,191415,82092,5,326,0,0,0,3217,"第2赛季水晶冲突：青铜"
52,191416,82092,5,327,0,0,0,3216,"第2赛季水晶冲突：白银"
53,191417,82092,5,328,0,0,0,3215,"第2赛季水晶冲突：黄金"
54,191418,82092,5,329,0,0,0,3214,"第2赛季水晶冲突：白金"
55,191419,82092,5,330,0,0,0,3213,"第2赛季水晶冲突：钻石"
56,191420,82092,5,331,0,0,0,3212,"第2赛季水晶冲突：水晶"
57,191421,82092,5,332,0,0,0,3218,"第3赛季水晶冲突：王者"
58,191422,82092,5,333,0,0,0,3219,"第3赛季水晶冲突：勇者"
59,191423,82092,5,334,0,0,0,3220,"第3赛季水晶冲突：获奖者"
60,191424,82092,5,335,0,0,0,3226,"第3赛季水晶冲突：青铜"
61,191425,82092,5,336,0,0,0,3225,"第3赛季水晶冲突：白银"
62,191426,82092,5,337,0,0,0,3224,"第3赛季水晶冲突：黄金"
63,191427,82092,5,338,0,0,0,3223,"第3赛季水晶冲突：白金"
64,191428,82092,5,339,0,0,0,3222,"第3赛季水晶冲突：钻石"
65,191429,82092,5,340,0,0,0,3221,"第3赛季水晶冲突：水晶"
66,191430,82092,10,341,0,0,0,3002,"水晶冲突：蓝色"
67,191431,82092,10,342,0,0,0,3003,"水晶冲突：红色"
68,191705,82092,4,343,0,0,0,2400,"多变迷宫：希拉狄哈水道"
69,191016,82092,1,1,0,0,0,32,"漫画页面"
70,191019,82092,1,1,0,0,0,6,"金属边框：拱形"
71,191020,82092,1,1,0,0,0,33,"胶卷"
72,191012,82092,1,1,0,0,0,31,"集中线"
73,191013,82092,1,1,0,0,0,30,"黑雾"
74,191017,82092,1,1,0,0,0,22,"黑色花边"
75,191018,82092,1,1,0,0,0,23,"白色花边"
76,191014,82092,1,1,0,0,0,11,"普通品质"
77,191015,82092,1,1,0,0,0,12,"优质"
78,191432,82092,5,409,0,0,0,3227,"第4赛季水晶冲突：王者"
79,191433,82092,5,410,0,0,0,3228,"第4赛季水晶冲突：勇者"
80,191434,82092,5,411,0,0,0,3229,"第4赛季水晶冲突：获奖者"
81,191440,82092,5,412,0,0,0,3230,"第4赛季水晶冲突：水晶"
82,191439,82092,5,413,0,0,0,3231,"第4赛季水晶冲突：钻石"
83,191438,82092,5,414,0,0,0,3232,"第4赛季水晶冲突：白金"
84,191437,82092,5,415,0,0,0,3233,"第4赛季水晶冲突：黄金"
85,191436,82092,5,416,0,0,0,3234,"第4赛季水晶冲突：白银"
86,191435,82092,5,417,0,0,0,3235,"第4赛季水晶冲突：青铜"
87,191441,82092,5,418,0,0,0,3236,"第5赛季水晶冲突：王者"
88,191442,82092,5,419,0,0,0,3237,"第5赛季水晶冲突：勇者"
89,191443,82092,5,420,0,0,0,3238,"第5赛季水晶冲突：获奖者"
90,191449,82092,5,421,0,0,0,3239,"第5赛季水晶冲突：水晶"
91,191448,82092,5,422,0,0,0,3240,"第5赛季水晶冲突：钻石"
92,191447,82092,5,423,0,0,0,3241,"第5赛季水晶冲突：白金"
93,191446,82092,5,424,0,0,0,3242,"第5赛季水晶冲突：黄金"
94,191445,82092,5,425,0,0,0,3243,"第5赛季水晶冲突：白银"
95,191444,82092,5,426,0,0,0,3244,"第5赛季水晶冲突：青铜"
96,191450,82092,10,427,0,0,0,3004,"猎隼阵营"
97,191451,82092,10,428,0,0,0,3005,"渡鸦阵营"
98,191706,82092,4,434,0,0,0,2504,"欧米茄绝境验证战"
99,191707,82092,3,467,0,0,0,2251,"第七星历编年史：四圣兽奇谭"
100,191708,82092,8,468,0,0,0,2340,"开拓无人岛1"
101,191709,82092,8,469,0,0,0,2341,"开拓无人岛2"
102,191452,82092,5,502,0,0,0,3245,"第6赛季水晶冲突：王者"
103,191453,82092,5,503,0,0,0,3246,"第6赛季水晶冲突：勇者"
104,191454,82092,5,504,0,0,0,3247,"第6赛季水晶冲突：获奖者"
105,191460,82092,5,505,0,0,0,3248,"第6赛季水晶冲突：水晶"
106,191459,82092,5,506,0,0,0,3249,"第6赛季水晶冲突：钻石"
107,191458,82092,5,507,0,0,0,3250,"第6赛季水晶冲突：白金"
108,191457,82092,5,508,0,0,0,3251,"第6赛季水晶冲突：黄金"
109,191456,82092,5,509,0,0,0,3252,"第6赛季水晶冲突：白银"
110,191455,82092,5,510,0,0,0,3253,"第6赛季水晶冲突：青铜"
111,191461,82092,5,511,0,0,0,3254,"第7赛季水晶冲突：王者"
112,191462,82092,5,512,0,0,0,3255,"第7赛季水晶冲突：勇者"
113,191463,82092,5,513,0,0,0,3256,"第7赛季水晶冲突：获奖者"
114,191469,82092,5,514,0,0,0,3257,"第7赛季水晶冲突：水晶"
115,191468,82092,5,515,0,0,0,3258,"第7赛季水晶冲突：钻石"
116,191467,82092,5,516,0,0,0,3259,"第7赛季水晶冲突：白金"
117,191466,82092,5,517,0,0,0,3260,"第7赛季水晶冲突：黄金"
118,191465,82092,5,518,0,0,0,3261,"第7赛季水晶冲突：白银"
119,191464,82092,5,519,0,0,0,3262,"第7赛季水晶冲突：青铜"
120,191470,82092,10,520,0,0,0,3006,"东方风外框1"
121,191471,82092,10,521,0,0,0,3007,"东方风外框2"
122,191320,82092,2,522,0,0,0,2171,"青魔法师"
123,191710,82092,7,523,0,0,0,3950,"10周年纪念"
124,191711,82092,4,528,0,0,0,2401,"多变迷宫：六根山"
125,191712,82092,8,529,0,0,0,2346,"海钓爱好者"
126,191713,82092,8,530,0,0,0,2347,"愿者上钩"
127,191714,82092,8,531,0,0,0,2350,"运筹帷幄"
128,191715,82092,3,527,0,0,0,2250,"时代的终结"
129,191490,82092,10,578,0,0,0,3008,"角力学校"
130,191491,82092,10,579,0,0,0,3009,"九霄云上"
131,191472,82092,5,580,0,0,0,3263,"第8赛季水晶冲突：王者"
132,191473,82092,5,581,0,0,0,3264,"第8赛季水晶冲突：勇者"
133,191474,82092,5,582,0,0,0,3265,"第8赛季水晶冲突：获奖者"
134,191480,82092,5,583,0,0,0,3266,"第8赛季水晶冲突：水晶"
135,191479,82092,5,584,0,0,0,3267,"第8赛季水晶冲突：钻石"
136,191478,82092,5,585,0,0,0,3268,"第8赛季水晶冲突：白金"
137,191477,82092,5,586,0,0,0,3269,"第8赛季水晶冲突：黄金"
138,191476,82092,5,587,0,0,0,3270,"第8赛季水晶冲突：白银"
139,191475,82092,5,588,0,0,0,3271,"第8赛季水晶冲突：青铜"
140,191481,82092,5,589,0,0,0,3272,"第9赛季水晶冲突：王者"
141,191482,82092,5,590,0,0,0,3273,"第9赛季水晶冲突：勇者"
142,191483,82092,5,591,0,0,0,3274,"第9赛季水晶冲突：获奖者"
143,191489,82092,5,592,0,0,0,3275,"第9赛季水晶冲突：水晶"
144,191488,82092,5,593,0,0,0,3276,"第9赛季水晶冲突：钻石"
145,191487,82092,5,594,0,0,0,3277,"第9赛季水晶冲突：白金"
146,191486,82092,5,595,0,0,0,3278,"第9赛季水晶冲突：黄金"
147,191485,82092,5,596,0,0,0,3279,"第9赛季水晶冲突：白银"
148,191484,82092,5,597,0,0,0,3280,"第9赛季水晶冲突：青铜"
149,191492,82092,5,598,0,0,0,3281,"第10赛季水晶冲突：王者"
150,191493,82092,5,599,0,0,0,3282,"第10赛季水晶冲突：勇者"
151,191494,82092,5,600,0,0,0,3283,"第10赛季水晶冲突：获奖者"
152,191500,82092,5,601,0,0,0,3284,"第10赛季水晶冲突：水晶"
153,191499,82092,5,602,0,0,0,3285,"第10赛季水晶冲突：钻石"
154,191498,82092,5,603,0,0,0,3286,"第10赛季水晶冲突：白金"
155,191497,82092,5,604,0,0,0,3287,"第10赛季水晶冲突：黄金"
156,191496,82092,5,605,0,0,0,3288,"第10赛季水晶冲突：白银"
157,191495,82092,5,606,0,0,0,3289,"第10赛季水晶冲突：青铜"
158,191718,82092,3,572,0,0,0,2252,"艾欧泽亚神话"
159,191719,82092,4,574,0,0,0,2402,"多变迷宫：阿罗阿罗岛"
160,191716,82092,8,570,0,0,0,2351,"天书奇谈"
161,191717,82092,8,571,0,0,0,2352,"幻巧拼图"
162,191720,82092,7,575,0,0,0,3951,"金碟巨豆中心1"
163,191721,82092,7,576,0,0,0,3952,"金碟巨豆中心2"
164,191722,82092,7,577,0,0,0,3953,"金碟巨豆中心3"
165,191723,82092,7,607,0,0,0,3954,"妖怪手表"
166,191321,82092,2,681,0,0,0,2163,"蝰蛇剑士"
167,191322,82092,2,682,0,0,0,2170,"绘灵法师"
168,191501,82092,10,683,0,0,0,3010,"火山之心"
169,191502,82092,10,684,0,0,0,3011,"机关大殿"
170,191503,82092,5,685,0,0,0,3290,"第11赛季水晶冲突：王者"
171,191504,82092,5,686,0,0,0,3291,"第11赛季水晶冲突：勇者"
172,191505,82092,5,687,0,0,0,3292,"第11赛季水晶冲突：获奖者"
173,191511,82092,5,688,0,0,0,3293,"第11赛季水晶冲突：水晶"
174,191510,82092,5,689,0,0,0,3294,"第11赛季水晶冲突：钻石"
175,191509,82092,5,690,0,0,0,3295,"第11赛季水晶冲突：白金"
176,191508,82092,5,691,0,0,0,3296,"第11赛季水晶冲突：黄金"
177,191507,82092,5,692,0,0,0,3297,"第11赛季水晶冲突：白银"
178,191506,82092,5,693,0,0,0,3298,"第11赛季水晶冲突：青铜"
179,191662,82092,9,701,0,0,0,1036,"图莱尤拉1"
180,191663,82092,9,702,0,0,0,1037,"图莱尤拉2"
181,191664,82092,9,699,0,0,0,1038,"九号解决方案1"
182,191665,82092,9,700,0,0,0,1039,"九号解决方案2"
183,191512,82092,10,756,0,0,0,3013,"尘封秘岩"
184,191513,82092,10,757,0,0,0,3012,"赤土红沙"
185,191514,82092,5,758,0,0,0,3299,"第12赛季水晶冲突：王者"
186,191515,82092,5,759,0,0,0,3300,"第12赛季水晶冲突：勇者"
187,191516,82092,5,760,0,0,0,3301,"第12赛季水晶冲突：获奖者"
188,191522,82092,5,761,0,0,0,3302,"第12赛季水晶冲突：水晶"
189,191521,82092,5,762,0,0,0,3303,"第12赛季水晶冲突：钻石"
190,191520,82092,5,763,0,0,0,3304,"第12赛季水晶冲突：白金"
191,191519,82092,5,764,0,0,0,3305,"第12赛季水晶冲突：黄金"
192,191518,82092,5,765,0,0,0,3306,"第12赛季水晶冲突：白银"
193,191517,82092,5,766,0,0,0,3307,"第12赛季水晶冲突：青铜"
194,191654,82092,9,768,0,0,0,1020,"伊修加德1"
195,191672,82092,9,769,0,0,0,1021,"伊修加德2"
196,191655,82092,9,770,0,0,0,1022,"田园郡1"
197,191673,82092,9,771,0,0,0,1023,"田园郡2"
198,191656,82092,9,772,0,0,0,1024,"黄金港1"
199,191668,82092,9,773,0,0,0,1025,"黄金港2"
200,191657,82092,9,774,0,0,0,1026,"神拳痕1"
201,191669,82092,9,775,0,0,0,1027,"神拳痕2"
202,191658,82092,9,776,0,0,0,1028,"水晶都1"
203,191670,82092,9,777,0,0,0,1029,"水晶都2"
204,191659,82092,9,778,0,0,0,1030,"游末邦1"
205,191671,82092,9,779,0,0,0,1031,"游末邦2"
206,191660,82092,9,780,0,0,0,1032,"旧萨雷安1"
207,191666,82092,9,781,0,0,0,1033,"旧萨雷安2"
208,191661,82092,9,782,0,0,0,1034,"拉札罕1"
209,191667,82092,9,783,0,0,0,1035,"拉札罕2"
210,191523,82092,10,852,0,0,0,3014,"荣誉野"
211,191524,82092,10,853,0,0,0,3015,"昂萨哈凯尔"
212,191525,82092,5,854,0,0,0,3308,"第13赛季水晶冲突：王者"
213,191526,82092,5,855,0,0,0,3309,"第13赛季水晶冲突：勇者"
214,191527,82092,5,856,0,0,0,3310,"第13赛季水晶冲突：获奖者"
215,191533,82092,5,857,0,0,0,3311,"第13赛季水晶冲突：水晶"
216,191532,82092,5,858,0,0,0,3312,"第13赛季水晶冲突：钻石"
217,191531,82092,5,859,0,0,0,3313,"第13赛季水晶冲突：白金"
218,191530,82092,5,860,0,0,0,3314,"第13赛季水晶冲突：黄金"
219,191529,82092,5,861,0,0,0,3315,"第13赛季水晶冲突：白银"
220,191528,82092,5,862,0,0,0,3316,"第13赛季水晶冲突：青铜"
221,191534,82092,5,863,0,0,0,3317,"第14赛季水晶冲突：王者"
222,191535,82092,5,864,0,0,0,3318,"第14赛季水晶冲突：勇者"
223,191536,82092,5,865,0,0,0,3319,"第14赛季水晶冲突：获奖者"
224,191542,82092,5,866,0,0,0,3320,"第14赛季水晶冲突：水晶"
225,191541,82092,5,867,0,0,0,3321,"第14赛季水晶冲突：钻石"
226,191540,82092,5,868,0,0,0,3322,"第14赛季水晶冲突：白金"
227,191539,82092,5,869,0,0,0,3323,"第14赛季水晶冲突：黄金"
228,191538,82092,5,870,0,0,0,3324,"第14赛季水晶冲突：白银"
229,191537,82092,5,871,0,0,0,3325,"第14赛季水晶冲突：青铜"
230,191724,82092,4,872,0,0,0,2505,"光暗未来绝境战"
231,191725,82092,4,879,0,0,0,2404,"蜃景幻界新月岛"
232,191726,82092,8,878,0,0,0,2343,"宇宙探索1"
233,191727,82092,7,943,0,0,0,3955,"怪物猎人：荒野1"
234,191728,82092,7,944,0,0,0,3956,"怪物猎人：荒野2"
235,191543,82092,10,916,0,0,0,3016,"隐塞"
236,191544,82092,10,917,0,0,0,3017,"周边遗迹群（阵地战）"
237,191545,82092,5,918,0,0,0,3326,"第15赛季水晶冲突：王者"
238,191546,82092,5,919,0,0,0,3327,"第15赛季水晶冲突：勇者"
239,191547,82092,5,920,0,0,0,3328,"第15赛季水晶冲突：获奖者"
240,191553,82092,5,921,0,0,0,3329,"第15赛季水晶冲突：水晶"
241,191552,82092,5,922,0,0,0,3330,"第15赛季水晶冲突：钻石"
242,191551,82092,5,923,0,0,0,3331,"第15赛季水晶冲突：白金"
243,191550,82092,5,924,0,0,0,3332,"第15赛季水晶冲突：黄金"
244,191549,82092,5,925,0,0,0,3333,"第15赛季水晶冲突：白银"
245,191548,82092,5,926,0,0,0,3334,"第15赛季水晶冲突：青铜"
246,191554,82092,5,927,0,0,0,3335,"第16赛季水晶冲突：王者"
247,191555,82092,5,928,0,0,0,3336,"第16赛季水晶冲突：勇者"
248,191556,82092,5,929,0,0,0,3337,"第16赛季水晶冲突：获奖者"
249,191564,82092,5,930,0,0,0,3338,"第16赛季水晶冲突：究极"
250,191563,82092,5,931,0,0,0,3339,"第16赛季水晶冲突：欧米茄"
251,191562,82092,5,932,0,0,0,3340,"第16赛季水晶冲突：水晶"
252,191561,82092,5,933,0,0,0,3341,"第16赛季水晶冲突：钻石"
253,191560,82092,5,934,0,0,0,3342,"第16赛季水晶冲突：白金"
254,191559,82092,5,935,0,0,0,3343,"第16赛季水晶冲突：黄金"
255,191558,82092,5,936,0,0,0,3344,"第16赛季水晶冲突：白银"
256,191557,82092,5,937,0,0,0,3345,"第16赛季水晶冲突：青铜"
257,191729,82092,8,940,0,0,0,2344,"宇宙探索2"
258,191730,82092,8,939,0,0,0,2342,"开拓无人岛3"
259,191565,82092,10,995,0,0,0,3018,"海岸斗场"
260,191566,82092,10,996,0,0,0,3019,"沃刻其特战役"
261,191567,82092,5,997,0,0,0,3346,"第17赛季水晶冲突：王者"
262,191568,82092,5,998,0,0,0,3347,"第17赛季水晶冲突：勇者"
263,191569,82092,5,999,0,0,0,3348,"第17赛季水晶冲突：获奖者"
264,191577,82092,5,1000,0,0,0,3349,"第17赛季水晶冲突：究极"
265,191576,82092,5,1001,0,0,0,3350,"第17赛季水晶冲突：欧米茄"
266,191575,82092,5,1002,0,0,0,3351,"第17赛季水晶冲突：水晶"
267,191574,82092,5,1003,0,0,0,3352,"第17赛季水晶冲突：钻石"
268,191573,82092,5,1004,0,0,0,3353,"第17赛季水晶冲突：白金"
269,191572,82092,5,1005,0,0,0,3354,"第17赛季水晶冲突：黄金"
270,191571,82092,5,1006,0,0,0,3355,"第17赛季水晶冲突：白银"
271,191570,82092,5,1007,0,0,0,3356,"第17赛季水晶冲突：青铜"
272,191578,82092,5,1008,0,0,0,3357,"第18赛季水晶冲突：王者"
273,191579,82092,5,1009,0,0,0,3358,"第18赛季水晶冲突：勇者"
274,191580,82092,5,1010,0,0,0,3359,"第18赛季水晶冲突：获奖者"
275,191588,82092,5,1011,0,0,0,3360,"第18赛季水晶冲突：究极"
276,191587,82092,5,1012,0,0,0,3361,"第18赛季水晶冲突：欧米茄"
277,191586,82092,5,1013,0,0,0,3362,"第18赛季水晶冲突：水晶"
278,191585,82092,5,1014,0,0,0,3363,"第18赛季水晶冲突：钻石"
279,191584,82092,5,1015,0,0,0,3364,"第18赛季水晶冲突：白金"
280,191583,82092,5,1016,0,0,0,3365,"第18赛季水晶冲突：黄金"
281,191582,82092,5,1017,0,0,0,3366,"第18赛季水晶冲突：白银"
282,191581,82092,5,1018,0,0,0,3367,"第18赛季水晶冲突：青铜"
283,191903,82092,7,1021,0,0,0,4002,"特别奖"
284,0,0,0,0,0,0,0,0,""
285,0,0,0,0,0,0,0,0,""
286,191021,82092,7,1044,0,0,0,34,"简约风格1"
287,191022,82092,7,1045,0,0,0,35,"简约风格2"
288,191023,82092,7,1046,0,0,0,36,"简约风格3"
289,191024,82092,7,1047,0,0,0,37,"简约风格4"
290,191025,82092,7,1048,0,0,0,38,"简约风格5"
291,191026,82092,7,1049,0,0,0,39,"简约风格6"
292,191027,82092,7,1050,0,0,0,40,"简约风格7"
293,191028,82092,7,1051,0,0,0,41,"简约风格8"
294,0,0,0,0,0,0,0,0,""
295,0,0,0,0,0,0,0,0,""
296,0,0,0,0,0,0,0,0,""
297,0,0,0,0,0,0,0,0,""
298,0,0,0,0,0,0,0,0,""
299,0,0,0,0,0,0,0,0,""
300,0,0,0,0,0,0,0,0,""
