70304.11,"TOKEN_STEP_3_A_BASE",39810
70304.12,"_3_B_BASE",1045069
70304.13,"QST_COMP_CHK_02",67633
70305.0,"",39781
70305.1,"",39782
70305.2,"",39783
70305.3,"��",39784
70305.4,"y",39785
70305.5,"SDG_TOKEN_STEP_4_BASE",39786
70305.6,"STEP_4_BASE",39787
70305.7,"E",39788
70305.8,"TOKEN_STEP_4_BASE",39811
70305.9,"_BASE",39813
70305.10,"G_TOKEN_STEP_4_A_BASE",39815
70305.11,"EP_4_A_BASE",39816
70305.12,"E",1045069
70305.13,"B_BASE",67633
70305.14,"MP_CHK_02",1201
70305.15,"LOC_SE_OIL_KIRAKIRA",356
70307.0,"",3126
70307.1,")",1005513
70307.2,"��",1016244
70307.3,"",1043752
70307.4,"",1045554
70307.5,"_02",1043891
70307.6,"TOR_04",9414395
70307.7,"OS_ACTOR1",1185
70307.8,"LOC_SE_OIL_TAKE",357
70308.0,"",1016244
70308.1,"",1043752
70308.2,"",1045554
70308.3,"TOR_02",70308
70308.4,"CHRHDY351",357
70308.5,"INVIS_ACTOR1",1045568
70321.0,"",4280
70321.1,"LOC_IDLE0",70056
70321.2,"QST_FESHLW801",70191
70324.0,"",301
70324.1,"",362
70324.2,"",363
70324.3,"",90
70324.4,"�",174
70324.5,"",202
70324.6,"*",948
70324.7,"",929
70324.8,"",959
70324.9,"",5471
70324.10,"#�",5760
70324.11,"",1043935
70324.12,"",9101
70324.13,"OC_SE_03_TROPHY",9319741
70324.14,"E_05_CYMBAL",10058716
70324.15,"C_BGM_LOP_TOWN",10058717
70324.16,"AFE",10091042
70324.17,"_ONEHAND",10107145
70324.18,"",10058733
70324.19,"_SHOW_OFF_RIGHT",10058706
70324.20,"NGWAY_RESEARCHA4",10091572
70324.21,"RCHA4",10091578
70324.22,"D_OGUL_RESEARCHA4",10107144
70324.23,"RNA_CAFE",10107928
70324.24,"000_CAFE",149
70324.25,"TALKINGWAY_CAFE",3230
70324.26,"CAFE",1043934
70324.27,"IMAGE_FRIEND_RANKUP",9126
70324.28,"01",1044717
70324.29,"IDE",9130
70324.30,"C_LOPORITT",1049578
70324.31,"CE",1049575
70324.32,"P_HIDE_01",1049576
70324.33,"LOC_LOP_HIDE_03",1049577
70329.0,"",10212979
70329.1,"",10212980
70329.2,"",10188255
70329.3,"",10212808
70329.4,"",67
70329.5,"=",1136
70329.6,"OC_POS_PUDDINGWAY_SUNAHAMA",1137
70329.7,"OC_POS_PUDDINGWAY_SAKA",69852
70329.8,"IND_WILFSUNN_SUNAHAMA_SAGYO",10188098
70329.9,"OC_PC_MAKER_SUNABA",5761
70329.10,"UESTACCEPT_MJI",5760
70329.11,"I",959
70329.12,"I10020",1046274
70329.13,"_CHEEKS",1046273
70329.14,"D_EARS",1046275
70329.15,"RU",8051
70329.16,"C_RENRAKU",9025
70329.17,"MILE",1043473
70329.18,"_NEKOMIMI",1044156
70329.19,"INVIS_ACTOR_OYAKATA",1043078
70335.0,"",9112
70335.1,"",5609
70335.2,"",10108693
70335.3,"TION1",1
70335.4,"_WEATHER0",3199
70335.5,"LOC_QUEST0",70275
70339.0,"",41254
70339.1,"",41255
70339.2,"",41256
70339.3,"�S",41257
70339.4,"STEP_5_BASE",41258
70339.5,"E",41259
70339.6,"TOKEN_STEP_5_BASE",41260
70339.7,"_5_BASE",41261
70339.8,"C_SDG_TOKEN_STEP_5_BASE",41286
70339.9,"STEP_5_BASE",41288
70339.10,"E",41298
70339.11,"TOKEN_STEP_5_A_BASE",41299
70339.12,"_5_B_BASE",41302
70339.13,"INVIS_ACTOR0",1045069
70340.0,"",41262
70340.1,"",41263
70340.2,"",41264
70340.3,"�U",41265
70340.4,"STEP_6_BASE",41266
70340.5,"E",41267
70340.6,"TOKEN_STEP_6_BASE",41268
70340.7,"_6_BASE",41269
70340.8,"C_SDG_TOKEN_STEP_6_BASE",41290
70340.9,"STEP_6_BASE",41292
70340.10,"E",41300
70340.11,"TOKEN_STEP_6_A_BASE",41301
70340.12,"_6_B_BASE",1045069
70340.13,"LOC_SCREENIMAGE0",1223
70342.0,"",3233
70342.1,"7",3249
70342.2,"",1221
70342.3,"�",1222
70342.4,"",1005513
70342.5,"",1016244
70342.6,"ENE_N_01",1043752
70342.7,"",1045554
70342.8,"P3",1017703
70342.9,"TEP4",1046018
70342.10,"CTOR_02",1043891
70342.11,"C_ACTOR_04",1045568
70342.12,"",1045052
70342.13,"OR0",9414395
70342.14,"TOR2",90
70342.15,"LOC_SE_01",187
70342.16,"LOC_SE_OIL_TAKE",357
70343.0,"",1016244
70343.1,"",1043752
70343.2,"",1045554
70343.3,"_01",70343
70343.4,"_03",357
70343.5,"_OIL_TAKE",1045568
70343.6,"INVIS_ACTOR0",1043890
70347.0,"",1003892
70347.1,"",1005995
70347.2,"",1005996
70347.3,"�",1005997
70347.4,"",1009793
70347.5,"OR5",1009791
70347.6,"ACTOR7",2001858
70347.7,"NVIS_OBJ1",9128
70347.8,"LOC_QSTSET_TOY_CHK",12
70348.0,"",1042373
70348.1,"-",1042360
70348.2,"",1042361
70348.3,"INVIS_ACTOR_06",1038536
70348.4,"R_07",5754
70348.5,"HOLD_HEAD",281
70348.6,"LOC_SE_SEASHIP",364
70396.0,"",10628281
70396.1,"OS_ACTOR0",20024
70396.2,"LOC_BGM1",20044
70400.0,"",10312627
70400.1,"�W",10279477
70400.2,"",1036118
70400.3,"d",1036119
70400.4,"",1047302
70400.5,"",1045158
70400.6,"IND_ACTOR_00992",1036997
70400.7,"CTOR0",1050913
70400.8,"ACTOR2",1050914
70400.9,"_ACTOR4",1032779
70400.10,"C_ACTOR6",10312629
70400.11,"TOR_00040",20033
70400.12,"LOG_MESSAGE0",35
70403.0,"LOC_POS_ACTOR0",10614013
70405.0,"",1036997
70405.1,"",1050915
70405.2,"",1050916
70405.3,"C_ACTOR5",1047349
70405.4,"OC_ACTOR7",69132
70405.5,"LOC_BGM0",20033
70406.0,"",10835286
70406.1,"�UYBIND_ACTOR_01567",10835287
70406.2,"TOR_01568",10835288
70406.3,"BIND_ACTOR_01570",10835289
70409.0,"",2
70409.1,"",1049697
70409.2,"",10612322
70409.3,"",10612319
70409.4,"OINTMENU_01",10612320
70409.5,"01",10612321
70409.6,"IND_SELE_02",10677544
70409.7,"LEVEL_BIND_SELE_04",3
70409.8,"OR_SEQ1_0",4
70409.9,"TRADE_SCREEN_IMAGE2",1345
70409.10,"_PICTURE0",811
70409.11,"LOC_ACTOR_HOOB_01",1049697
70420.0,"",1036119
70420.1,"-",1047335
70420.2,"",1047349
70420.3,"x",1051098
70420.4,"ALIS",1047303
70420.5,"CTOR_WUKE",1026569
70420.6,"LOC_ACTOR_KOAN",1026570
70420.7,"THAN",10764492
70420.8,"OS_ACTOR0",985
70420.9,"BIND_ACTOR_INN",10424841
70422.0,"",10276762
70422.1,"",10276763
70422.2,"",1051102
70422.3,"",1051098
70422.4,"63",1051099
70422.5,"C_ACTOR_KOAN_PEDD",1051100
70422.6,"_WAWK",1051101
70422.7,"ACTOR_THIE02",1047341
70422.8,"IE03",10745596
70422.9,"SEQ2_PC01",10764763
70422.10,"LOC_IDLE_GROUND_DAMAGE",4206
70425.0,"",10279164
70425.1,"",10279165
70425.2,"_ACTOR_ALPH_00336",10279256
70425.3,"S_00337",10279257
70425.4,"ND_ACTOR_EREN_00755",10279258
70425.5,"LPH_00756",10279259
70425.6,"LOC_ACTOR_WUKL",1047302
70426.0,"LOC_POS_ACTOR_SEQ2_0",10770673
70429.0,"LOC_BGM_FIELD_BATTLE_URQ",20065
70434.0,"",1045158
70434.1,"",1036997
70434.2,"",1036118
70434.3,"d",1036119
70434.4,"",1047303
70434.5,"�",1026569
70434.6,"�",1026570
70434.7,"3",10307428
70434.8,"_05",10307430
70434.9,"OR_07",10307189
70434.10,"CTOR_09",20033
70434.11,"",20035
70434.12,"RKER_01",1048467
70434.13,"M_02",10307383
70434.14,"_ACTOR_11",1047302
70434.15,"BIND_ACTOR_14",10873226
70445.0,"",10321482
70445.1,"",10321483
70445.2,"�",10321484
70445.3,"",10321485
70445.4,"",10321486
70445.5,"",1047302
70445.6,"",1036997
70445.7,"",1045158
70445.8,"ACTOR_10",1036118
70445.9,"BIND_ACTOR_12",1036119
70445.10,"R_13",1050363
70445.11,"CTOR_02",1050362
70445.12,"C_ACTOR_04",10773837
70445.13,"LOC_ACTOR_06",10781297
70445.14,"7",1251
70445.15,"_02",1051626
70445.16,"_ACTOR_01",10804464
70445.17,"LOC_ACTION_INORU",4254
70449.0,"",10820309
70449.1,"",223
70449.2,"_POS_PATH_START_ENPC",10434623
70449.3,"M0",10819691
70449.4,"MARKER_01",10820310
70449.5,"LOC_BGM1",20064
70456.0,"LOC_ACTOR2",1050592
70458.0,"",10457851
70458.1,"",10457852
70458.2,"_ACTOR_00569",1
70458.3,"",2
70458.4,"BITFLAG_2",3
70458.5,"FREEWORK_BITFLAG_4",4
70459.0,"",10457892
70459.1,"�S",10457893
70459.2,"",10457894
70459.3,"	",10441472
70459.4,"�X",10441473
70459.5,"�",10441474
70459.6,"",10441484
70459.7,"ND_ACTOR_00582",10441486
70459.8,"0583",10441488
70459.9,"ACTOR_00586",10441489
70459.10,"7",1047302
70459.11,"ND_ACTOR_00595",1036120
70459.12,"CTOR_00596",1049677
70459.13,"00597",10457890
70459.14,"",10457891
70459.15,"79",317
70459.16,"",1048530
70459.17,"LOC_INVIS_ENPC1",1048531
70466.0,"",1032779
70466.1,"4",1051090
70466.2,"",10415928
70466.3,"",10415995
70466.4,"",10415996
70466.5,"",10415997
70466.6,"�",10415998
70466.7,"",10416033
70466.8,"OR_KATH",10416034
70466.9,"ND_ACTOR_EREN_00664",10416035
70466.10,"LIS_00665",10416036
70466.11,"BIND_ACTOR_GRAH_00667",10416039
70466.12,"_WUKL_00678",10416041
70466.13,"9",10416042
70466.14,"OR_GRAH_00681",10416043
70466.15,"683",10416145
70466.16,"CTOR_KRIL_00685",10416146
70466.17,"00686",10416147
70466.18,"_ACTOR_ALIS_00689",10416148
70466.19,"L_00690",10415970
70466.20,"91",1045158
70466.21,"CTOR_KRIL",10756957
70466.22,"LOC_SE0",174
70467.0,"",10416098
70467.1,"",10416100
70467.2,"",1047454
70467.3,"�",1047455
70467.4,"",1047456
70467.5,"%",1047457
70467.6,"_ACTOR_KRIL_00697",1047458
70467.7,"TOR_GRAH_00698",1047459
70467.8,"R_01",10416125
70467.9,"CTOR_03",10416126
70467.10,"S_ACTOR_05",10416127
70467.11,"IND_ACTOR_00710",10416128
70467.12,"00711",10416129
70467.13,"_ACTOR_00713",10416097
70467.14,"ND_ACTOR_ALIS_00696",37
70467.15,"_MESSAGE0",38
70467.16,"LOG_MESSAGE2",39
70470.0,"",331
70470.1,"",304
70470.2,"7",808
70470.3,"E_LIQUID",799
70470.4,"LOC_IDLE3",873
70470.5,"LOC_IDLE5",174
70470.6,"LOC_SE_SOFTBITE",369
70481.0,"",3375
70481.1,"",3376
70481.2,"",3377
70481.3,"�",3378
70481.4,"",10412239
70481.5,"�",10416114
70481.6,"&",10499122
70481.7,"W",10416257
70481.8,"_SCENE_02",10416301
70481.9,"E_04",10416302
70481.10,"EL_BIND_WUKL_02",10416304
70481.11,"_SEQ7",10416305
70481.12,"L_BIND_WUKL_SEQ7",10416306
70481.13,"S_SEQ7",10416307
70481.14,"EL_BIND_GRAH_SEQ7",10416308
70481.15,"HT_SEQ7",1047302
70481.16,"PH_SEQ7",10416084
70481.17,"C_ACTOR0",1051089
70481.18,"IRU_SEQ1",835
70481.19,"_BRAVE_01",2013850
70481.20,"LOC_IDLE0",981
70484.0,"",10392764
70484.1,"",10393304
70484.2,"�x",10393305
70484.3,"",10393306
70484.4,"",10392695
70484.5,"BIND_ACTOR_05",10392696
70484.6,"_06",10392697
70484.7,"CTOR_08",10392698
70484.8,"ND_ACTOR_10",1047302
70484.9,"11",1051127
70484.10,"TOR_01",4217
70484.11,"C_IDLE_00",20036
70484.12,"LOC_BGM_02",20058
70485.0,"",10395616
70485.1,"",2014332
70485.2,"B",1051128
70485.3,"�%",1051129
70485.4,"
",1049548
70485.5,"",1049549
70485.6,"14",1049550
70485.7,"3",10789925
70485.8,"OR_01",1343
70485.9,"OC_MARKER_01",5614
70485.10,"UE_KINGMF104_01",375
70485.11,"C_ACTION_01",20037
70485.12,"OC_BGM_01",20060
70485.13,"INVIS_ACTOR_04",1049525
70487.0,"",10811660
70487.1,"*",10811661
70487.2,"TOR0",73
70487.3,"C_IDLE_00",72
70487.4,"LOC_SE_00",376
70488.0,"NPCEQUIP_COSPLAY0",2852
70491.0,"",10398492
70491.1,"",10398493
70491.2,"�#",10398495
70491.3,"",10398496
70491.4,"",10502208
70491.5,"",10398499
70491.6,"",10398500
70491.7,"0",10398501
70491.8,"ND_ACTOR_10",10398502
70491.9,"1",5754
70491.10,"OR_13",10398486
70491.11,"ND_ACTOR_15",10398487
70491.12,"_16",10398488
70491.13,"_ACTOR_18",10398489
70491.14,"1",305
70491.15,"ND_OBJ_02",10815147
70491.16,"D_OBJ_04",4217
70491.17,"_SEQ1_0",1072
70491.18,"C_IDLE_01",5615
70491.19,"LOC_BGM_01",20036
70503.0,"",11068522
70503.1,"�",10965710
70503.2,"%",11158796
70503.3,"",11110565
70503.4,"",11146602
70503.5,"BIND_SEQ4_00082_AU",10612079
70503.6,"_00086_HA",11146789
70503.7,"IND_SEQ3_00090_S",3571
70503.8,"00093",5754
70503.9,"_POS_MAKER_SEQ1",1
70503.10,"070",2
70503.11,"_BITFLAG_1",3
70503.12,"",4
70503.13,"BITFLAG_4",5
70503.14,"QST_KINGMG107",70786
70728.0,"LOC_SE_SHIRIMOCHI",167
70764.0,"",178
70764.1,"E_DISH_01",947
70764.2,"LOC_SE_CHOCO_01",48
70766.0,"",0
70766.1,__HEX__02,0
70766.2,"",0
70766.3,"",0
70766.4,"",0
70766.5,"",0
70772.0,"",1049645
70772.1,"",10969766
70772.2,"[",11118421
70772.3,"",13114
70772.4,"�",13101
70772.5,"",2014555
70772.6,"",11118416
70772.7,"CTOR_VAN",301
70772.8,"EAD2_SUP",13125
70772.9,"C_EOBJ_ELECT",4259
70772.10,"LECT",20124
70772.11,"",20130
70772.12,"LOC_MOT_MAE",20126
70772.13,"NO",20128
70772.14,"M_VMARCH2",20121
70772.15,"LOC_MEMAIPC",9211
70780.0,"",9002
70780.1,"",588
70780.2,"",793
70780.3,"3",40
70780.4,"N_05",41
70780.5,"ESSAGE_02",42
70780.6,"LOC_SE_01",386
70782.0,"",1358
70782.1,"",11041020
70782.2,"",11041021
70782.3,"CK_IMAGE_01",11041022
70782.4,"1",11041023
70782.5,"OR_13",11041024
70782.6,"_ACTOR_15",1052240
70782.7,"LOG_MESSAGE_01",43
70783.0,"",11041664
70783.1,"",11041665
70783.2,"t�",11041666
70783.3,"",11039884
70783.4,"",11039892
70783.5,"CTOR_10",11039893
70783.6,"ND_ACTOR_12",11039894
70783.7,"3",11039895
70783.8,"OR_15",11039896
70783.9,"_ACTOR_17",11041671
70783.10,"BIND_ACTOR_19",11041083
70832.0,"",390
70832.1,"",391
70832.2,"OOR_CLOSE",115
70832.3,"LOC_SE_CYMBAL",174
70842.0,"",11559001
70842.1,"NCUT_EVENT_KINGMH108_07",3672
70900.0,"",1541
70900.1,"",1542
70900.2,"",1056041
70900.3,"���",1056042
70900.4,"RUE_KINGMI101_01",9013
70900.5,"_PICTRUE_KINGMI101_02",9045
70900.6,"LOC_ACTOR_08",924
70900.7,"_09",9046
70900.8,"LE_02",12086939
70900.9,"LE_04",11859366
70900.10,"_ACTOR_07",11859367
70900.11,"BIND_ACTOR_09",12086938
70902.0,"",11859832
70902.1,"MARKER_04",11859830
70902.2,"BIND_OBJ_02",11859831
70904.0,"",3678
70904.1,"",11
70904.2,"�",393
70904.3,"�",11860525
70904.4,"",1047311
70904.5,"",11874205
70904.6,"",11873541
70904.7,"",11873512
70904.8,"-,",11873518
70904.9,"�",11873548
70904.10,"",11873549
70904.11,"",11873550
70904.12,"",11873553
70904.13,"Ba",11873554
70904.14,__HEX__02c6,11873568
70904.15,"",11873569
70904.16,"",11873570
70904.17,"",11873571
70904.18,"�LOC_NCUT_01",11873572
70904.19,"U_01",11873573
70904.20,"S_01",11873574
70904.21,"_ENPC_GULO_01",11873575
70904.22,"_SHAL_01",11873577
70904.23,"_01",11873580
70904.24,"RIG_SEQ3",11873583
70904.25,"VEL_KRIL_SEQ5",11873581
70904.26,"Q5",11873582
70904.27,"KL_SEQ5",11873587
70904.28,"L_KRIL_SEQ8",11873589
70904.29,"LEVEL_GULO_SEQ8",11873590
70904.30,"EQ8",11873591
70904.31,"IL_SEQ9",1462
70904.32,"L_SEQ9",11909781
70904.33,"0",11873636
70904.34,"Q10",11873638
70904.35,"L_SEQ255",11873641
70904.36,"EL_KRIL_SEQ255",11944545
70904.37,"_001",11928165
70904.38,"1",11928167
70904.39,"L_DOOR_AISLE",11928168
70904.40,"",11928169
70904.41,"L_CIRCUIT_N_W",9249
70904.42,"E",392
70904.43,"VEL_CIRCUIT_S_E",1049223
70904.44,"OPERATION_01",400
70904.45,"ENPC_EMCH_01",401
70904.46,"_01",402
70904.47,"MBERLOCK_SUCCESS_01",403
70904.48,"E_PASS_01",1047302
70904.49,"LOC_BGM_DEADL_01",390
70905.0,"",1054044
70905.1,"�",1045158
70905.2,"",1050248
70905.3,"	",1047311
70905.4,".�",1047302
70905.5,"�",1524
70905.6,"",1525
70905.7,"",1526
70905.8,"�",11873706
70905.9,"�",11874033
70905.10,"",11874030
70905.11,"�-g",11874037
70905.12,"",11874038
70905.13,"!",11860533
70905.14,"",11860534
70905.15,"	",11860535
70905.16,"",11860536
70905.17,"/",11860537
70905.18,"ORIG_01",12
70905.19,"C_ENPC_SHAL_01",392
70905.20,"1",11874009
70905.21,"ICTRUE_001",11925154
70905.22,"VENT_PICTRUE_003",11925155
70905.23,"Q1",3679
70905.24,"EL_WUKL_SEQ8",3680
70905.25,"O_SEQ8",5757
70905.26,"55",11874005
70905.27,"_KRIL_SEQ255",11956332
70905.28,"LEVEL_GULO_SEQ255",11944381
70905.29,"",11912433
70905.30,"Q7",11873639
70905.31,"MARKER_2ND_01",11955018
70905.32,"UT_02",2014961
70905.33,"ELL_01",2014962
70905.34,"EL_CABINET_01",12010097
70905.35,"LOC_LEVEL_LOCKERBIND_01",9249
70905.36,"DOOR_2ND",12026391
70905.37,"",20195
70905.38,"ET_01",404
70905.39,"T_01",405
70905.40,"_MARKER_2ND_02",411
70905.41,"_01",393
70905.42,"OR_LAMP_01",401
70905.43,"C_SE_TERMINAL_ACCESS_01",11874000
70905.44,"C_SE_TERMINAL_SWITCH_01",11874002
70905.45,"VEL_SHAL_SEQ3",11874004
70905.46,"EQ3",1543
70905.47,"CTRUE_KEY",20226
70905.48,"LOC_NCUT_03",3772
70907.0,"",3683
70907.1,"",3684
70907.2,"��",3685
70907.3,"",3686
70907.4,"",3687
70907.5,"",3688
70907.6,"b",11860610
70907.7,"��",11860611
70907.8,"",11860612
70907.9,"",11860613
70907.10,"",11860614
70907.11,__HEX__0207,11860615
70907.12,"�}",11860619
70907.13,"",11860620
70907.14,"",11860621
70907.15,"",11860622
70907.16,"GMI108_01",11860623
70907.17,"GMI108_02",11860624
70907.18,"GMI108_03",11860651
70907.19,"GMI108_04",11860652
70907.20,"GMI108_05",11860653
70907.21,"GMI108_06",11860654
70907.22,"BIND_ACTOR_02",11860655
70907.23,"_03",11860656
70907.24,"CTOR_05",11860946
70907.25,"ND_ACTOR_07",11860947
70907.26,"8",11860948
70907.27,"OR_10",11860949
70907.28,"_ACTOR_12",1054043
70907.29,"",1467
70907.30,"15",1468
70907.31,"R_17",20037
70907.32,"ND_ACTOR_19",20043
70907.33,"R_20",1036118
70907.34,"_ACTOR_22",2013791
70907.35,"UNLOCK_IMAGE_01",2014845
70907.36,"IMAGE_02",653
70907.37,"OC_BGM_02",20200
70907.38,"2",161
70907.39,"OBJ_02",142
70907.40,"4",1539
70907.41,"ICTRUE_KINGMI108_01",1540
70907.42,"GMI108_02",20081
70907.43,"LOC_BGM_07",20190
70909.0,"",20026
70909.1,"",47
70909.2,"",1036119
70909.3,"5",1026571
70909.4,"TOR_04",1032779
70909.5,"_ACTOR_06",1036118
70909.6,"LOC_ACTOR_08",1050248
70910.0,"",1054186
70910.1,"-",1055851
70910.2,"",1054213
70910.3,"x",1051300
70910.4,"",1051303
70910.5,"�",1051334
70910.6,"",1051335
70910.7,"A",1048389
70910.8,"",70545
70910.9,"�",67090
70910.10,"N�",11872814
70910.11,"�",11872815
70910.12,"",11872816
70910.13,"NEKO",11861011
70910.14,"O",794
70910.15,"CTOR_03",795
70910.16,"",9250
70910.17,"C_POS_LCUT_PC",11854280
70910.18,"",11860891
70910.19,"MOVE_START",11854441
70910.20,"OUND_START",398
70910.21,"ROUND_END",399
70910.22,"",137
70910.23,"IND_ACTOR_TORI_TENT",396
70910.24,"ACTOR_SHOPMAN",397
70910.25,"D_TENT",20182
70910.26,"EPTED",20183
70910.27,"C_SE_TORI_01",20184
70910.28,"ORI_02",1536
70910.29,"_02",1544
70910.30,"T_01",1545
70910.31,"V_PICT_03",1546
70910.32,"LOC_EOBJ_MARKETBOARD",2000402
70914.0,"",20197
70914.1,"OC_BGM_01",409
70914.2,"LOC_SE_BELL",410
70915.0,"",27
70915.1,"",996
70915.2,"�",9133
70915.3,"",9034
70915.4,"",1025
70915.5,"",9100
70915.6,"",9228
70915.7,"N_MEMO",1030
70915.8,"LOC_IDLE_EAT_TACOS",63
70915.9,"_SLEEP",70
70915.10,"01",407
70915.11,"3",408
70915.12,"_OPEN_HARD",103
70915.13,"SON_OPEN",20197
70915.14,"N_CLOSE",20198
