key,0,1,2,3,4,5,6,7,8,9,10,11,12,13
34,660863,2,200063,0,"铜框经典眼镜",0,"",0,0,1,0,0,"铜色的面部配饰。","铜框经典眼镜"
35,726399,2,200067,0,"紫框经典眼镜",0,"",0,0,1,0,0,"紫色的面部配饰。","紫框经典眼镜"
36,791935,2,200070,0,"棕框经典眼镜",0,"",0,0,1,0,0,"棕色的面部配饰。","棕框经典眼镜"
37,71040,3,200013,0,"玫瑰色眼镜",0,"",0,0,1,0,0,"基础色的面部配饰。","玫瑰色眼镜"
38,136576,3,200017,0,"银框玫瑰色眼镜",0,"",0,0,1,0,0,"银色的面部配饰。","银框玫瑰色眼镜"
39,202112,3,200016,0,"金框玫瑰色眼镜",0,"",0,0,1,0,0,"金色的面部配饰。","金框玫瑰色眼镜"
40,267648,3,200018,0,"黑框玫瑰色眼镜",0,"",0,0,1,0,0,"黑色的面部配饰。","黑框玫瑰色眼镜"
41,333184,3,200023,0,"白框玫瑰色眼镜",0,"",0,0,1,0,0,"白色的面部配饰。","白框玫瑰色眼镜"
42,398720,3,200014,0,"灰框玫瑰色眼镜",0,"",0,0,1,0,0,"灰色的面部配饰。","灰框玫瑰色眼镜"
43,464256,3,200021,0,"红框玫瑰色眼镜",0,"",0,0,1,0,0,"红色的面部配饰。","红框玫瑰色眼镜"
44,529792,3,200020,0,"蓝框玫瑰色眼镜",0,"",0,0,1,0,0,"蓝色的面部配饰。","蓝框玫瑰色眼镜"
45,595328,3,200024,0,"绿框玫瑰色眼镜",0,"",0,0,1,0,0,"绿色的面部配饰。","绿框玫瑰色眼镜"
46,660864,3,200015,0,"铜框玫瑰色眼镜",0,"",0,0,1,0,0,"铜色的面部配饰。","铜框玫瑰色眼镜"
47,726400,3,200019,0,"紫框玫瑰色眼镜",0,"",0,0,1,0,0,"紫色的面部配饰。","紫框玫瑰色眼镜"
48,791936,3,200022,0,"棕框玫瑰色眼镜",0,"",0,0,1,0,0,"棕色的面部配饰。","棕框玫瑰色眼镜"
49,71041,4,200001,0,"基础款眼镜",0,"",0,0,1,0,0,"基础色的面部配饰。","基础款眼镜"
50,136577,4,200005,0,"银框基础款眼镜",0,"",0,0,1,0,0,"银色的面部配饰。","银框基础款眼镜"
51,202113,4,200004,0,"金框基础款眼镜",0,"",0,0,1,0,0,"金色的面部配饰。","金框基础款眼镜"
52,267649,4,200006,0,"黑框基础款眼镜",0,"",0,0,1,0,0,"黑色的面部配饰。","黑框基础款眼镜"
53,333185,4,200011,0,"白框基础款眼镜",0,"",0,0,1,0,0,"白色的面部配饰。","白框基础款眼镜"
54,398721,4,200002,0,"灰框基础款眼镜",0,"",0,0,1,0,0,"灰色的面部配饰。","灰框基础款眼镜"
55,464257,4,200009,0,"红框基础款眼镜",0,"",0,0,1,0,0,"红色的面部配饰。","红框基础款眼镜"
56,529793,4,200008,0,"蓝框基础款眼镜",0,"",0,0,1,0,0,"蓝色的面部配饰。","蓝框基础款眼镜"
57,595329,4,200012,0,"绿框基础款眼镜",0,"",0,0,1,0,0,"绿色的面部配饰。","绿框基础款眼镜"
58,660865,4,200003,0,"铜框基础款眼镜",0,"",0,0,1,0,0,"铜色的面部配饰。","铜框基础款眼镜"
59,726401,4,200007,0,"紫框基础款眼镜",0,"",0,0,1,0,0,"紫色的面部配饰。","紫框基础款眼镜"
60,791937,4,200010,0,"棕框基础款眼镜",0,"",0,0,1,0,0,"棕色的面部配饰。","棕框基础款眼镜"
61,71042,5,200025,0,"单眼镜",0,"",0,0,1,0,0,"基础色的面部配饰。","单眼镜"
62,136578,5,200029,0,"银框单眼镜",0,"",0,0,1,0,0,"银色的面部配饰。","银框单眼镜"
63,202114,5,200028,0,"金框单眼镜",0,"",0,0,1,0,0,"金色的面部配饰。","金框单眼镜"
64,267650,5,200030,0,"黑框单眼镜",0,"",0,0,1,0,0,"黑色的面部配饰。","黑框单眼镜"
65,333186,5,200035,0,"白框单眼镜",0,"",0,0,1,0,0,"白色的面部配饰。","白框单眼镜"
66,398722,5,200026,0,"灰框单眼镜",0,"",0,0,1,0,0,"灰色的面部配饰。","灰框单眼镜"
67,464258,5,200033,0,"红框单眼镜",0,"",0,0,1,0,0,"红色的面部配饰。","红框单眼镜"
68,529794,5,200032,0,"蓝框单眼镜",0,"",0,0,1,0,0,"蓝色的面部配饰。","蓝框单眼镜"
69,595330,5,200036,0,"绿框单眼镜",0,"",0,0,1,0,0,"绿色的面部配饰。","绿框单眼镜"
70,660866,5,200027,0,"铜框单眼镜",0,"",0,0,1,0,0,"铜色的面部配饰。","铜框单眼镜"
71,726402,5,200031,0,"紫框单眼镜",0,"",0,0,1,0,0,"紫色的面部配饰。","紫框单眼镜"
72,791938,5,200034,0,"棕框单眼镜",0,"",0,0,1,0,0,"棕色的面部配饰。","棕框单眼镜"
73,71043,6,200037,0,"现代鼻眼镜",0,"",0,0,1,0,0,"基础色的面部配饰。","现代鼻眼镜"
74,136579,6,200041,0,"银框现代鼻眼镜",0,"",0,0,1,0,0,"银色的面部配饰。","银框现代鼻眼镜"
75,202115,6,200040,0,"金框现代鼻眼镜",0,"",0,0,1,0,0,"金色的面部配饰。","金框现代鼻眼镜"
76,267651,6,200042,0,"黑框现代鼻眼镜",0,"",0,0,1,0,0,"黑色的面部配饰。","黑框现代鼻眼镜"
77,333187,6,200047,0,"白框现代鼻眼镜",0,"",0,0,1,0,0,"白色的面部配饰。","白框现代鼻眼镜"
78,398723,6,200038,0,"灰框现代鼻眼镜",0,"",0,0,1,0,0,"灰色的面部配饰。","灰框现代鼻眼镜"
79,464259,6,200045,0,"红框现代鼻眼镜",0,"",0,0,1,0,0,"红色的面部配饰。","红框现代鼻眼镜"
80,529795,6,200044,0,"蓝框现代鼻眼镜",0,"",0,0,1,0,0,"蓝色的面部配饰。","蓝框现代鼻眼镜"
81,595331,6,200048,0,"绿框现代鼻眼镜",0,"",0,0,1,0,0,"绿色的面部配饰。","绿框现代鼻眼镜"
82,660867,6,200039,0,"铜框现代鼻眼镜",0,"",0,0,1,0,0,"铜色的面部配饰。","铜框现代鼻眼镜"
83,726403,6,200043,0,"紫框现代鼻眼镜",0,"",0,0,1,0,0,"紫色的面部配饰。","紫框现代鼻眼镜"
84,791939,6,200046,0,"棕框现代鼻眼镜",0,"",0,0,1,0,0,"棕色的面部配饰。","棕框现代鼻眼镜"
85,71044,7,200097,0,"无框眼镜",0,"",0,0,1,0,0,"基础色的面部配饰。","无框眼镜"
86,136580,7,200101,0,"银色无框眼镜",0,"",0,0,1,0,0,"银色的面部配饰。","银色无框眼镜"
87,202116,7,200100,0,"金色无框眼镜",0,"",0,0,1,0,0,"金色的面部配饰。","金色无框眼镜"
88,267652,7,200102,0,"黑色无框眼镜",0,"",0,0,1,0,0,"黑色的面部配饰。","黑色无框眼镜"
89,333188,7,200107,0,"白色无框眼镜",0,"",0,0,1,0,0,"白色的面部配饰。","白色无框眼镜"
90,398724,7,200098,0,"灰色无框眼镜",0,"",0,0,1,0,0,"灰色的面部配饰。","灰色无框眼镜"
91,464260,7,200105,0,"红色无框眼镜",0,"",0,0,1,0,0,"红色的面部配饰。","红色无框眼镜"
92,529796,7,200104,0,"蓝色无框眼镜",0,"",0,0,1,0,0,"蓝色的面部配饰。","蓝色无框眼镜"
93,595332,7,200108,0,"绿色无框眼镜",0,"",0,0,1,0,0,"绿色的面部配饰。","绿色无框眼镜"
94,660868,7,200099,0,"铜色无框眼镜",0,"",0,0,1,0,0,"铜色的面部配饰。","铜色无框眼镜"
95,726404,7,200103,0,"紫色无框眼镜",0,"",0,0,1,0,0,"紫色的面部配饰。","紫色无框眼镜"
96,791940,7,200106,0,"棕色无框眼镜",0,"",0,0,1,0,0,"棕色的面部配饰。","棕色无框眼镜"
97,71045,8,200109,0,"粗框眼镜",0,"",0,0,1,0,0,"基础色的面部配饰。","粗框眼镜"
98,136581,8,200113,0,"银色粗框眼镜",0,"",0,0,1,0,0,"银色的面部配饰。","银色粗框眼镜"
99,202117,8,200112,0,"金色粗框眼镜",0,"",0,0,1,0,0,"金色的面部配饰。","金色粗框眼镜"
100,267653,8,200114,0,"黑色粗框眼镜",0,"",0,0,1,0,0,"黑色的面部配饰。","黑色粗框眼镜"
101,333189,8,200119,0,"白色粗框眼镜",0,"",0,0,1,0,0,"白色的面部配饰。","白色粗框眼镜"
102,398725,8,200110,0,"灰色粗框眼镜",0,"",0,0,1,0,0,"灰色的面部配饰。","灰色粗框眼镜"
103,464261,8,200117,0,"红色粗框眼镜",0,"",0,0,1,0,0,"红色的面部配饰。","红色粗框眼镜"
104,529797,8,200116,0,"蓝色粗框眼镜",0,"",0,0,1,0,0,"蓝色的面部配饰。","蓝色粗框眼镜"
105,595333,8,200120,0,"绿色粗框眼镜",0,"",0,0,1,0,0,"绿色的面部配饰。","绿色粗框眼镜"
106,660869,8,200111,0,"铜色粗框眼镜",0,"",0,0,1,0,0,"铜色的面部配饰。","铜色粗框眼镜"
107,726405,8,200115,0,"紫色粗框眼镜",0,"",0,0,1,0,0,"紫色的面部配饰。","紫色粗框眼镜"
108,791941,8,200118,0,"棕色粗框眼镜",0,"",0,0,1,0,0,"棕色的面部配饰。","棕色粗框眼镜"
109,71046,9,200073,0,"艺术眼镜",0,"",0,0,1,0,0,"基础色的面部配饰。","艺术眼镜"
110,136582,9,200077,0,"银框艺术眼镜",0,"",0,0,1,0,0,"银色的面部配饰。","银框艺术眼镜"
111,202118,9,200076,0,"金框艺术眼镜",0,"",0,0,1,0,0,"金色的面部配饰。","金框艺术眼镜"
112,267654,9,200078,0,"黑框艺术眼镜",0,"",0,0,1,0,0,"黑色的面部配饰。","黑框艺术眼镜"
113,333190,9,200083,0,"白框艺术眼镜",0,"",0,0,1,0,0,"白色的面部配饰。","白框艺术眼镜"
114,398726,9,200074,0,"灰框艺术眼镜",0,"",0,0,1,0,0,"灰色的面部配饰。","灰框艺术眼镜"
115,464262,9,200081,0,"红框艺术眼镜",0,"",0,0,1,0,0,"红色的面部配饰。","红框艺术眼镜"
116,529798,9,200080,0,"蓝框艺术眼镜",0,"",0,0,1,0,0,"蓝色的面部配饰。","蓝框艺术眼镜"
117,595334,9,200084,0,"绿框艺术眼镜",0,"",0,0,1,0,0,"绿色的面部配饰。","绿框艺术眼镜"
118,660870,9,200075,0,"铜框艺术眼镜",0,"",0,0,1,0,0,"铜色的面部配饰。","铜框艺术眼镜"
119,726406,9,200079,0,"紫框艺术眼镜",0,"",0,0,1,0,0,"紫色的面部配饰。","紫框艺术眼镜"
120,791942,9,200082,0,"棕框艺术眼镜",0,"",0,0,1,0,0,"棕色的面部配饰。","棕框艺术眼镜"
121,71047,10,200121,0,"鼻眼镜",0,"",0,0,1,0,0,"基础色的面部配饰。","鼻眼镜"
122,136583,10,200122,0,"银框鼻眼镜",0,"",0,0,1,0,0,"银色的面部配饰。","银框鼻眼镜"
123,202119,10,200123,0,"金框鼻眼镜",0,"",0,0,1,0,0,"金色的面部配饰。","金框鼻眼镜"
124,267655,10,200124,0,"黑框鼻眼镜",0,"",0,0,1,0,0,"黑色的面部配饰。","黑框鼻眼镜"
125,333191,10,200125,0,"白框鼻眼镜",0,"",0,0,1,0,0,"白色的面部配饰。","白框鼻眼镜"
126,398727,10,200126,0,"灰框鼻眼镜",0,"",0,0,1,0,0,"灰色的面部配饰。","灰框鼻眼镜"
127,464263,10,200127,0,"红框鼻眼镜",0,"",0,0,1,0,0,"红色的面部配饰。","红框鼻眼镜"
128,529799,10,200128,0,"蓝框鼻眼镜",0,"",0,0,1,0,0,"蓝色的面部配饰。","蓝框鼻眼镜"
129,595335,10,200129,0,"绿框鼻眼镜",0,"",0,0,1,0,0,"绿色的面部配饰。","绿框鼻眼镜"
130,660871,10,200130,0,"铜框鼻眼镜",0,"",0,0,1,0,0,"铜色的面部配饰。","铜框鼻眼镜"
131,726407,10,200131,0,"紫框鼻眼镜",0,"",0,0,1,0,0,"紫色的面部配饰。","紫框鼻眼镜"
132,791943,10,200132,0,"棕框鼻眼镜",0,"",0,0,1,0,0,"棕色的面部配饰。","棕框鼻眼镜"
133,71048,11,200133,0,"作业眼镜",0,"",0,0,1,0,0,"基础色的面部配饰。","作业眼镜"
134,136584,11,200134,0,"银框作业眼镜",0,"",0,0,1,0,0,"银色的面部配饰。","银框作业眼镜"
135,202120,11,200135,0,"金框作业眼镜",0,"",0,0,1,0,0,"金色的面部配饰。","金框作业眼镜"
136,267656,11,200136,0,"黑框作业眼镜",0,"",0,0,1,0,0,"黑色的面部配饰。","黑框作业眼镜"
137,333192,11,200137,0,"白框作业眼镜",0,"",0,0,1,0,0,"白色的面部配饰。","白框作业眼镜"
138,398728,11,200138,0,"灰框作业眼镜",0,"",0,0,1,0,0,"灰色的面部配饰。","灰框作业眼镜"
139,464264,11,200139,0,"红框作业眼镜",0,"",0,0,1,0,0,"红色的面部配饰。","红框作业眼镜"
140,529800,11,200140,0,"蓝框作业眼镜",0,"",0,0,1,0,0,"蓝色的面部配饰。","蓝框作业眼镜"
141,595336,11,200141,0,"绿框作业眼镜",0,"",0,0,1,0,0,"绿色的面部配饰。","绿框作业眼镜"
142,660872,11,200142,0,"铜框作业眼镜",0,"",0,0,1,0,0,"铜色的面部配饰。","铜框作业眼镜"
143,726408,11,200143,0,"紫框作业眼镜",0,"",0,0,1,0,0,"紫色的面部配饰。","紫框作业眼镜"
144,791944,11,200144,0,"棕框作业眼镜",0,"",0,0,1,0,0,"棕色的面部配饰。","棕框作业眼镜"
145,71049,12,200145,0,"黄铜护目镜",0,"",0,0,1,0,0,"基础色的面部配饰。","黄铜护目镜"
146,136585,12,200146,0,"银框黄铜护目镜",0,"",0,0,1,0,0,"银色的面部配饰。","银框黄铜护目镜"
147,202121,12,200147,0,"金框黄铜护目镜",0,"",0,0,1,0,0,"金色的面部配饰。","金框黄铜护目镜"
148,267657,12,200148,0,"黑框黄铜护目镜",0,"",0,0,1,0,0,"黑色的面部配饰。","黑框黄铜护目镜"
149,333193,12,200149,0,"白框黄铜护目镜",0,"",0,0,1,0,0,"白色的面部配饰。","白框黄铜护目镜"
150,398729,12,200150,0,"灰框黄铜护目镜",0,"",0,0,1,0,0,"灰色的面部配饰。","灰框黄铜护目镜"
151,464265,12,200151,0,"红框黄铜护目镜",0,"",0,0,1,0,0,"红色的面部配饰。","红框黄铜护目镜"
152,529801,12,200152,0,"蓝框黄铜护目镜",0,"",0,0,1,0,0,"蓝色的面部配饰。","蓝框黄铜护目镜"
153,595337,12,200153,0,"绿框黄铜护目镜",0,"",0,0,1,0,0,"绿色的面部配饰。","绿框黄铜护目镜"
154,660873,12,200154,0,"铜框黄铜护目镜",0,"",0,0,1,0,0,"铜色的面部配饰。","铜框黄铜护目镜"
155,726409,12,200155,0,"紫框黄铜护目镜",0,"",0,0,1,0,0,"紫色的面部配饰。","紫框黄铜护目镜"
156,791945,12,200156,0,"棕框黄铜护目镜",0,"",0,0,1,0,0,"棕色的面部配饰。","棕框黄铜护目镜"
157,71050,13,200157,0,"下框眼镜",0,"",0,0,1,0,0,"基础色的面部配饰。","下框眼镜"
158,136586,13,200158,0,"银框下框眼镜",0,"",0,0,1,0,0,"银色的面部配饰。","银框下框眼镜"
159,202122,13,200159,0,"金框下框眼镜",0,"",0,0,1,0,0,"金色的面部配饰。","金框下框眼镜"
160,267658,13,200160,0,"黑框下框眼镜",0,"",0,0,1,0,0,"黑色的面部配饰。","黑框下框眼镜"
161,333194,13,200161,0,"白框下框眼镜",0,"",0,0,1,0,0,"白色的面部配饰。","白框下框眼镜"
162,398730,13,200162,0,"灰框下框眼镜",0,"",0,0,1,0,0,"灰色的面部配饰。","灰框下框眼镜"
163,464266,13,200163,0,"红框下框眼镜",0,"",0,0,1,0,0,"红色的面部配饰。","红框下框眼镜"
164,529802,13,200164,0,"蓝框下框眼镜",0,"",0,0,1,0,0,"蓝色的面部配饰。","蓝框下框眼镜"
165,595338,13,200165,0,"绿框下框眼镜",0,"",0,0,1,0,0,"绿色的面部配饰。","绿框下框眼镜"
166,660874,13,200166,0,"铜框下框眼镜",0,"",0,0,1,0,0,"铜色的面部配饰。","铜框下框眼镜"
167,726410,13,200167,0,"紫框下框眼镜",0,"",0,0,1,0,0,"紫色的面部配饰。","紫框下框眼镜"
168,791946,13,200168,0,"棕框下框眼镜",0,"",0,0,1,0,0,"棕色的面部配饰。","棕框下框眼镜"
169,71051,14,200169,0,"椭圆读书眼镜",0,"",0,0,1,0,0,"基础色的面部配饰。","椭圆读书眼镜"
170,136587,14,200170,0,"银框椭圆读书眼镜",0,"",0,0,1,0,0,"银色的面部配饰。","银框椭圆读书眼镜"
171,202123,14,200171,0,"金框椭圆读书眼镜",0,"",0,0,1,0,0,"金色的面部配饰。","金框椭圆读书眼镜"
172,267659,14,200172,0,"黑框椭圆读书眼镜",0,"",0,0,1,0,0,"黑色的面部配饰。","黑框椭圆读书眼镜"
173,333195,14,200173,0,"白框椭圆读书眼镜",0,"",0,0,1,0,0,"白色的面部配饰。","白框椭圆读书眼镜"
174,398731,14,200174,0,"灰框椭圆读书眼镜",0,"",0,0,1,0,0,"灰色的面部配饰。","灰框椭圆读书眼镜"
175,464267,14,200175,0,"红框椭圆读书眼镜",0,"",0,0,1,0,0,"红色的面部配饰。","红框椭圆读书眼镜"
176,529803,14,200176,0,"蓝框椭圆读书眼镜",0,"",0,0,1,0,0,"蓝色的面部配饰。","蓝框椭圆读书眼镜"
177,595339,14,200177,0,"绿框椭圆读书眼镜",0,"",0,0,1,0,0,"绿色的面部配饰。","绿框椭圆读书眼镜"
178,660875,14,200178,0,"铜框椭圆读书眼镜",0,"",0,0,1,0,0,"铜色的面部配饰。","铜框椭圆读书眼镜"
179,726411,14,200179,0,"紫框椭圆读书眼镜",0,"",0,0,1,0,0,"紫色的面部配饰。","紫框椭圆读书眼镜"
180,791947,14,200180,0,"棕框椭圆读书眼镜",0,"",0,0,1,0,0,"棕色的面部配饰。","棕框椭圆读书眼镜"
181,71052,15,200181,0,"典雅无框眼镜",0,"",0,0,1,0,0,"基础色的面部配饰。","典雅无框眼镜"
182,136588,15,200182,0,"银框典雅无框眼镜",0,"",0,0,1,0,0,"银色的面部配饰。","银框典雅无框眼镜"
183,202124,15,200183,0,"金框典雅无框眼镜",0,"",0,0,1,0,0,"金色的面部配饰。","金框典雅无框眼镜"
184,267660,15,200184,0,"黑框典雅无框眼镜",0,"",0,0,1,0,0,"黑色的面部配饰。","黑框典雅无框眼镜"
185,333196,15,200185,0,"白框典雅无框眼镜",0,"",0,0,1,0,0,"白色的面部配饰。","白框典雅无框眼镜"
186,398732,15,200186,0,"灰框典雅无框眼镜",0,"",0,0,1,0,0,"灰色的面部配饰。","灰框典雅无框眼镜"
187,464268,15,200187,0,"红框典雅无框眼镜",0,"",0,0,1,0,0,"红色的面部配饰。","红框典雅无框眼镜"
188,529804,15,200188,0,"蓝框典雅无框眼镜",0,"",0,0,1,0,0,"蓝色的面部配饰。","蓝框典雅无框眼镜"
189,595340,15,200189,0,"绿框典雅无框眼镜",0,"",0,0,1,0,0,"绿色的面部配饰。","绿框典雅无框眼镜"
190,660876,15,200190,0,"铜框典雅无框眼镜",0,"",0,0,1,0,0,"铜色的面部配饰。","铜框典雅无框眼镜"
191,726412,15,200191,0,"紫框典雅无框眼镜",0,"",0,0,1,0,0,"紫色的面部配饰。","紫框典雅无框眼镜"
192,791948,15,200192,0,"棕框典雅无框眼镜",0,"",0,0,1,0,0,"棕色的面部配饰。","棕框典雅无框眼镜"
193,71053,16,200193,0,"猫眼眼镜",0,"",0,0,1,0,0,"基础色的面部配饰。","猫眼眼镜"
194,136589,16,200194,0,"银框猫眼眼镜",0,"",0,0,1,0,0,"银色的面部配饰。","银框猫眼眼镜"
195,202125,16,200195,0,"金框猫眼眼镜",0,"",0,0,1,0,0,"金色的面部配饰。","金框猫眼眼镜"
196,267661,16,200196,0,"黑框猫眼眼镜",0,"",0,0,1,0,0,"黑色的面部配饰。","黑框猫眼眼镜"
197,333197,16,200197,0,"白框猫眼眼镜",0,"",0,0,1,0,0,"白色的面部配饰。","白框猫眼眼镜"
198,398733,16,200198,0,"灰框猫眼眼镜",0,"",0,0,1,0,0,"灰色的面部配饰。","灰框猫眼眼镜"
199,464269,16,200199,0,"红框猫眼眼镜",0,"",0,0,1,0,0,"红色的面部配饰。","红框猫眼眼镜"
200,529805,16,200200,0,"蓝框猫眼眼镜",0,"",0,0,1,0,0,"蓝色的面部配饰。","蓝框猫眼眼镜"
201,595341,16,200201,0,"绿框猫眼眼镜",0,"",0,0,1,0,0,"绿色的面部配饰。","绿框猫眼眼镜"
202,660877,16,200202,0,"铜框猫眼眼镜",0,"",0,0,1,0,0,"铜色的面部配饰。","铜框猫眼眼镜"
203,726413,16,200203,0,"紫框猫眼眼镜",0,"",0,0,1,0,0,"紫色的面部配饰。","紫框猫眼眼镜"
204,791949,16,200204,0,"棕框猫眼眼镜",0,"",0,0,1,0,0,"棕色的面部配饰。","棕框猫眼眼镜"
205,71054,17,200205,0,"窄框眼镜",0,"",0,0,1,0,0,"基础色的面部配饰。","窄框眼镜"
206,136590,17,200206,0,"银框窄框眼镜",0,"",0,0,1,0,0,"银色的面部配饰。","银框窄框眼镜"
207,202126,17,200207,0,"金框窄框眼镜",0,"",0,0,1,0,0,"金色的面部配饰。","金框窄框眼镜"
208,267662,17,200208,0,"黑框窄框眼镜",0,"",0,0,1,0,0,"黑色的面部配饰。","黑框窄框眼镜"
209,333198,17,200209,0,"白框窄框眼镜",0,"",0,0,1,0,0,"白色的面部配饰。","白框窄框眼镜"
210,398734,17,200210,0,"灰框窄框眼镜",0,"",0,0,1,0,0,"灰色的面部配饰。","灰框窄框眼镜"
211,464270,17,200211,0,"红框窄框眼镜",0,"",0,0,1,0,0,"红色的面部配饰。","红框窄框眼镜"
212,529806,17,200212,0,"蓝框窄框眼镜",0,"",0,0,1,0,0,"蓝色的面部配饰。","蓝框窄框眼镜"
213,595342,17,200213,0,"绿框窄框眼镜",0,"",0,0,1,0,0,"绿色的面部配饰。","绿框窄框眼镜"
214,660878,17,200214,0,"铜框窄框眼镜",0,"",0,0,1,0,0,"铜色的面部配饰。","铜框窄框眼镜"
215,726414,17,200215,0,"紫框窄框眼镜",0,"",0,0,1,0,0,"紫色的面部配饰。","紫框窄框眼镜"
216,791950,17,200216,0,"棕框窄框眼镜",0,"",0,0,1,0,0,"棕色的面部配饰。","棕框窄框眼镜"
217,71055,18,200217,0,"彩色护目镜",0,"",0,0,1,0,0,"基础色的面部配饰。","彩色护目镜"
218,136591,18,200218,0,"银框彩色护目镜",0,"",0,0,1,0,0,"银色的面部配饰。","银框彩色护目镜"
219,202127,18,200219,0,"金框彩色护目镜",0,"",0,0,1,0,0,"金色的面部配饰。","金框彩色护目镜"
220,267663,18,200220,0,"黑框彩色护目镜",0,"",0,0,1,0,0,"黑色的面部配饰。","黑框彩色护目镜"
221,333199,18,200221,0,"白框彩色护目镜",0,"",0,0,1,0,0,"白色的面部配饰。","白框彩色护目镜"
222,398735,18,200222,0,"灰框彩色护目镜",0,"",0,0,1,0,0,"灰色的面部配饰。","灰框彩色护目镜"
223,464271,18,200223,0,"红框彩色护目镜",0,"",0,0,1,0,0,"红色的面部配饰。","红框彩色护目镜"
224,529807,18,200224,0,"蓝框彩色护目镜",0,"",0,0,1,0,0,"蓝色的面部配饰。","蓝框彩色护目镜"
225,595343,18,200225,0,"绿框彩色护目镜",0,"",0,0,1,0,0,"绿色的面部配饰。","绿框彩色护目镜"
