key,0,1,2,3,4,5
16,60,2089,112205,16,"挑战索菲娅歼殛战","听说你们成功讨伐了女神索菲娅，但是战斗还远没有结束。接下来就请以强化后的木人为对手继续进行训练吧！"
17,60,2089,112206,17,"挑战亚历山大机神城天动之章","终于要前往亚历山大的最终决战之地了啊。我们能为你做的就只有准备更加坚固的木人让你训练……接下来看你的了！"
18,60,2089,112207,18,"挑战亚历山大零式机神城天动之章1","你们解决了亚历山大这一大事件，太让人佩服了！为了对你解除了龙堡内陆低地的危机一事表示感谢，我们制作了最强的木人给你。请务必一试身手！"
19,60,2089,112208,19,"挑战亚历山大零式机神城天动之章2","你们解决了亚历山大这一大事件，太让人佩服了！为了对你解除了龙堡内陆低地的危机一事表示感谢，我们制作了最强的木人给你。请务必一试身手！"
20,60,2089,112209,20,"挑战亚历山大零式机神城天动之章3","你们解决了亚历山大这一大事件，太让人佩服了！为了对你解除了龙堡内陆低地的危机一事表示感谢，我们制作了最强的木人给你。请务必一试身手！"
21,60,2089,112210,21,"挑战亚历山大零式机神城天动之章4","你们解决了亚历山大这一大事件，太让人佩服了！为了对你解除了龙堡内陆低地的危机一事表示感谢，我们制作了最强的木人给你。请务必一试身手！"
22,60,2089,112211,22,"挑战祖尔宛歼殛战","听说你们成功讨伐了鬼神祖尔宛，但是还远远不能安心。接下来就请以强化后的木人为对手继续进行训练，挑战究极的强度吧！"
23,70,2628,112247,23,"挑战神龙歼灭战","阿拉米格的解放者啊，你们推翻了芝诺斯·耶·加尔乌斯的暴政，甚至消灭了神龙！为表感谢，我们制作了特别的木人给你。今后你还会越走越远，就请以特制的木人为对手继续进行训练，来迎接更多的冒险吧！"
24,70,2628,112249,24,"挑战吉祥天女歼殛战","听说打倒阿难陀族召唤出的美神吉祥天女的人又是你啊！但是，如果那个蛮神得到了登峰造极的力量又该如何呢？我们设想了这种最糟糕的事态，对木人进行了强化。请务必一试身手！"
25,70,2628,112248,25,"挑战须佐之男歼殛战","听说你们在遥远东方的海洋，也成功讨伐了蛮神啊！但是，如果那个须佐之男得到了登峰造极的力量又该如何呢？我们设想了这种最紧急的事态，对木人进行了强化。请务必一试身手！"
26,70,2628,112250,26,"挑战欧米茄德尔塔幻境","溢出诡异颜色液体的呵欠洞……听说你们已经开始着手调查里面的情况！为了能够助你一臂之力，在加隆德炼铁厂超高能力新人的帮助下，我进一步改良了木人。请你一定要试一试！"
27,70,2628,112251,27,"挑战欧米茄零式德尔塔幻境1","听说你为了解决欧米茄在呵欠洞引发的事件在德尔塔幻境拼死战斗，我们十分感谢！为了守护基拉巴尼亚的和平，在加隆德炼铁厂的帮助下，我们改进了木人，请用它来一试身手吧！"
28,70,2628,112252,28,"挑战欧米茄零式德尔塔幻境2","听说你为了解决欧米茄在呵欠洞引发的事件在德尔塔幻境拼死战斗，我们十分感谢！为了守护基拉巴尼亚的和平，在加隆德炼铁厂的帮助下，我们改进了木人，请用它来一试身手吧！"
29,70,2628,112253,29,"挑战欧米茄零式德尔塔幻境3","听说你为了解决欧米茄在呵欠洞引发的事件在德尔塔幻境拼死战斗，我们十分感谢！为了守护基拉巴尼亚的和平，在加隆德炼铁厂的帮助下，我们改进了木人，请用它来一试身手吧！"
30,70,2628,112254,30,"挑战欧米茄零式德尔塔幻境4","听说你为了解决欧米茄在呵欠洞引发的事件在德尔塔幻境拼死战斗，我们十分感谢！为了守护基拉巴尼亚的和平，在加隆德炼铁厂的帮助下，我们改进了木人，请用它来一试身手吧！"
31,70,2628,112260,31,"挑战神龙梦幻歼灭战","在阿拉米格上空展开的与神龙的决战，现已成为传说。身为传说缔造者的你是否想要挑战更高的境界？为了这样的你，我改进了木人，请用它来一试身手吧！"
32,70,2628,112277,32,"挑战欧米茄西格玛幻境","加隆德炼铁厂身穿红衣的超高能力新人为正在调查呵欠洞的你进一步改良了木人，并希望你能通过木人训练变得更强。我最初还觉得他很可疑，没想到他却是如此体贴的一个人。为了回报他的好意，请你一定要试一试！"
33,70,2628,112278,33,"挑战欧米茄零式西格玛幻境1","我从加隆德炼铁厂分公司的员工那里听说你在西格玛幻境拼死战斗，遭遇了无数的强敌。为了守护基拉巴尼亚的和平，我们也强化了木人。请尽情的施展自己的实力吧！"
34,70,2628,112279,34,"挑战欧米茄零式西格玛幻境2","我从加隆德炼铁厂分公司的员工那里听说你在西格玛幻境拼死战斗，遭遇了无数的强敌。为了守护基拉巴尼亚的和平，我们也强化了木人。请尽情的施展自己的实力吧！"
35,70,2628,112280,35,"挑战欧米茄零式西格玛幻境3","我从加隆德炼铁厂分公司的员工那里听说你在西格玛幻境拼死战斗，遭遇了无数的强敌。为了守护基拉巴尼亚的和平，我们也强化了木人。请尽情的施展自己的实力吧！"
36,70,2628,112281,36,"挑战欧米茄零式西格玛幻境4","我从加隆德炼铁厂分公司的员工那里听说你在西格玛幻境拼死战斗，遭遇了无数的强敌。为了守护基拉巴尼亚的和平，我们也强化了木人。请尽情的施展自己的实力吧！"
37,70,2628,112276,37,"挑战白虎诗魂战","听说你在东方也立了大功啊。拂晓血盟的塔塔露小姐特别委托我们，为拥有超越了白虎之战实力的你，准备了新的强化木人。请你一定要试一试！"
38,70,2628,112293,38,"挑战月读幽夜歼灭战","我听说有人在多玛成功进行了请神，居然召唤出了名为夜神月读的蛮神。虽然你平安将其讨伐了，但我一想到她有可能变得更强后再次被召唤出来就吓得睡不着觉。所以我特地不眠不休为你制作了这个强化型木人。一定要试试啊！"
39,70,2628,112330,39,"挑战朱雀诗魂战","我又接到了来自拂晓的塔塔露小姐的委托。你已经战胜了四圣兽的朱雀，为此塔塔露小姐希望我能给你准备手感更好的木人。现在已经准备好了，请务必来试试！"
40,70,2628,112325,40,"挑战欧米茄阿尔法幻境","那个加隆德炼铁厂的超高能力新人给我拿来了木人的强化方案的设计图。要去呵欠洞挑战最终决战的话，希望你能做好训练，不要让自己后悔。那个红衣服的男人似乎很想要你赢得胜利。为了他也希望你能利用木人勤勉训练！"
41,70,2628,112326,41,"挑战欧米茄零式阿尔法幻境1","我从加隆德炼铁厂分公司的员工那里听说，你赢得了呵欠洞的决战，从危机中拯救了基拉巴尼亚……不，应该说是拯救了整个艾欧泽亚。我想向你表达谢意，思来想去还是觉得给你准备强化了的木人是最好的。来吧，尽情测试自己的实力吧！"
42,70,2628,112327,42,"挑战欧米茄零式阿尔法幻境2","我从加隆德炼铁厂分公司的员工那里听说，你赢得了呵欠洞的决战，从危机中拯救了基拉巴尼亚……不，应该说是拯救了整个艾欧泽亚。我想向你表达谢意，思来想去还是觉得给你准备强化了的木人是最好的。来吧，尽情测试自己的实力吧！"
43,70,2628,112328,43,"挑战欧米茄零式阿尔法幻境3","我从加隆德炼铁厂分公司的员工那里听说，你赢得了呵欠洞的决战，从危机中拯救了基拉巴尼亚……不，应该说是拯救了整个艾欧泽亚。我想向你表达谢意，思来想去还是觉得给你准备强化了的木人是最好的。来吧，尽情测试自己的实力吧！"
44,70,2628,112329,44,"挑战欧米茄零式阿尔法幻境4","我从加隆德炼铁厂分公司的员工那里听说，你赢得了呵欠洞的决战，从危机中拯救了基拉巴尼亚……不，应该说是拯救了整个艾欧泽亚。我想向你表达谢意，思来想去还是觉得给你准备强化了的木人是最好的。来吧，尽情测试自己的实力吧！"
45,70,2628,112341,45,"挑战青龙诗魂战","我又接到了拂晓血盟塔塔露小姐的委托，这次她委托我们为战胜了四圣兽之青龙的你准备一个更加耐打的木人，于是我们这边的匠人全体出动将木人好好强化了一番！请你务必来感受一下！"
46,80,3101,112370,46,"挑战哈迪斯歼灭战","我们为暗之战士准备了特制的木人。既然是为被光明吞噬的诺弗兰特夺回黑夜的猛士用于训练的东西，那自然得具备足够的实力才行。请一定要试试看！"
47,80,3101,112369,47,"挑战无瑕灵君歼殛战","曾经支配游末邦的元首沃斯里大王。虽然大家都知道他拥有操纵食罪灵的能力，却没想到他就是灵光卫本尊。为了打倒过无瑕灵君的你，我特地对木人进行了强化。请一定要试试看！"
48,80,3101,112368,48,"挑战缇坦妮雅歼殛战","听说支配过妖灵之乡伊尔美格的妖灵王缇坦妮雅曾经化身成了灵光卫，而你居然将这统领众多妖灵的强大灵光卫打败了！为此我再次对木人进行了强化，请你一定要试试看！"
49,80,3101,112371,49,"挑战伊甸觉醒之章","我听常来游末邦的鼹灵族商人说你开始了对空无大地的调查。为此我专门调整了一下训练用木人，希望能稍微帮上你的忙！"
50,80,3101,112364,50,"挑战伊甸零式觉醒之章1","我听鼹灵族商人说你正在为了让属性之力回归空无大地而展开行动，而且已经顺利激活了水属性和土属性之力。我这边也将木人改良了一下为你庆祝，希望能帮上你的忙！"
51,80,3101,112365,51,"挑战伊甸零式觉醒之章2","我听鼹灵族商人说你正在为了让属性之力回归空无大地而展开行动，而且已经顺利激活了水属性和土属性之力。我这边也将木人改良了一下为你庆祝，希望能帮上你的忙！"
52,80,3101,112366,52,"挑战伊甸零式觉醒之章3","我听鼹灵族商人说你正在为了让属性之力回归空无大地而展开行动，而且已经顺利激活了水属性和土属性之力。我这边也将木人改良了一下为你庆祝，希望能帮上你的忙！"
53,80,3101,112367,53,"挑战伊甸零式觉醒之章4","我听鼹灵族商人说你正在为了让属性之力回归空无大地而展开行动，而且已经顺利激活了水属性和土属性之力。我这边也将木人改良了一下为你庆祝，希望能帮上你的忙！"
54,80,3101,112377,54,"挑战哈迪斯孤念歼灭战","为了伟大的暗之战士，我们再次强化了木人。毕竟对于和强敌决战深海，最终为诺弗兰特取回了黑夜的猛士来说，至今的木人强度肯定已经跟不上了。希望它能帮你做好迎接今后战斗的准备。"
55,80,3101,112398,55,"挑战红宝石神兵狂想作战","说来真是奇妙，我前两天不知为何梦到了你在和一个红宝石色的巨人战斗！虽然不知道是仙子族的恶作剧还是别的什么原因导致我做了这个梦，但我受到它的启发后，将木人又强化了一番！请你务必一试！"
56,80,3101,112393,56,"挑战伊甸共鸣之章","我听鼹灵族商人说你又开始了对空无大地的调查。为此我专门调整了一下训练用木人，希望能帮你热热身！"
57,80,3101,112394,57,"挑战伊甸零式共鸣之章1","我听鼹灵族商人说了你在空无大地的表现，听说你已经将六种属性全部激活了！为了表彰你的壮举，我将木人又好好强化了一番。请你务必来试一试！"
58,80,3101,112395,58,"挑战伊甸零式共鸣之章2","我听鼹灵族商人说了你在空无大地的表现，听说你已经将六种属性全部激活了！为了表彰你的壮举，我将木人又好好强化了一番。请你务必来试一试！"
59,80,3101,112396,59,"挑战伊甸零式共鸣之章3","我听鼹灵族商人说了你在空无大地的表现，听说你已经将六种属性全部激活了！为了表彰你的壮举，我将木人又好好强化了一番。请你务必来试一试！"
60,80,3101,112397,60,"挑战伊甸零式共鸣之章4","我听鼹灵族商人说了你在空无大地的表现，听说你已经将六种属性全部激活了！为了表彰你的壮举，我将木人又好好强化了一番。请你务必来试一试！"
