key,0,1,2,3,4,5,6,7
42,0,0,0,0,0,0,0,""
43,0,0,0,0,0,0,0,""
44,192701,82093,4,319,0,0,2500,"巴哈姆特绝境战"
45,192702,82093,4,320,0,0,2501,"究极神兵绝境战"
46,192703,82093,4,321,0,0,2502,"亚历山大绝境战"
47,192704,82093,4,322,0,0,2503,"幻想龙诗绝境战"
48,192412,82093,5,323,0,0,3209,"第2赛季水晶冲突：王者"
49,192413,82093,5,324,0,0,3210,"第2赛季水晶冲突：勇者"
50,192414,82093,5,325,0,0,3211,"第2赛季水晶冲突：获奖者"
51,192415,82093,5,326,0,0,3217,"第2赛季水晶冲突：青铜"
52,192416,82093,5,327,0,0,3216,"第2赛季水晶冲突：白银"
53,192417,82093,5,328,0,0,3215,"第2赛季水晶冲突：黄金"
54,192418,82093,5,329,0,0,3214,"第2赛季水晶冲突：白金"
55,192419,82093,5,330,0,0,3213,"第2赛季水晶冲突：钻石"
56,192420,82093,5,331,0,0,3212,"第2赛季水晶冲突：水晶"
57,192421,82093,5,332,0,0,3218,"第3赛季水晶冲突：王者"
58,192422,82093,5,333,0,0,3219,"第3赛季水晶冲突：勇者"
59,192423,82093,5,334,0,0,3220,"第3赛季水晶冲突：获奖者"
60,192424,82093,5,335,0,0,3226,"第3赛季水晶冲突：青铜"
61,192425,82093,5,336,0,0,3225,"第3赛季水晶冲突：白银"
62,192426,82093,5,337,0,0,3224,"第3赛季水晶冲突：黄金"
63,192427,82093,5,338,0,0,3223,"第3赛季水晶冲突：白金"
64,192428,82093,5,339,0,0,3222,"第3赛季水晶冲突：钻石"
65,192429,82093,5,340,0,0,3221,"第3赛季水晶冲突：水晶"
66,192430,82093,5,341,0,0,3002,"水晶冲突：蓝色"
67,192431,82093,5,342,0,0,3003,"水晶冲突：红色"
68,192705,82093,4,343,0,0,2400,"多变迷宫：希拉狄哈水道"
69,192966,82093,3,344,0,0,2315,"友好部族任务：奥密克戎族"
70,192601,82093,9,346,0,0,1000,"国旗：利姆萨·罗敏萨"
71,192602,82093,9,346,0,0,1001,"国旗：格里达尼亚"
72,192603,82093,9,346,0,0,1002,"国旗：乌尔达哈"
73,192015,82093,1,1,0,0,3,"花饰"
74,192016,82093,1,1,0,0,21,"气泡"
75,192019,82093,1,1,0,0,30,"粒子"
76,192018,82093,7,347,0,0,31,"音符"
77,192012,82093,1,1,0,0,20,"命名日"
78,192013,82093,1,1,0,0,19,"新人"
79,192014,82093,1,1,0,0,33,"光泽"
80,192017,82093,1,1,0,0,34,"玫瑰"
81,192432,82093,5,409,0,0,3227,"第4赛季水晶冲突：王者"
82,192433,82093,5,410,0,0,3228,"第4赛季水晶冲突：勇者"
83,192434,82093,5,411,0,0,3229,"第4赛季水晶冲突：获奖者"
84,192440,82093,5,412,0,0,3230,"第4赛季水晶冲突：水晶"
85,192439,82093,5,413,0,0,3231,"第4赛季水晶冲突：钻石"
86,192438,82093,5,414,0,0,3232,"第4赛季水晶冲突：白金"
87,192437,82093,5,415,0,0,3233,"第4赛季水晶冲突：黄金"
88,192436,82093,5,416,0,0,3234,"第4赛季水晶冲突：白银"
89,192435,82093,5,417,0,0,3235,"第4赛季水晶冲突：青铜"
90,192441,82093,5,418,0,0,3236,"第5赛季水晶冲突：王者"
91,192442,82093,5,419,0,0,3237,"第5赛季水晶冲突：勇者"
92,192443,82093,5,420,0,0,3238,"第5赛季水晶冲突：获奖者"
93,192449,82093,5,421,0,0,3239,"第5赛季水晶冲突：水晶"
94,192448,82093,5,422,0,0,3240,"第5赛季水晶冲突：钻石"
95,192447,82093,5,423,0,0,3241,"第5赛季水晶冲突：白金"
96,192446,82093,5,424,0,0,3242,"第5赛季水晶冲突：黄金"
97,192445,82093,5,425,0,0,3243,"第5赛季水晶冲突：白银"
98,192444,82093,5,426,0,0,3244,"第5赛季水晶冲突：青铜"
99,192450,82093,5,427,0,0,3004,"猎隼阵营"
100,192451,82093,5,428,0,0,3005,"渡鸦阵营"
101,192962,82093,3,429,0,0,2311,"友好部族任务：仙子族"
102,192963,82093,3,430,0,0,2312,"友好部族任务：奇塔利族"
103,192964,82093,3,431,0,0,2313,"友好部族任务：矮人族"
104,192965,82093,3,432,0,0,2314,"友好部族任务：悌阳象族"
105,192967,82093,3,433,0,0,2316,"友好部族任务：兔兔族"
106,192706,82093,4,434,0,0,2504,"欧米茄绝境验证战"
107,192711,82093,4,465,0,0,2354,"深层迷宫：正统优雷卡1"
108,192712,82093,4,466,0,0,2355,"深层迷宫：正统优雷卡2"
109,192713,82093,8,468,0,0,2340,"开拓无人岛1"
110,192714,82093,8,469,0,0,2341,"开拓无人岛2"
111,192452,82093,5,502,0,0,3245,"第6赛季水晶冲突：王者"
112,192453,82093,5,503,0,0,3246,"第6赛季水晶冲突：勇者"
113,192454,82093,5,504,0,0,3247,"第6赛季水晶冲突：获奖者"
114,192460,82093,5,505,0,0,3248,"第6赛季水晶冲突：水晶"
115,192459,82093,5,506,0,0,3249,"第6赛季水晶冲突：钻石"
116,192458,82093,5,507,0,0,3250,"第6赛季水晶冲突：白金"
117,192457,82093,5,508,0,0,3251,"第6赛季水晶冲突：黄金"
118,192456,82093,5,509,0,0,3252,"第6赛季水晶冲突：白银"
119,192455,82093,5,510,0,0,3253,"第6赛季水晶冲突：青铜"
120,192461,82093,5,511,0,0,3254,"第7赛季水晶冲突：王者"
121,192462,82093,5,512,0,0,3255,"第7赛季水晶冲突：勇者"
122,192463,82093,5,513,0,0,3256,"第7赛季水晶冲突：获奖者"
123,192469,82093,5,514,0,0,3257,"第7赛季水晶冲突：水晶"
124,192468,82093,5,515,0,0,3258,"第7赛季水晶冲突：钻石"
125,192467,82093,5,516,0,0,3259,"第7赛季水晶冲突：白金"
126,192466,82093,5,517,0,0,3260,"第7赛季水晶冲突：黄金"
127,192465,82093,5,518,0,0,3261,"第7赛季水晶冲突：白银"
128,192464,82093,5,519,0,0,3262,"第7赛季水晶冲突：青铜"
129,192470,82093,5,520,0,0,3006,"东方恶鬼面具"
130,192471,82093,5,521,0,0,3007,"东方老翁面具"
131,192960,82093,3,524,0,0,2308,"友好部族任务：甲人族"
132,192959,82093,3,525,0,0,2309,"友好部族任务：阿难陀族"
133,192961,82093,3,526,0,0,2310,"友好部族任务：鲶鱼精族"
134,192320,82093,2,522,0,0,2021,"青魔法师"
135,192715,82093,7,523,0,0,3950,"10周年纪念"
136,192716,82093,4,528,0,0,2401,"多变迷宫：六根山"
137,192717,82093,8,529,0,0,2342,"海钓爱好者"
138,192718,82093,8,530,0,0,2343,"愿者上钩"
139,192719,82093,8,531,0,0,2350,"运筹帷幄"
140,192490,82093,5,578,0,0,3008,"角力学校"
141,192491,82093,5,579,0,0,3009,"九霄云上"
142,192472,82093,5,580,0,0,3263,"第8赛季水晶冲突：王者"
143,192473,82093,5,581,0,0,3264,"第8赛季水晶冲突：勇者"
144,192474,82093,5,582,0,0,3265,"第8赛季水晶冲突：获奖者"
145,192480,82093,5,583,0,0,3266,"第8赛季水晶冲突：水晶"
146,192479,82093,5,584,0,0,3267,"第8赛季水晶冲突：钻石"
147,192478,82093,5,585,0,0,3268,"第8赛季水晶冲突：白金"
148,192477,82093,5,586,0,0,3269,"第8赛季水晶冲突：黄金"
149,192476,82093,5,587,0,0,3270,"第8赛季水晶冲突：白银"
150,192475,82093,5,588,0,0,3271,"第8赛季水晶冲突：青铜"
151,192481,82093,5,589,0,0,3272,"第9赛季水晶冲突：王者"
152,192482,82093,5,590,0,0,3273,"第9赛季水晶冲突：勇者"
153,192483,82093,5,591,0,0,3274,"第9赛季水晶冲突：获奖者"
154,192489,82093,5,592,0,0,3275,"第9赛季水晶冲突：水晶"
155,192488,82093,5,593,0,0,3276,"第9赛季水晶冲突：钻石"
156,192487,82093,5,594,0,0,3277,"第9赛季水晶冲突：白金"
157,192486,82093,5,595,0,0,3278,"第9赛季水晶冲突：黄金"
158,192485,82093,5,596,0,0,3279,"第9赛季水晶冲突：白银"
159,192484,82093,5,597,0,0,3280,"第9赛季水晶冲突：青铜"
160,192492,82093,5,598,0,0,3281,"第10赛季水晶冲突：王者"
161,192493,82093,5,599,0,0,3282,"第10赛季水晶冲突：勇者"
162,192494,82093,5,600,0,0,3283,"第10赛季水晶冲突：获奖者"
163,192500,82093,5,601,0,0,3284,"第10赛季水晶冲突：水晶"
164,192499,82093,5,602,0,0,3285,"第10赛季水晶冲突：钻石"
165,192498,82093,5,603,0,0,3286,"第10赛季水晶冲突：白金"
166,192497,82093,5,604,0,0,3287,"第10赛季水晶冲突：黄金"
167,192496,82093,5,605,0,0,3288,"第10赛季水晶冲突：白银"
168,192495,82093,5,606,0,0,3289,"第10赛季水晶冲突：青铜"
169,192956,82093,3,567,0,0,2305,"友好部族任务：瓦努族"
170,192957,82093,3,568,0,0,2306,"友好部族任务：骨颌族"
171,192958,82093,3,569,0,0,2307,"友好部族任务：莫古力族"
172,192722,82093,3,572,0,0,2252,"艾欧泽亚神话：哈罗妮"
173,192723,82093,3,572,0,0,2253,"艾欧泽亚神话：梅茵菲娜"
174,192724,82093,3,572,0,0,2254,"艾欧泽亚神话：沙利亚克"
175,192725,82093,3,572,0,0,2255,"艾欧泽亚神话：妮美雅"
176,192726,82093,3,572,0,0,2256,"艾欧泽亚神话：利姆莱茵"
177,192727,82093,3,572,0,0,2257,"艾欧泽亚神话：奥修昂"
178,192728,82093,3,572,0,0,2258,"艾欧泽亚神话：比尔格"
179,192729,82093,3,572,0,0,2259,"艾欧泽亚神话：拉尔戈"
180,192730,82093,3,572,0,0,2260,"艾欧泽亚神话：阿泽玛"
181,192731,82093,3,572,0,0,2261,"艾欧泽亚神话：纳尔札尔"
182,192732,82093,3,572,0,0,2262,"艾欧泽亚神话：诺菲卡"
183,192733,82093,3,572,0,0,2263,"艾欧泽亚神话：阿尔基克"
184,192734,82093,4,574,0,0,2402,"多变迷宫：阿罗阿罗岛"
185,192720,82093,8,570,0,0,2351,"天书奇谈"
186,192721,82093,8,571,0,0,2352,"幻巧拼图"
187,192735,82093,7,575,0,0,3951,"金碟巨豆中心1"
188,192736,82093,7,576,0,0,3952,"金碟巨豆中心2"
189,192737,82093,7,577,0,0,3953,"金碟巨豆中心3"
190,192738,82093,7,607,0,0,3954,"妖怪手表"
191,192321,82093,2,681,0,0,2013,"蝰蛇剑士"
192,192322,82093,2,682,0,0,2020,"绘灵法师"
193,192501,82093,5,683,0,0,3010,"火山之心"
194,192502,82093,5,684,0,0,3011,"机关大殿"
195,192503,82093,5,685,0,0,3290,"第11赛季水晶冲突：王者"
196,192504,82093,5,686,0,0,3291,"第11赛季水晶冲突：勇者"
197,192505,82093,5,687,0,0,3292,"第11赛季水晶冲突：获奖者"
198,192511,82093,5,688,0,0,3293,"第11赛季水晶冲突：水晶"
199,192510,82093,5,689,0,0,3294,"第11赛季水晶冲突：钻石"
200,192509,82093,5,690,0,0,3295,"第11赛季水晶冲突：白金"
201,192508,82093,5,691,0,0,3296,"第11赛季水晶冲突：黄金"
202,192507,82093,5,692,0,0,3297,"第11赛季水晶冲突：白银"
203,192506,82093,5,693,0,0,3298,"第11赛季水晶冲突：青铜"
204,192954,82093,3,694,0,0,2302,"友好部族任务：地灵族"
205,192952,82093,3,695,0,0,2301,"友好部族任务：妖精族"
206,192951,82093,3,696,0,0,2300,"友好部族任务：蜥蜴人族"
207,192955,82093,3,697,0,0,2303,"友好部族任务：鱼人族"
208,192953,82093,3,698,0,0,2304,"友好部族任务：鸟人族"
209,192662,82093,9,701,0,0,1036,"图莱尤拉1"
210,192663,82093,9,702,0,0,1037,"图莱尤拉2"
211,192664,82093,9,699,0,0,1038,"九号解决方案1"
212,192665,82093,9,700,0,0,1039,"九号解决方案2"
213,192512,82093,5,756,0,0,3013,"尘封秘岩"
214,192513,82093,5,757,0,0,3012,"赤土红沙"
215,192514,82093,5,758,0,0,3299,"第12赛季水晶冲突：王者"
216,192515,82093,5,759,0,0,3300,"第12赛季水晶冲突：勇者"
217,192516,82093,5,760,0,0,3301,"第12赛季水晶冲突：获奖者"
218,192522,82093,5,761,0,0,3302,"第12赛季水晶冲突：水晶"
219,192521,82093,5,762,0,0,3303,"第12赛季水晶冲突：钻石"
220,192520,82093,5,763,0,0,3304,"第12赛季水晶冲突：白金"
221,192519,82093,5,764,0,0,3305,"第12赛季水晶冲突：黄金"
222,192518,82093,5,765,0,0,3306,"第12赛季水晶冲突：白银"
223,192517,82093,5,766,0,0,3307,"第12赛季水晶冲突：青铜"
224,192968,82093,3,767,0,0,2317,"友好部族任务：佩鲁佩鲁族"
225,192654,82093,9,768,0,0,1020,"伊修加德1"
226,192672,82093,9,769,0,0,1021,"伊修加德2"
227,192655,82093,9,770,0,0,1022,"田园郡1"
228,192673,82093,9,771,0,0,1023,"田园郡2"
229,192656,82093,9,772,0,0,1024,"黄金港1"
230,192668,82093,9,773,0,0,1025,"黄金港2"
231,192657,82093,9,774,0,0,1026,"神拳痕1"
232,192669,82093,9,775,0,0,1027,"神拳痕2"
233,192658,82093,9,776,0,0,1028,"水晶都1"
234,192670,82093,9,777,0,0,1029,"水晶都2"
235,192659,82093,9,778,0,0,1030,"游末邦1"
236,192671,82093,9,779,0,0,1031,"游末邦2"
237,192660,82093,9,780,0,0,1032,"旧萨雷安1"
238,192666,82093,9,781,0,0,1033,"旧萨雷安2"
239,192661,82093,9,782,0,0,1034,"拉札罕1"
240,192667,82093,9,783,0,0,1035,"拉札罕2"
241,0,0,0,0,0,0,0,""
242,0,0,0,0,0,0,0,""
243,0,0,0,0,0,0,0,""
244,0,0,0,0,0,0,0,""
245,0,0,0,0,0,0,0,""
246,0,0,0,0,0,0,0,""
247,0,0,0,0,0,0,0,""
248,0,0,0,0,0,0,0,""
249,0,0,0,0,0,0,0,""
250,0,0,0,0,0,0,0,""
