key,0,1,2,3,4,5,6,7,8,9,10
88,4,5,0,-1,0,0,0,"使用诱引香陷阱引来鲁南缇希并将其打倒","这里是艾因哈特管制台……
已确认完成探索任务第一阶段。","我想继续委托各位冒险者驱除危险生物，
请在下一个目标地点使用诱引香陷阱引来目标并将其打倒。","另外，在执行任务的过程中，
也希望你们能够在目标地区附近进行探索，以提高“活动评价”。"
89,4,5,0,-1,0,0,0,"使用诱引香陷阱引来械齿鲸并将其打倒","这里是艾因哈特管制台……
已确认完成探索任务第一阶段。","我想继续委托各位冒险者驱除危险生物，
请在下一个目标地点使用诱引香陷阱引来目标并将其打倒。","另外，在执行任务的过程中，
也希望你们能够在目标地区附近进行探索，以提高“活动评价”。"
90,7,1,0,-1,0,0,0,"打倒东方腾云蛇","这里是艾因哈特管制台……
看来血的味道吸引了更加强大的魔物。","如果放置不管势必会成为探索的障碍，
目标变更，请立即讨伐。",""
91,7,1,0,-1,0,0,0,"打倒赛勒菲","这里是艾因哈特管制台……
看来血的味道吸引了更加强大的魔物。","如果放置不管势必会成为探索的障碍，
目标变更，请立即讨伐。",""
92,8,3,0,-1,0,0,0,"使用诱引香陷阱引来笠头螈并将其打倒","这里是艾因哈特管制台……
已确认完成探索任务第二阶段。","驱除完下一个危险生物就达成目标了，
请在下一个目标地点使用诱引香陷阱引来目标并将其打倒。","不过，这次的目标相当强大。
请不要专注于探索，集中精力打倒目标。"
93,7,1,0,-1,0,0,0,"打倒不老枯树精","这里是艾因哈特管制台……
看来血的味道吸引了更加强大的魔物。","如果放置不管势必会成为探索的障碍，
目标变更，请立即讨伐。",""
94,7,1,0,-1,0,0,0,"打倒无齿翼龙","这里是艾因哈特管制台……
看来血的味道吸引了更加强大的魔物。","如果放置不管势必会成为探索的障碍，
目标变更，请立即讨伐。",""
95,4,6,0,-1,0,0,0,"使用诱引香陷阱引来云冠魔象并将其打倒","这里是艾因哈特管制台，
已确认飞空艇位置，欢迎来到云冠群岛！","我想委托各位冒险者驱除危险生物，
请在目标地点使用诱引香陷阱引来目标并将其打倒。","另外，在执行任务的过程中，
也希望你们能够在目标地区附近进行探索，以提高“活动评价”。"
96,4,6,0,-1,0,0,0,"使用诱引香陷阱引来腔骨龙并将其打倒","这里是艾因哈特管制台……
已确认完成探索任务第一阶段。","我想继续委托各位冒险者驱除危险生物，
请在下一个目标地点使用诱引香陷阱引来目标并将其打倒。","另外，在执行任务的过程中，
也希望你们能够在目标地区附近进行探索，以提高“活动评价”。"
97,4,6,0,-1,0,0,0,"誘引香の罠で「コエロフィシス」を誘き寄せて討伐","こちらアインハルト管制……
探索任務の第二段階完了を確認した。","次の標的を討伐すれば、任務は完了だ。
次の目標地点で「誘引香の罠」を使い、標的を誘き寄せて倒せ。","また、任務の過程では、「活動評価」を指針として、周辺の探索も進めてもらいたい。"
98,4,6,0,-1,0,0,0,"誘引香の罠で「エイジレス・ダイアマイト」を誘き寄せて討伐","こちらアインハルト管制……
探索任務の第二段階完了を確認した。","次の標的を討伐すれば、任務は完了だ。
次の目標地点で「誘引香の罠」を使い、標的を誘き寄せて倒せ。","また、任務の過程では、「活動評価」を指針として、周辺の探索も進めてもらいたい。"
99,4,6,0,-1,0,0,0,"誘引香の罠で「アントホーク」を誘き寄せて討伐","こちらアインハルト管制……
探索任務の第二段階完了を確認した。","次の標的を討伐すれば、任務は完了だ。
次の目標地点で「誘引香の罠」を使い、標的を誘き寄せて倒せ。","また、任務の過程では、「活動評価」を指針として、周辺の探索も進めてもらいたい。"
100,0,0,0,-1,0,0,0,"","","",""
