key,0,1,2,3,4
65,0,"<Color(PlayerParameter(63))><Highlight>StringParameter(2)</Highlight></Color>","战利品信息","",3
66,50,"<Color(PlayerParameter(64))><Highlight>StringParameter(2)</Highlight></Color>","制作信息","",3
67,50,"<Color(PlayerParameter(65))><Highlight>StringParameter(2)</Highlight></Color>","采集信息","",3
68,0,"<Color(PlayerParameter(60))><Highlight>StringParameter(1)</Highlight>：<Highlight>StringParameter(2)</Highlight></Color>","非玩家角色通知","",3
69,0,"<Color(PlayerParameter(33))><Highlight>StringParameter(2)</Highlight></Color>","部队通知","",3
70,0,"<Color(PlayerParameter(33))><Highlight>StringParameter(2)</Highlight></Color>","部队成员上线通知","",0
71,0,"<Color(PlayerParameter(44))><Highlight>StringParameter(2)</Highlight></Color>","市场出售报告","",0
72,0,"<Color(PlayerParameter(44))><Highlight>StringParameter(2)</Highlight></Color>","队员招募信息","",0
73,0,"<Color(PlayerParameter(44))><Highlight>StringParameter(2)</Highlight></Color>","标记设置信息","",0
74,0,"<Color(PlayerParameter(63))><Highlight>StringParameter(2)</Highlight></Color>","掷骰点数","",0
75,0,"<Color(PlayerParameter(34))><Highlight>StringParameter(2)</Highlight></Color>","新人频道通知","",0
76,0,"<Color(PlayerParameter(44))><Highlight>StringParameter(2)</Highlight></Color>","","",0
77,0,"<Color(PlayerParameter(28))><Highlight>StringParameter(2)</Highlight></Color>","","",0
78,0,"<Color(PlayerParameter(28))><Highlight>StringParameter(2)</Highlight></Color>","","",0
79,0,"<Color(PlayerParameter(44))><Highlight>StringParameter(2)</Highlight></Color>","","",0
80,0,"<Color(PlayerParameter(15))>[游戏管理员]<Highlight>StringParameter(1)</Highlight> >> <Highlight>StringParameter(2)</Highlight></Color>","游戏管理员的悄悄话","",0
81,0,"<Color(PlayerParameter(13))>[游戏管理员]<Highlight>StringParameter(1)</Highlight>：<Highlight>StringParameter(2)</Highlight></Color>","游戏管理员的说话","",0
82,0,"<Color(PlayerParameter(14))>[游戏管理员]<Highlight>StringParameter(1)</Highlight>：<Highlight>StringParameter(2)</Highlight></Color>","游戏管理员的喊话","",0
83,0,"<Color(PlayerParameter(32))>[游戏管理员]<Highlight>StringParameter(1)</Highlight>：<Highlight>StringParameter(2)</Highlight></Color>","游戏管理员的呼喊","",0
84,0,"<Color(PlayerParameter(16))>([游戏管理员]<Highlight>StringParameter(1)</Highlight>) <Highlight>StringParameter(2)</Highlight></Color>","游戏管理员的小队发言","",0
85,0,"<Color(PlayerParameter(26))>[部队]<[游戏管理员]<Highlight>StringParameter(1)</Highlight>> <Highlight>StringParameter(2)</Highlight></Color>","游戏管理员的部队发言","",0
86,0,"<Color(PlayerParameter(18))>[1]<[游戏管理员]<Highlight>StringParameter(1)</Highlight>> <Highlight>StringParameter(2)</Highlight></Color>","游戏管理员的通讯贝1发言","",0
87,0,"<Color(PlayerParameter(19))>[2]<[游戏管理员]<Highlight>StringParameter(1)</Highlight>> <Highlight>StringParameter(2)</Highlight></Color>","游戏管理员的通讯贝2发言","",0
88,0,"<Color(PlayerParameter(20))>[3]<[游戏管理员]<Highlight>StringParameter(1)</Highlight>> <Highlight>StringParameter(2)</Highlight></Color>","游戏管理员的通讯贝3发言","",0
89,0,"<Color(PlayerParameter(21))>[4]<[游戏管理员]<Highlight>StringParameter(1)</Highlight>> <Highlight>StringParameter(2)</Highlight></Color>","游戏管理员的通讯贝4发言","",0
90,0,"<Color(PlayerParameter(22))>[5]<[游戏管理员]<Highlight>StringParameter(1)</Highlight>> <Highlight>StringParameter(2)</Highlight></Color>","游戏管理员的通讯贝5发言","",0
91,0,"<Color(PlayerParameter(23))>[6]<[游戏管理员]<Highlight>StringParameter(1)</Highlight>> <Highlight>StringParameter(2)</Highlight></Color>","游戏管理员的通讯贝6发言","",0
92,0,"<Color(PlayerParameter(24))>[7]<[游戏管理员]<Highlight>StringParameter(1)</Highlight>> <Highlight>StringParameter(2)</Highlight></Color>","游戏管理员的通讯贝7发言","",0
93,0,"<Color(PlayerParameter(25))>[8]<[游戏管理员]<Highlight>StringParameter(1)</Highlight>> <Highlight>StringParameter(2)</Highlight></Color>","游戏管理员的通讯贝8发言","",0
94,0,"<Color(PlayerParameter(29))>[新人][游戏管理员]<<Highlight>StringParameter(1)</Highlight>> : <Highlight>StringParameter(2)</Highlight></Color>","","",0
95,0,"","","",0
96,0,"","","",0
97,0,"","","",0
98,0,"","","",0
99,0,"","","",0
100,0,"","","",0
101,0,"<Color(PlayerParameter(84))>[跨服贝2]<<Highlight>StringParameter(1)</Highlight>> <Highlight>StringParameter(2)</Highlight></Color>","","",0
102,0,"<Color(PlayerParameter(85))>[跨服贝3]<<Highlight>StringParameter(1)</Highlight>> <Highlight>StringParameter(2)</Highlight></Color>","","",0
103,0,"<Color(PlayerParameter(86))>[跨服贝4]<<Highlight>StringParameter(1)</Highlight>> <Highlight>StringParameter(2)</Highlight></Color>","","",0
104,0,"<Color(PlayerParameter(87))>[跨服贝5]<<Highlight>StringParameter(1)</Highlight>> <Highlight>StringParameter(2)</Highlight></Color>","","",0
105,0,"<Color(PlayerParameter(88))>[跨服贝6]<<Highlight>StringParameter(1)</Highlight>> <Highlight>StringParameter(2)</Highlight></Color>","","",0
106,0,"<Color(PlayerParameter(89))>[跨服贝7]<<Highlight>StringParameter(1)</Highlight>> <Highlight>StringParameter(2)</Highlight></Color>","","",0
107,0,"<Color(PlayerParameter(90))>[跨服贝8]<<Highlight>StringParameter(1)</Highlight>> <Highlight>StringParameter(2)</Highlight></Color>","","",0
108,0,"","","",0
109,0,"","","",0
110,0,"","","",0
