key,0,1,2,3
246,12,85,-1,0
247,31,127951,-1,0
248,1,128176,-1,0
249,1,128177,-1,0
250,26,181069,-1,0
251,26,181070,-1,0
252,26,181071,-1,0
253,26,181072,-1,0
254,25,127126,147,0
255,26,181073,-1,0
256,1,128197,-1,0
257,1,128198,-1,0
258,26,181075,-1,0
259,26,181076,-1,0
260,26,181077,-1,0
261,26,181078,-1,0
262,26,181079,-1,0
263,26,181080,-1,0
264,26,181081,-1,0
265,26,181082,-1,0
266,26,181083,-1,0
267,26,181084,-1,0
268,32,128220,-1,0
269,31,127952,-1,0
270,25,127129,147,0
271,1,128225,-1,0
272,1,128226,-1,0
273,1,128227,-1,0
274,26,181086,-1,0
275,26,181087,-1,0
276,26,181088,-1,0
277,26,181089,-1,0
278,26,181090,-1,0
279,32,128237,-1,0
280,31,127953,-1,0
281,25,127132,147,0
282,1,128240,-1,0
283,1,128241,-1,0
284,26,181092,-1,0
285,26,181093,-1,0
286,26,181094,-1,0
287,26,181095,-1,0
288,26,181096,-1,0
289,26,181097,-1,0
290,26,181098,-1,0
291,26,181099,-1,0
292,26,181100,-1,0
293,26,181101,-1,0
294,0,0,-1,0
295,31,127954,-1,0
296,25,127135,147,0
297,5,127137,-1,0
298,26,0,-1,0
299,1,128259,-1,0
300,26,181103,-1,0
301,26,181104,-1,0
302,26,181105,-1,0
303,26,181106,-1,0
304,26,181107,-1,0
305,26,181108,-1,0
306,26,181109,-1,0
307,26,181110,-1,0
308,32,128273,-1,0
309,31,127955,-1,0
310,25,127143,147,0
311,5,127145,-1,0
312,4,120532,30,0
313,33,124124,-1,0
314,31,127956,-1,0
315,1,128277,-1,0
316,1,128278,-1,0
317,26,181112,-1,0
318,26,181113,-1,0
319,26,181114,-1,0
320,26,181115,-1,0
321,26,181116,-1,0
322,26,181117,-1,0
323,26,181118,-1,0
324,26,181119,-1,0
325,26,181120,-1,0
326,26,181121,-1,0
327,26,181122,-1,0
328,26,181123,-1,0
329,26,181124,-1,0
330,26,181125,-1,0
331,26,181126,-1,0
332,26,181127,-1,0
333,26,181128,-1,0
334,26,181129,-1,0
335,26,181130,-1,0
336,26,181131,-1,0
337,25,120535,147,0
338,12,86,-1,0
339,12,87,-1,0
340,12,88,-1,0
341,12,89,-1,0
342,12,90,-1,0
343,12,91,-1,0
344,12,92,-1,0
345,12,93,-1,0
346,12,94,-1,0
347,12,95,-1,0
348,12,96,-1,0
349,12,97,-1,0
350,12,98,-1,0
351,12,99,-1,0
352,12,100,-1,0
353,12,101,-1,0
354,12,102,-1,0
355,12,103,-1,0
356,12,104,-1,0
357,12,105,-1,0
358,12,106,-1,0
359,12,107,-1,0
360,1,128324,-1,0
361,1,128325,-1,0
362,26,181133,-1,0
363,26,181134,-1,0
364,26,181135,-1,0
365,26,181136,-1,0
366,26,181137,-1,0
367,31,127958,-1,0
368,25,127151,147,0
369,23,124091,-1,0
370,1,128335,-1,0
371,1,128336,-1,0
372,1,128337,-1,0
373,26,181139,-1,0
374,26,181140,-1,0
375,26,181141,-1,0
376,26,181142,-1,0
377,26,181143,-1,0
378,26,181144,-1,0
379,26,181145,-1,0
380,31,127959,-1,0
381,25,127153,147,0
382,38,2653,-1,0
383,1,128424,-1,0
384,1,128425,-1,0
385,26,181147,-1,0
386,26,181148,-1,0
387,26,181149,-1,0
388,31,127960,-1,0
389,25,127155,147,0
390,26,181150,-1,0
391,26,181151,-1,0
392,1,128476,-1,0
393,1,128477,-1,0
394,26,181153,-1,0
395,26,181154,-1,0
396,26,181155,-1,0
397,26,181156,-1,0
398,26,181157,-1,0
399,26,181158,-1,0
400,26,181159,-1,0
401,26,181160,-1,0
402,26,181161,-1,0
403,26,181162,-1,0
404,32,128533,-1,0
405,31,127961,-1,0
406,25,127157,147,0
407,1,128536,-1,0
408,1,128537,-1,0
409,1,128538,-1,0
410,1,128539,-1,0
411,23,122106,-1,0
412,23,122107,-1,0
413,26,181164,-1,0
414,26,181165,-1,0
415,26,181166,-1,0
416,0,0,-1,0
417,26,181168,-1,0
418,26,181169,-1,0
419,26,181170,-1,0
420,26,181171,-1,0
421,26,181172,-1,0
422,31,127962,-1,0
423,47,127075,-1,0
424,25,127159,147,0
425,4,120536,30,0
426,42,128556,-1,0
427,39,128601,-1,0
428,26,181173,-1,0
429,0,0,-1,0
430,0,0,-1,0
