key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
2000021,"奥妮莉的发饰",0,"オニィーの髪飾り",0,0,1,0,0,False,"",22623,1,1,1,0,3,0,0
2000022,"",0,"",0,0,0,0,0,False,"",0,0,0,0,0,0,0,0
2000023,"",0,"",0,0,0,0,0,False,"",0,0,0,0,0,0,0,0
2000024,"崭新的工具箱",0,"真新しい工具箱",0,0,1,0,0,False,"",21002,1,1,1,65563,3,0,0
2000025,"",0,"",0,0,0,0,0,False,"",0,0,0,0,0,0,0,0
2000026,"",0,"",0,0,0,0,0,False,"",0,0,0,0,0,0,0,0
2000027,"",0,"",0,0,0,0,0,False,"",0,0,0,0,0,0,0,0
2000028,"阿泽玛玫瑰",0,"アーゼマローズ",0,0,1,0,0,False,"",25919,1,1,1,65562,3,0,0
2000029,"小型金具",0,"小さな金具",0,0,1,0,0,False,"",21007,1,1,1,65568,3,0,0
2000030,"",0,"",0,0,0,0,0,False,"",0,0,0,0,0,0,0,0
2000031,"",0,"",0,0,0,0,0,False,"",0,0,0,0,0,0,0,0
2000032,"",0,"",0,0,0,0,0,False,"",0,0,0,0,0,0,0,0
2000033,"",0,"",0,0,0,0,0,False,"",0,0,0,0,0,0,0,0
2000034,"",0,"",0,0,0,0,0,False,"",0,0,0,0,0,0,0,0
2000035,"",0,"",0,0,0,0,0,False,"",0,0,0,0,0,0,0,0
2000036,"",0,"",0,0,0,0,0,False,"",0,0,0,0,0,0,0,0
2000037,"",0,"",0,0,0,0,0,False,"",0,0,0,0,0,0,0,0
2000038,"烈火糖果",0,"ファイアキャンディ",0,0,1,0,0,False,"",22624,1,1,1,66704,3,0,0
2000039,"疾风糖果",0,"ウィンドキャンディ",0,0,1,0,0,False,"",22625,1,1,1,66704,3,0,0
2000040,"厚土糖果",0,"アースキャンディ",0,0,1,0,0,False,"",22626,1,1,1,66704,3,0,0
2000041,"爆弹怪的拇指",0,"ボムの親指",0,0,1,0,0,False,"",30351,1,5,1,66705,3,0,0
2000042,"守护天灯笼",0,"守護天節のランタン",0,0,1,0,0,False,"",24153,1,1,1,66706,5,0,0
2000043,"爆弹怪的拇指",0,"ボムの親指",0,0,1,0,0,False,"",30351,1,1,1,66706,3,0,0
2000044,"捣蛋鬼烟花棒",0,"いたずらスパークラー",0,0,1,0,0,False,"",22647,1,1,1,66706,3,0,0
2000045,"烈火糖果",0,"ファイアキャンディ",0,0,1,0,0,False,"",22624,1,1,1,66700,3,0,0
2000046,"疾风糖果",0,"ウィンドキャンディ",0,0,1,0,0,False,"",22625,1,1,1,66700,3,0,0
2000047,"厚土糖果",0,"アースキャンディ",0,0,1,0,0,False,"",22626,1,1,1,66700,3,0,0
2000048,"爆弹怪的拇指",0,"ボムの親指",0,0,1,0,0,False,"",30351,1,5,1,66701,3,0,0
2000049,"守护天灯笼",0,"守護天節のランタン",0,0,1,0,0,False,"",24153,1,1,1,66702,5,0,0
2000050,"爆弹怪的拇指",0,"ボムの親指",0,0,1,0,0,False,"",30351,1,1,1,66702,3,0,0
2000051,"捣蛋鬼烟花棒",0,"いたずらスパークラー",0,0,1,0,0,False,"",22646,1,1,1,66702,3,0,0
2000052,"烈火糖果",0,"ファイアキャンディ",0,0,1,0,0,False,"",22624,1,1,1,66708,3,0,0
2000053,"疾风糖果",0,"ウィンドキャンディ",0,0,1,0,0,False,"",22625,1,1,1,66708,3,0,0
2000054,"厚土糖果",0,"アースキャンディ",0,0,1,0,0,False,"",22626,1,1,1,66708,3,0,0
2000055,"爆弹怪的拇指",0,"ボムの親指",0,0,1,0,0,False,"",30351,1,5,1,66709,3,0,0
2000056,"守护天灯笼",0,"守護天節のランタン",0,0,1,0,0,False,"",24153,1,1,1,66710,5,0,0
2000057,"爆弹怪的拇指",0,"ボムの親指",0,0,1,0,0,False,"",30351,1,1,1,66710,3,0,0
2000058,"捣蛋鬼烟花棒",0,"いたずらスパークラー",0,0,1,0,0,False,"",22645,1,1,1,66710,3,0,0
2000059,"",0,"",0,0,0,0,0,False,"",0,0,0,0,0,0,0,0
2000060,"",0,"",0,0,0,0,0,False,"",0,0,0,0,0,0,0,0
2000061,"琥珀色药水",0,"琥珀色の薬液",0,0,1,0,0,False,"",20661,1,3,1,65663,3,0,0
2000062,"沙蚤的卵囊",0,"チゴーの卵袋",0,0,1,0,0,False,"",22623,1,8,1,65664,3,0,0
2000063,"",0,"",0,0,0,0,0,False,"",0,0,0,0,0,0,0,0
2000064,"",0,"",0,0,0,0,0,False,"",0,0,0,0,0,0,0,0
2000065,"",0,"",0,0,0,0,0,False,"",0,0,0,0,0,0,0,0
2000066,"",0,"",0,0,0,0,0,False,"",0,0,0,0,0,0,0,0
2000067,"",0,"",0,0,0,0,0,False,"",0,0,0,0,0,0,0,0
2000068,"",0,"",0,0,0,0,0,False,"",0,0,0,0,0,0,0,0
2000069,"",0,"",0,0,0,0,0,False,"",0,0,0,0,0,0,0,0
2000070,"",0,"",0,0,0,0,0,False,"",0,0,0,0,0,0,0,0
2000071,"变色龙蛋",0,"アノールの卵",0,0,1,0,0,False,"",25251,1,4,1,65661,3,0,0
2000072,"",0,"",0,0,0,0,0,False,"",0,0,0,0,0,0,0,0
2000073,"",0,"",0,0,0,0,0,False,"",0,0,0,0,0,0,0,0
2000074,"手工鳗鱼派",0,"お手製のイールパイ",0,0,1,0,0,False,"",24305,1,1,1,65621,3,0,0
2000075,"达梅塔的豆子袋",0,"アメッタの豆袋",0,0,1,0,0,False,"",22623,1,6,1,65639,3,0,0
2000076,"给艾美利亚的信",0,"エメリア宛ての手紙",0,0,1,0,0,False,"",26151,1,1,1,65635,3,0,0
2000077,"小口花的嫩叶",0,"コチューの若葉",0,0,1,0,0,False,"",25201,1,4,1,65634,0,0,0
2000078,"",0,"",0,0,0,0,0,False,"",0,0,0,0,0,0,0,0
2000079,"约恩娜的密封信",0,"フ・ミバスの封書",0,0,1,0,0,False,"",25918,0,1,1,65560,0,0,0
2000080,"粮草袋",0,"糧秣袋",0,0,1,0,0,False,"",22623,0,1,1,65570,0,0,0
2000081,"骨制枪尖",0,"骨製の穂先",0,0,1,0,0,False,"",22303,0,1,1,65574,0,0,0
2000082,"蜂蜡保革油",0,"蜜蝋の保革油",0,0,1,0,0,False,"",22636,0,1,1,65574,0,0,0
2000083,"强韧的粗草绳",0,"丈夫な荒縄",0,0,1,0,0,False,"",26103,0,1,1,65574,0,0,0
2000084,"阿泽玛玫瑰果",0,"アーゼマローズの実",0,0,1,0,0,False,"",25302,1,6,1,65577,0,0,0
2000085,"新鲜的基萨尔野菜",0,"新鮮なギサールの野菜",0,0,1,0,0,False,"",25218,1,1,1,66698,3,0,0
2000086,"",0,"",0,0,0,0,0,False,"",0,0,0,0,0,0,0,0
2000087,"",0,"",0,0,0,0,0,False,"",0,0,0,0,0,0,0,0
2000088,"",0,"",0,0,0,0,0,False,"",0,0,0,0,0,0,0,0
2000089,"",0,"",0,0,0,0,0,False,"",0,0,0,0,0,0,0,0
2000090,"",0,"",0,0,0,0,0,False,"",0,0,0,0,0,0,0,0
2000091,"",0,"",0,0,0,0,0,False,"",0,0,0,0,0,0,0,0
2000092,"小红花的种子",0,"ローズレットの種子",0,0,1,0,0,False,"",22623,1,6,1,65692,3,0,0
2000093,"新鲜的蛛蝎网",0,"新鮮なダイアマイトウェブ",0,0,1,0,0,False,"",21664,1,6,1,65693,3,0,0
2000094,"蜂毒酒",0,"蜂漬けの毒酒",0,0,1,0,0,False,"",24403,1,1,1,65694,3,0,0
2000095,"小火种",0,"小さな火種",0,0,1,0,0,False,"",30352,1,1,1,65695,3,0,0
2000096,"蕾亚的蛋",0,"レイアの卵",0,0,1,0,0,False,"",25252,1,1,1,65697,3,0,0
2000097,"凯夏的密封信",0,"ケーシャの封書",0,0,1,0,0,False,"",25918,1,1,1,0,3,0,0
2000098,"绯红色虫油",0,"緋色の虫油",0,0,1,0,0,False,"",20641,1,6,1,65567,0,0,0
2000099,"黄蜂尸骸",0,"蜂の死骸",0,0,1,0,0,False,"",22623,1,4,1,65694,3,0,0
2000100,"走味的麦酒",0,"気の抜けたエール",0,0,1,0,0,False,"",20643,1,3,1,65696,3,0,0
2000101,"阿泽玛玫瑰精油",0,"アーゼマローズの香油",0,0,1,0,0,False,"",20663,1,2,1,65556,3,0,0
2000102,"勇气之卵石",0,"勇気の丸石",0,0,1,0,0,False,"",21451,1,1,1,65571,0,0,0
2000103,"枯叶色的精油",0,"朽葉色の香油",0,0,1,0,0,False,"",22636,1,1,1,0,3,0,0
2000104,"陈旧的八分仪",0,"古びた八分儀",0,0,1,0,0,False,"",21002,1,1,1,65644,3,0,0
2000105,"陈旧的八分仪",0,"古びた八分儀",0,0,1,0,0,False,"",21002,1,1,1,65645,3,0,0
2000106,"",0,"",0,0,0,0,0,False,"",0,0,0,0,0,0,0,0
2000107,"",0,"",0,0,0,0,0,False,"",0,0,0,0,0,0,0,0
2000108,"",0,"",0,0,0,0,0,False,"",0,0,0,0,0,0,0,0
2000109,"",0,"",0,0,0,0,0,False,"",0,0,0,0,0,0,0,0
2000110,"",0,"",0,0,0,0,0,False,"",0,0,0,0,0,0,0,0
2000111,"",0,"",0,0,0,0,0,False,"",0,0,0,0,0,0,0,0
2000112,"",0,"",0,0,0,0,0,False,"",0,0,0,0,0,0,0,0
2000113,"",0,"",0,0,0,0,0,False,"",0,0,0,0,0,0,0,0
2000114,"",0,"",0,0,0,0,0,False,"",0,0,0,0,0,0,0,0
2000115,"",0,"",0,0,0,0,0,False,"",0,0,0,0,0,0,0,0
2000116,"",0,"",0,0,0,0,0,False,"",0,0,0,0,0,0,0,0
2000117,"",0,"",0,0,0,0,0,False,"",0,0,0,0,0,0,0,0
2000118,"",0,"",0,0,0,0,0,False,"",0,0,0,0,0,0,0,0
2000119,"手工鳗鱼派",0,"お手製のイールパイ",0,0,1,0,0,False,"",24305,1,1,1,65659,3,0,0
2000120,"手工鳗鱼派",0,"お手製のイールパイ",0,0,1,0,0,False,"",24305,1,1,1,65660,3,0,0
2000121,"无浊的清水",0,"濁りなき清水",0,0,1,0,0,False,"",22614,1,1,1,65628,3,0,0
2000122,"勇气之卵石",0,"勇気の丸石",0,0,1,0,0,False,"",21451,1,1,1,65679,0,0,0
2000123,"魔导感光器",0,"魔導フォトセル",0,0,1,0,0,False,"",22625,1,99,1,0,0,0,0
2000124,"食腐沙蚤的卵囊",0,"キャリオンチゴーの卵袋",0,0,1,0,0,False,"",22623,0,99,1,0,0,0,0
2000125,"僵尸的遗留物",0,"ゾンビーの遺留物",0,0,1,0,0,False,"",22623,0,99,1,0,0,0,0
2000126,"大个的蜜蜂",0,"大ぶりの蜜蜂",0,0,1,0,0,False,"",27002,0,99,1,0,0,0,0
2000127,"滑润的嫩叶",0,"ヌメヌメ若葉",0,0,1,0,0,False,"",25201,0,99,1,0,0,0,0
2000128,"偷猎的皮革",0,"密猟された皮革",0,0,1,0,0,False,"",21002,0,99,1,0,0,0,0
2000129,"",0,"",0,0,0,0,0,False,"",0,0,0,0,0,0,0,0
2000130,"",0,"",0,0,0,0,0,False,"",0,0,0,0,0,0,0,0
2000131,"",0,"",0,0,0,0,0,False,"",0,0,0,0,0,0,0,0
2000132,"",0,"",0,0,0,0,0,False,"",0,0,0,0,0,0,0,0
2000133,"",0,"",0,0,0,0,0,False,"",0,0,0,0,0,0,0,0
2000134,"",0,"",0,0,0,0,0,False,"",0,0,0,0,0,0,0,0
2000135,"",0,"",0,0,0,0,0,False,"",0,0,0,0,0,0,0,0
2000136,"无名的密封信",0,"無記名の封書",0,0,1,0,0,False,"",25918,1,1,1,65685,3,0,0
2000137,"剑斗士弗朗茨的海报",0,"剣闘士フランツのポスター",0,0,1,0,0,False,"",25906,1,3,1,65689,3,1,1
2000138,"鼩鼱的粗皮",0,"スナッピングシュルーから採れる毛皮",0,0,1,0,0,False,"",21809,1,5,1,65699,3,0,0
2000139,"",0,"",0,0,0,0,0,False,"",0,0,0,0,0,0,0,0
2000140,"暖和的麻袋",0,"生温かい麻袋",0,0,1,0,0,False,"",22628,1,1,1,65709,3,0,0
2000141,"测量记录册",0,"測量記録書",0,0,1,0,0,False,"",26151,1,1,1,65711,3,0,0
2000142,"盲头蟹的甲壳",0,"ボッグヤーゾンの甲殻",0,0,1,0,0,False,"",22252,1,4,1,65733,0,0,0
2000143,"灯火茸",0,"トモシビタケ",0,0,1,0,0,False,"",25402,1,1,1,65731,3,0,0
2000144,"蚜虫",0,"アブラムシ",0,0,1,0,0,False,"",27003,1,1,1,65707,3,0,0
2000145,"",0,"",0,0,0,0,0,False,"",0,0,0,0,0,0,0,0
2000146,"测量工具箱",0,"測量道具箱",0,0,1,0,0,False,"",21002,1,2,1,65711,3,0,0
2000147,"测量用的粗绳",0,"測量用の荒縄",0,0,1,0,0,False,"",26103,1,1,1,65711,3,0,0
2000148,"东阿尔迪纳德商会的货物",0,"東アルデナード商会の荷物",0,0,1,0,0,False,"",21003,1,3,1,65758,3,0,0
2000149,"仙人掌露",0,"サボテン水",0,0,1,0,0,False,"",20642,1,4,1,65759,3,0,0
2000150,"法法弗诺的货物",0,"ファファフォノの荷物",0,0,1,0,0,False,"",21003,1,3,1,65761,3,0,0
2000151,"魔菇的毒孢子囊",0,"ファンガーの毒胞子袋",0,0,1,0,0,False,"",25403,0,99,1,0,0,0,0
2000152,"建筑用小口花卷须",0,"建材用コチューのつる",0,0,1,0,0,False,"",26103,0,99,1,0,0,0,0
2000153,"天然磁石",0,"天然磁石",0,0,1,0,0,False,"",21209,1,3,1,65764,3,0,0
2000154,"黄铜制拟饵",0,"黄銅製のルアー",0,0,1,0,0,False,"",27055,1,2,1,65765,3,0,0
2000155,"",0,"",0,0,0,0,0,False,"",0,0,0,0,0,0,0,0
2000156,"",0,"",0,0,0,0,0,False,"",0,0,0,0,0,0,0,0
2000157,"",0,"",0,0,0,0,0,False,"",0,0,0,0,0,0,0,0
2000158,"",0,"",0,0,0,0,0,False,"",0,0,0,0,0,0,0,0
2000159,"",0,"",0,0,0,0,0,False,"",0,0,0,0,0,0,0,0
2000160,"",0,"",0,0,0,0,0,False,"",0,0,0,0,0,0,0,0
2000161,"",0,"",0,0,0,0,0,False,"",0,0,0,0,0,0,0,0
2000162,"",0,"",0,0,0,0,0,False,"",0,0,0,0,0,0,0,0
2000163,"",0,"",0,0,0,0,0,False,"",0,0,0,0,0,0,0,0
2000164,"矿爬虫油",0,"コブランの虫油",0,0,1,0,0,False,"",20663,1,4,1,65763,3,0,0
2000165,"给莫莫蒂的信",0,"モモディ宛の手紙",0,0,1,0,0,False,"",25918,1,1,1,65766,3,0,0
2000166,"",0,"",0,0,0,0,0,False,"",0,0,0,0,0,0,0,0
2000167,"",0,"",0,0,0,0,0,False,"",0,0,0,0,0,0,0,0
2000168,"灵蚁的大颚",0,"アントリングの大顎",0,0,1,0,0,False,"",22205,1,5,1,65841,3,0,0
2000169,"锤喙魔鸟的骨片",0,"ハンマービークの骨片",0,0,1,0,0,False,"",22202,1,1,1,0,3,0,0
2000170,"大块银矿石",0,"大ぶりの銀鉱 ",0,0,1,0,0,False,"",21211,1,1,1,0,3,0,0
2000171,"",0,"",0,0,0,0,0,False,"",0,0,0,0,0,0,0,0
2000172,"",0,"",0,0,0,0,0,False,"",0,0,0,0,0,0,0,0
2000173,"",0,"",0,0,0,0,0,False,"",0,0,0,0,0,0,0,0
2000174,"",0,"",0,0,0,0,0,False,"",0,0,0,0,0,0,0,0
2000175,"",0,"",0,0,0,0,0,False,"",0,0,0,0,0,0,0,0
2000176,"",0,"",0,0,0,0,0,False,"",0,0,0,0,0,0,0,0
2000177,"锤喙魔鸟的骨片",0,"ハンマービークの骨片",0,0,1,0,0,False,"",22202,1,8,1,65862,3,0,0
2000178,"",0,"",0,0,0,0,0,False,"",0,0,0,0,0,0,0,0
2000179,"",0,"",0,0,0,0,0,False,"",0,0,0,0,0,0,0,0
2000180,"",0,"",0,0,0,0,0,False,"",0,0,0,0,0,0,0,0
2000181,"",0,"",0,0,0,0,0,False,"",0,0,0,0,0,0,0,0
2000182,"",0,"",0,0,0,0,0,False,"",0,0,0,0,0,0,0,0
2000183,"",0,"",0,0,0,0,0,False,"",0,0,0,0,0,0,0,0
2000184,"",0,"",0,0,0,0,0,False,"",0,0,0,0,0,0,0,0
2000185,"宝贝钓竿",0,"愛用の釣竿",0,0,1,0,0,False,"",38201,1,1,1,65921,3,0,0
2000186,"洛兹琳的传令信",0,"ロズリンからの伝令文",0,0,1,0,0,False,"",26151,1,1,1,65916,3,0,0
2000187,"洛兹琳的传令信",0,"ロズリンからの伝令文",0,0,1,0,0,False,"",26151,1,1,1,65916,3,0,0
2000188,"洛兹琳的传令信",0,"ロズリンからの伝令文",0,0,1,0,0,False,"",26151,1,1,1,65916,3,0,0
2000189,"装有冷水的水瓶",0,"冷水入りの水瓶",0,0,1,0,0,False,"",25055,1,1,1,0,3,0,0
2000190,"",0,"",0,0,0,0,0,False,"",0,0,0,0,0,0,0,0
2000191,"陌生的皮袋",0,"見慣れぬ革袋",0,0,1,0,0,False,"",25919,1,1,1,65915,3,0,0
2000192,"妮美雅百合花束",0,"ニメーヤリリーの花束",0,0,1,0,0,False,"",22627,1,3,1,65919,3,0,0
2000193,"千年果实",0,"千年果実",0,0,1,0,0,False,"",25308,0,99,1,0,0,0,0
2000194,"",0,"",0,0,0,0,0,False,"",0,0,0,0,0,0,0,0
2000195,"",0,"",0,0,0,0,0,False,"",0,0,0,0,0,0,0,0
2000196,"阿莱温的药草补剂",0,"エールウィンの薬草トニック",0,0,1,0,0,False,"",20661,1,1,1,65930,3,0,0
2000197,"古老的陶器",0,"古めかしい陶器",0,0,1,0,0,False,"",25055,1,1,1,65931,3,0,0
2000198,"散落的金币",0,"バラまかれたギル貨幣",0,0,1,0,0,False,"",25919,1,5,1,65932,3,0,0
2000199,"南瓜的兑换凭单",0,"パンプキンの引替伝票",0,0,1,0,0,False,"",25906,1,1,1,65839,3,0,0
2000200,"羚羊腌肉",0,"アンテロープの塩漬け肉",0,0,1,0,0,False,"",24353,1,1,1,0,3,0,0
2000201,"装饰品的订单",0,"装飾具の注文書",0,0,1,0,0,False,"",26151,1,1,1,65701,3,0,0
2000202,"",0,"",0,0,0,0,0,False,"",0,0,0,0,0,0,0,0
2000203,"装有姆恩·图伊豆的木箱",0,"ムントゥイ豆入りの木箱",0,0,1,0,0,False,"",21003,1,1,1,0,3,0,0
2000204,"小型幻杖",0,"小さな幻具",0,0,1,0,0,False,"",32412,1,1,1,0,3,0,0
2000205,"小型幻杖",0,"小さな幻具",0,0,1,0,0,False,"",32412,1,1,1,0,3,0,0
2000206,"狩猎工具箱",0,"狩猟道具箱",0,0,1,0,0,False,"",21002,1,3,1,0,3,0,0
2000207,"",0,"",0,0,0,0,0,False,"",0,0,0,0,0,0,0,0
2000208,"",0,"",0,0,0,0,0,False,"",0,0,0,0,0,0,0,0
2000209,"羚羊内脏",0,"アンテロープの臓物",0,0,1,0,0,False,"",29002,1,4,1,0,3,0,0
2000210,"大口花的嫩叶",0,"オチューの若葉",0,0,1,0,0,False,"",25201,1,4,1,0,3,0,0
2000211,"新鲜鼹鼠肉",0,"新鮮なモールの肉",0,0,1,0,0,False,"",25155,1,2,1,65840,3,0,0
2000212,"大块银矿石",0,"大ぶりの銀鉱",0,0,1,0,0,False,"",21215,1,1,1,65843,3,0,0
2000213,"",0,"",0,0,0,0,0,False,"",0,0,0,0,0,0,0,0
2000214,"鬼鮟鱇的白肉",0,"オロボンの白身",0,0,1,0,0,False,"",29002,1,4,1,65858,3,0,0
2000215,"六识之鲜血",0,"六識の鮮血",0,0,1,0,0,False,"",22601,1,4,1,0,3,0,0
2000216,"带有艾玛吉娜印记的木箱",0,"アマジナ印の木箱",0,0,1,0,0,False,"",21002,1,3,1,65844,3,0,0
2000217,"纳尔迪克＆威米利作坊的密封信",0,"ナルディク＆ヴィメリー社の封書",0,0,1,0,0,False,"",25918,1,1,1,65942,3,0,0
2000218,"瓦福福的手工盒饭",0,"ララフェルの弁当",0,0,1,0,0,False,"",22641,1,4,1,65945,3,0,0
2000219,"雷元精核心",0,"ライトニングエレメンタルの核",0,0,1,0,0,False,"",21265,1,3,1,65946,3,0,0
2000220,"完好的黑豺之牙",0,"ハイエナの牙",0,0,1,0,0,False,"",22303,1,4,1,65947,3,0,0
2000221,"渡渡鸟腐肉",0,"ドードーの腐肉",0,0,1,0,0,False,"",24353,1,1,1,65952,3,0,0
2000222,"胜利号的帆布",0,"ヴィクトリー号の操舵輪",0,0,1,0,0,False,"",21602,1,1,1,65951,3,0,0
2000223,"胜利号的舵轮",0,"ヴィクトリー号の索具",0,0,1,0,0,False,"",21003,1,1,1,65951,3,0,0
2000224,"胜利号的缆索",0,"ヴィクトリー号の帆布",0,0,1,0,0,False,"",20910,1,1,1,65951,3,0,0
2000225,"拉诺西亚百合铃",0,"ラノシア・リリーベル",0,0,1,0,0,False,"",25022,1,1,1,65953,3,0,0
2000226,"",0,"",0,0,0,0,0,False,"",0,0,0,0,0,0,0,0
2000227,"",0,"",0,0,0,0,0,False,"",0,0,0,0,0,0,0,0
2000228,"满是泥土的土器",0,"泥まみれの土器",0,0,1,0,0,False,"",25054,1,5,1,0,3,0,0
2000229,"含有魔力的剑",0,"魔力を感じる剣",0,0,1,0,0,False,"",30426,1,1,1,65981,3,0,0
2000230,"恶臭的诱饵",0,"不快な臭いの虫ダンゴ",0,0,1,0,0,False,"",21005,1,2,1,65583,3,0,0
2000231,"骨制警笛",0,"骨細工の警笛",0,0,1,0,0,False,"",25919,1,3,1,0,3,0,0
2000232,"盛花蜂蜜酒",0,"フルフラワーの蜂蜜酒",0,0,1,0,0,False,"",25057,1,1,1,65974,3,0,0
2000233,"气球怪的小指",0,"バルーンの小指",0,0,1,0,0,False,"",25911,1,6,1,65974,3,0,0
2000234,"金库灵柩亭的订单",0,"コッファー＆コフィンの注文票",0,0,1,0,0,False,"",26153,1,4,1,65860,3,0,0
2000235,"深色炼金药",0,"鈍色の錬金薬",0,0,1,0,0,False,"",24403,1,1,1,65591,3,0,0
2000236,"沾满血的猪牙",0,"血塗れたボアの牙",0,0,1,0,0,False,"",22301,1,10,1,65592,3,0,0
2000237,"掉落的货物",0,"落ちた積荷",0,0,1,0,0,False,"",21003,1,2,1,65923,3,0,0
2000238,"娜娜莫南瓜",0,"ナナモパンプキン",0,0,1,0,0,False,"",25210,1,1,1,65839,3,0,0
2000239,"可爱的生姜饼干",0,"可愛いジンジャークッキー",0,0,1,0,0,False,"",24051,1,4,1,65856,3,0,0
2000240,"吕凯洛的密封信",0,"ルクロの封書",0,0,1,0,0,False,"",25918,1,1,1,65982,3,0,0
2000241,"矿山铁道时刻表",0,"鉱山鉄道の時刻表",0,0,1,0,0,False,"",26151,1,1,1,65925,3,0,0
2000242,"用来当饲料的基萨尔野菜",0,"飼葉用ギサールの野菜",0,0,1,0,0,False,"",25218,1,3,1,65910,3,0,0
2000243,"六识之鲜血",0,"六識の鮮血",0,0,1,0,0,False,"",22601,1,1,1,65974,3,0,0
2000244,"邪教念珠",0,"邪教の念珠",0,0,1,0,0,False,"",21265,1,99,1,0,0,0,0
2000245,"璀璨的戒指",0,"光り輝く指輪",0,0,1,0,0,False,"",54421,1,1,1,65687,3,0,0
2000246,"特制蝲蛄丸子",0,"特製ザリガニボール",0,0,1,0,0,False,"",21003,1,1,1,65922,3,0,0
2000247,"姆恩·图伊豆",0,"ムントゥイ豆",0,0,1,0,0,False,"",22628,1,1,1,65922,3,0,0
2000248,"全新的板金铠",0,"真新しい板金鎧",0,0,1,0,0,False,"",48008,1,1,1,65922,3,0,0
2000249,"缪恩的密封信",0,"ミューヌの封書",0,0,1,0,0,False,"",25918,1,1,1,65983,3,0,0
2000250,"桐木小箱",0,"",0,0,1,0,0,False,"",21002,1,1,1,65984,3,0,0
2000251,"偷猎的皮革",0,"密猟された皮革",0,0,1,0,0,False,"",23001,0,99,1,0,0,0,0
2000252,"遗失的商品",0,"失われた品",0,0,1,0,0,False,"",21003,0,99,1,0,0,0,0
2000253,"巨像兵的碎片",0,"石兵の欠片",0,0,1,0,0,False,"",21202,0,99,1,0,0,0,0
2000254,"土元精核心",0,"アーススプライトの核",0,0,1,0,0,False,"",21202,0,99,1,0,0,0,0
2000255,"被盗的货物",0,"奪われた荷",0,0,1,0,0,False,"",21003,0,99,1,0,0,0,0
2000256,"仙人掌的肉质茎",0,"サボテンの果肉",0,0,1,0,0,False,"",23001,0,99,1,0,0,0,0
2000257,"巨像兵的魂石",0,"石兵のソウルストーン",0,0,1,0,0,False,"",21202,0,99,1,0,0,0,0
2000258,"海盗的掠夺品",0,"海賊の略奪品",0,0,1,0,0,False,"",23001,0,99,1,0,0,0,0
2000259,"血书纸片",0,"血文字の紙片",0,0,1,0,0,False,"",26151,1,99,1,0,0,0,0
2000260,"小钥匙",0,"小さな鍵",0,0,1,0,0,False,"",25904,1,99,1,0,0,0,0
2000261,"白百合钥匙",0,"白百合の鍵",0,0,1,0,0,False,"",25902,1,99,1,0,0,0,0
2000262,"红蔷薇钥匙",0,"紅薔薇の鍵",0,0,1,0,0,False,"",25903,1,99,1,0,0,0,0
2000263,"寄生树钥匙",0,"宿り木の鍵",0,0,1,0,0,False,"",25903,1,99,1,0,0,0,0
2000264,"黄石竹钥匙",0,"黄撫子の鍵",0,0,1,0,0,False,"",25903,1,99,1,0,0,0,0
2000265,"调查区的枫木原木",0,"調査地域のメープル原木",0,0,1,0,0,False,"",22408,0,99,1,0,0,0,0
2000266,"调查区的枫树枝",0,"調査地域のメープルの枝",0,0,1,0,0,False,"",22416,0,99,1,0,0,0,0
